X,Y,Z,
-0.222997,0.0324251,1.49437,
-0.222993,0.0325646,1.49438,
-0.22299,0.0327044,1.49439,
-0.222986,0.0328442,1.49439,
-0.222981,0.032984,1.4944,
-0.222976,0.0331313,1.49441,
-0.22297,0.0332783,1.49442,
-0.222964,0.0334252,1.49444,
-0.222958,0.0335727,1.49445,
-0.222951,0.0337201,1.49446,
-0.222943,0.0338673,1.49448,
-0.222934,0.0340225,1.49449,
-0.222925,0.034177,1.49451,
-0.222915,0.0343314,1.49453,
-0.222904,0.0344861,1.49455,
-0.222892,0.0346407,1.49457,
-0.222874,0.0348724,1.4946,
-0.22286,0.0350349,1.49463,
-0.222845,0.0351965,1.49465,
-0.222829,0.035359,1.49468,
-0.222803,0.0356044,1.49472,
-0.222775,0.035849,1.49477,
-0.222754,0.0360206,1.4948,
-0.222732,0.0361892,1.49484,
-0.222697,0.0364469,1.49489,
-0.222658,0.0367036,1.49495,
-0.222616,0.0369593,1.49501,
-0.222569,0.0372273,1.49507,
-0.222519,0.0374943,1.49514,
-0.222465,0.0377601,1.49521,
-0.222427,0.0379417,1.49526,
-0.222387,0.0381218,1.49531,
-0.222344,0.0383032,1.49536,
-0.2223,0.0384839,1.49541,
-0.222255,0.0386639,1.49546,
-0.222208,0.0388432,1.49552,
-0.222169,0.038984,1.49556,
-0.22213,0.0391239,1.4956,
-0.222078,0.0393038,1.49566,
-0.222024,0.0394829,1.49572,
-0.221961,0.0396824,1.49579,
-0.221896,0.0398808,1.49586,
-0.221829,0.0400777,1.49593,
-0.221793,0.04018,1.49596,
-0.221756,0.0402818,1.496,
-0.221719,0.0403834,1.49604,
-0.221641,0.0405906,1.49611,
-0.221559,0.0407959,1.49619,
-0.221494,0.0409546,1.49626,
-0.221426,0.041112,1.49632,
-0.221358,0.0412677,1.49639,
-0.221286,0.0414224,1.49646,
-0.221212,0.0415764,1.49652,
-0.221105,0.0417861,1.49662,
-0.220994,0.0419948,1.49671,
-0.220877,0.0422075,1.49681,
-0.220756,0.042419,1.49691,
-0.220642,0.0426118,1.497,
-0.220527,0.0428007,1.49709,
-0.220409,0.0429891,1.49718,
-0.220291,0.0431732,1.49727,
-0.220172,0.0433565,1.49736,
-0.22005,0.0435385,1.49745,
-0.219925,0.0437199,1.49754,
-0.219776,0.043932,1.49764,
-0.219625,0.0441428,1.49775,
-0.219472,0.044352,1.49785,
-0.219276,0.0446099,1.49798,
-0.219098,0.044833,1.4981,
-0.218913,0.0450544,1.49821,
-0.218793,0.0451947,1.49829,
-0.218672,0.0453337,1.49836,
-0.21855,0.0454718,1.49844,
-0.218427,0.045609,1.49851,
-0.218303,0.0457453,1.49859,
-0.218214,0.0458422,1.49864,
-0.218124,0.0459377,1.4987,
-0.217958,0.0461113,1.4988,
-0.217791,0.0462837,1.49889,
-0.217525,0.0465524,1.49905,
-0.217202,0.0468722,1.49924,
-0.216871,0.0471928,1.49942,
-0.216696,0.0473577,1.49952,
-0.21652,0.0475216,1.49962,
-0.216342,0.0476845,1.49972,
-0.216091,0.0479104,1.49985,
-0.215836,0.0481346,1.49999,
-0.215579,0.0483568,1.50012,
-0.215294,0.0485982,1.50027,
-0.21499,0.0488491,1.50042,
-0.214632,0.0491385,1.5006,
-0.214264,0.0494236,1.50078,
-0.213664,0.0498684,1.50105,
-0.213163,0.0502319,1.50128,
-0.212561,0.0506613,1.50154,
-0.212165,0.0509399,1.50171,
-0.211773,0.0512139,1.50188,
-0.211379,0.0514863,1.50204,
-0.210982,0.0517575,1.50221,
-0.210475,0.0520975,1.50241,
-0.209898,0.052476,1.50263,
-0.20927,0.0528773,1.50287,
-0.208624,0.0532759,1.5031,
-0.207929,0.0536947,1.50333,
-0.207374,0.0540231,1.50352,
-0.206816,0.0543493,1.5037,
-0.206256,0.0546729,1.50388,
-0.205697,0.0549931,1.50406,
-0.205235,0.0552566,1.5042,
-0.204777,0.055516,1.50435,
-0.204319,0.0557742,1.50449,
-0.20386,0.0560316,1.50463,
-0.203401,0.056287,1.50477,
-0.20288,0.0565739,1.50492,
-0.202345,0.0568657,1.50506,
-0.201816,0.0571511,1.5052,
-0.200921,0.0576306,1.50542,
-0.20003,0.0581049,1.50564,
-0.199136,0.0585743,1.50585,
-0.198295,0.0590079,1.50604,
-0.197449,0.0594358,1.50624,
-0.196589,0.0598607,1.50643,
-0.195417,0.0604202,1.50668,
-0.194213,0.0609807,1.50694,
-0.193121,0.0614839,1.50716,
-0.192048,0.0619767,1.50738,
-0.190756,0.0625691,1.50762,
-0.189536,0.0631232,1.50785,
-0.188322,0.0636631,1.50807,
-0.187089,0.0641975,1.50829,
-0.186083,0.0646223,1.50847,
-0.184678,0.0651997,1.5087,
-0.183249,0.065773,1.50894,
-0.18178,0.0663492,1.50917,
-0.180396,0.0668815,1.50938,
-0.179022,0.0674003,1.50959,
-0.177857,0.0678318,1.50977,
-0.176698,0.0682527,1.50995,
-0.175531,0.0686678,1.51013,
-0.174361,0.0690756,1.5103,
-0.173175,0.0694805,1.51048,
-0.172113,0.0698359,1.51063,
-0.171044,0.0701876,1.51078,
-0.169795,0.0705911,1.51096,
-0.168507,0.0709977,1.51115,
-0.167218,0.0713953,1.51134,
-0.165916,0.0717866,1.51152,
-0.163925,0.0723664,1.5118,
-0.161894,0.0729397,1.51208,
-0.160582,0.0733009,1.51226,
-0.159273,0.0736541,1.51245,
-0.157966,0.0739994,1.51263,
-0.156657,0.0743379,1.51281,
-0.153938,0.0750222,1.51318,
-0.151214,0.0756862,1.51355,
-0.148487,0.0763295,1.51392,
-0.146723,0.076735,1.51416,
-0.14498,0.077128,1.5144,
-0.143238,0.0775127,1.51465,
-0.14143,0.0779007,1.5149,
-0.139615,0.0782776,1.51516,
-0.138238,0.078554,1.51535,
-0.136856,0.0788227,1.51555,
-0.135473,0.0790825,1.51575,
-0.134089,0.0793335,1.51596,
-0.132704,0.0795757,1.51616,
-0.131312,0.0798116,1.51637,
-0.129748,0.08007,1.5166,
-0.128177,0.0803206,1.51683,
-0.126206,0.0806217,1.51711,
-0.124273,0.0809045,1.51739,
-0.12232,0.0811774,1.51766,
-0.120031,0.0814804,1.51798,
-0.117735,0.0817685,1.5183,
-0.115293,0.0820599,1.51864,
-0.112849,0.0823361,1.51898,
-0.109852,0.0826534,1.5194,
-0.107129,0.0829211,1.51979,
-0.104416,0.083168,1.52018,
-0.10171,0.0833946,1.52057,
-0.0983612,0.083649,1.52106,
-0.0949096,0.0838833,1.52157,
-0.090282,0.0841523,1.52225,
-0.0864694,0.0843318,1.5228,
-0.0826428,0.084476,1.52337,
-0.0781525,0.0846067,1.52402,
-0.0756104,0.0846623,1.5244,
-0.0730625,0.0847045,1.52478,
-0.0705067,0.0847346,1.52516,
-0.0663219,0.0847684,1.52579,
-0.0640833,0.0847738,1.52613,
-0.0618587,0.0847618,1.52646,
-0.0596243,0.0847367,1.5268,
-0.0567672,0.0846872,1.52722,
-0.0539158,0.08462,1.52765,
-0.0499722,0.0845019,1.52824,
-0.0462357,0.0843665,1.5288,
-0.042513,0.0842121,1.52935,
-0.0387912,0.0840401,1.52991,
-0.0350613,0.0838496,1.53048,
-0.030443,0.0835876,1.53117,
-0.025822,0.083296,1.53187,
-0.0211888,0.0829732,1.53256,
-0.017021,0.0826547,1.53319,
-0.0136454,0.0823753,1.53368,
-0.010251,0.0820807,1.53415,
-0.0067847,0.0817629,1.53461,
-0.00224549,0.0813205,1.53519,
0.00225913,0.0808512,1.53577,
0.00675955,0.0803516,1.53635,
0.0112704,0.0798206,1.53693,
0.017062,0.0790861,1.53766,
0.0230962,0.0782429,1.53842,
0.0287673,0.077369,1.53915,
0.0349635,0.0763462,1.53992,
0.0410627,0.0753074,1.54067,
0.0459536,0.0744683,1.54123,
0.0508601,0.073621,1.54176,
0.055824,0.072754,1.54226,
0.0634863,0.0713799,1.54302,
0.0711411,0.069957,1.54376,
0.0787759,0.0685058,1.54445,
0.0857956,0.0671583,1.545,
0.0927411,0.0658056,1.54548,
0.0995103,0.0644584,1.5459,
0.1062,0.0630982,1.54628,
0.113232,0.0616495,1.54665,
0.120251,0.0602086,1.54697,
0.129054,0.0584606,1.54728,
0.137874,0.0567863,1.54749,
0.146198,0.0552614,1.54755,
0.153942,0.0538548,1.54747,
0.161591,0.052446,1.54728,
0.171321,0.0506486,1.54696,
0.181039,0.0488942,1.54655,
0.190833,0.0472018,1.54604,
0.202645,0.0452757,1.54524,
0.210735,0.0440212,1.54461,
0.215573,0.0432917,1.54422,
0.223781,0.0420647,1.54355,
0.231989,0.040846,1.54287,
0.238811,0.0398487,1.54229,
0.245648,0.038877,1.5417,
0.25299,0.0378768,1.54104,
0.25876,0.037121,1.54051,
0.264539,0.0363899,1.53997,
0.270323,0.0356867,1.53943,
0.277523,0.0348513,1.53871,
0.288084,0.0336676,1.53759,
0.298584,0.0325143,1.53642,
0.307425,0.0315599,1.53542,
0.316253,0.030623,1.5344,
0.325082,0.0297031,1.53337,
0.33393,0.0288057,1.53234,
0.344697,0.0277678,1.53108,
0.355464,0.0267977,1.52976,
0.36597,0.0259149,1.52841,
0.376478,0.0250935,1.52702,
0.384008,0.0245401,1.526,
0.388231,0.0242421,1.52542,
0.392445,0.0239503,1.52487,
0.396676,0.0236625,1.52437,
0.400912,0.0233795,1.52393,
0.405163,0.0231022,1.52352,
0.41272,0.0226334,1.52278,
0.420274,0.0221983,1.52198,
0.427823,0.0217969,1.52113,
0.435368,0.0214296,1.52023,
0.443641,0.0210594,1.51919,
0.45523,0.0205854,1.51771,
0.466822,0.0201647,1.51618,
0.479556,0.0197699,1.51446,
0.494053,0.0194095,1.51251,
0.508537,0.019144,1.51064,
0.522328,0.0189603,1.50896,
0.536229,0.0188175,1.50733,
0.552938,0.0186897,1.50536,
0.569023,0.0186113,1.50343,
0.58317,0.0185793,1.50175,
0.596431,0.0185459,1.5003,
0.61064,0.0184954,1.49891,
0.625908,0.0184667,1.49747,
0.641189,0.0184679,1.49608,
0.656474,0.0184987,1.49473,
0.67184,0.0185586,1.49342,
0.686741,0.0186418,1.49219,
0.700322,0.0187349,1.49111,
0.71472,0.0188494,1.48997,
0.73145,0.0189947,1.48868,
0.748181,0.0191597,1.48741,
0.764915,0.0193442,1.48616,
0.781698,0.0195492,1.48495,
0.799873,0.0197937,1.48371,
0.813731,0.0199957,1.4828,
0.832134,0.0202955,1.4817,
0.85197,0.0205995,1.48066,
0.882331,0.0210066,1.47918,
0.912757,0.0214337,1.47769,
0.943581,0.0218957,1.47619,
0.974363,0.0223782,1.4747,
0.988254,0.0225968,1.47405,
1.00717,0.0228884,1.47321,
1.0212,0.0230966,1.47263,
1.04028,0.0233735,1.47188,
1.0594,0.0236506,1.47116,
1.0866,0.0240484,1.47015,
1.11381,0.024452,1.46915,
1.14112,0.0248557,1.46818,
1.16722,0.0252316,1.46731,
1.19337,0.0255922,1.46649,
1.21474,0.0258684,1.46586,
1.2403,0.026184,1.46516,
1.26609,0.0264892,1.4645,
1.30165,0.0268909,1.46364,
1.34076,0.02732,1.46277,
1.38172,0.0277706,1.46191,
1.42391,0.0282525,1.46106,
1.46169,0.0287062,1.46034,
1.49563,0.0291237,1.45971,
1.53335,0.0295872,1.45902,
1.56819,0.0300178,1.45838,
1.60132,0.0304313,1.45778,
1.63456,0.0308504,1.45721,
1.67243,0.0313368,1.45661,
1.70634,0.0317635,1.45611,
1.74052,0.0321747,1.45561,
1.77461,0.0325817,1.45513,
1.80875,0.0329792,1.45465,
1.84384,0.0333712,1.45416,
1.87772,0.033731,1.45367,
1.91165,0.034075,1.45318,
1.93961,0.0343599,1.45279,
1.96756,0.0346581,1.4524,
1.99552,0.0349657,1.45201,
2.02554,0.0353105,1.4516,
2.05494,0.0356578,1.4512,
2.08434,0.0360064,1.45081,
2.11374,0.0363561,1.45044,
2.14316,0.0367057,1.45007,
2.17476,0.0370795,1.44969,
2.20814,0.0374753,1.44929,
2.24152,0.0378741,1.44889,
2.27717,0.0383027,1.44847,
2.31283,0.0387323,1.44805,
2.34848,0.0391609,1.44762,
2.38411,0.039584,1.44721,
2.41973,0.0399963,1.4468,
2.447,0.0403001,1.44651,
2.48462,0.0407058,1.44612,
2.51636,0.0410367,1.44581,
2.54808,0.0413664,1.44551,
2.59373,0.0418488,1.44508,
2.64223,0.0423692,1.44462,
2.69086,0.042895,1.44416,
2.73507,0.0433698,1.44375,
2.77932,0.0438346,1.44335,
2.82355,0.0442969,1.44296,
2.87987,0.0448827,1.44245,
2.92852,0.0453718,1.44204,
2.96661,0.0457331,1.44172,
2.99194,0.0459579,1.44152,
3.02471,0.0462445,1.44125,
3.05749,0.0465318,1.44099,
3.0917,0.0468336,1.44072,
3.12592,0.0471356,1.44045,
3.1567,0.0474112,1.44021,
3.18748,0.0476892,1.43997,
3.22341,0.0480141,1.4397,
3.26133,0.0483561,1.43941,
3.29929,0.048696,1.43912,
3.33826,0.0490437,1.43882,
3.37119,0.0493367,1.43856,
3.40414,0.0496273,1.43831,
3.43652,0.04991,1.43807,
3.46516,0.0501581,1.43785,
3.49382,0.0504027,1.43765,
3.52248,0.0506439,1.43744,
3.56253,0.0509835,1.43715,
3.60258,0.0513288,1.43686,
3.63196,0.0515838,1.43666,
3.66137,0.0518391,1.43645,
3.69073,0.0520967,1.43625,
3.7201,0.0523572,1.43605,
3.77198,0.0528187,1.4357,
3.82387,0.053276,1.43535,
3.86553,0.0536389,1.43508,
3.89374,0.0538805,1.43489,
3.92387,0.0541331,1.4347,
3.96143,0.054449,1.43446,
3.99899,0.0547702,1.43422,
4.05582,0.055261,1.43385,
4.0804,0.0554722,1.43369,
4.10497,0.0556803,1.43353,
4.12955,0.0558843,1.43338,
4.15415,0.0560855,1.43323,
4.19303,0.0564037,1.43299,
4.22292,0.0566496,1.43281,
4.2528,0.0568959,1.43263,
4.28268,0.0571422,1.43245,
4.3128,0.0573898,1.43227,
4.34293,0.0576361,1.43209,
4.37931,0.057932,1.43188,
4.40918,0.0581735,1.4317,
4.43907,0.0584142,1.43153,
4.47082,0.0586729,1.43135,
4.5071,0.0589772,1.43114,
4.54336,0.0592877,1.43092,
4.57672,0.0595723,1.43072,
4.60708,0.0598289,1.43053,
4.63275,0.0600434,1.43038,
4.65376,0.0602168,1.43026,
4.67257,0.0603701,1.43016,
4.6914,0.0605223,1.43005,
4.71649,0.0607237,1.42991,
4.73885,0.0609029,1.42979,
4.76121,0.0610821,1.42967,
4.78327,0.061259,1.42955,
4.80495,0.0614329,1.42943,
4.82662,0.0616067,1.42932,
4.8483,0.0617804,1.4292,
4.86973,0.0619521,1.42908,
4.89075,0.0621204,1.42897,
4.91177,0.0622885,1.42885,
4.93279,0.0624565,1.42874,
4.95369,0.0626236,1.42862,
4.98835,0.0629003,1.42844,
5.023,0.0631767,1.42825,
5.05747,0.0634513,1.42806,
5.09195,0.0637257,1.42787,
5.12628,0.0639985,1.42769,
5.14609,0.0641557,1.42758,
5.18029,0.0644269,1.42739,
5.1998,0.0645814,1.42729,
5.23388,0.0648513,1.4271,
5.25292,0.0650017,1.427,
5.2869,0.0652704,1.42682,
5.29397,0.0653262,1.42678,
5.30104,0.0653821,1.42674,
5.30811,0.0654379,1.4267,
5.31518,0.0654937,1.42666,
5.32225,0.0655495,1.42662,
5.32932,0.0656052,1.42659,
5.3364,0.065661,1.42655,
5.34347,0.0657168,1.42651,
5.34581,0.0657352,1.4265,
5.34698,0.0657445,1.42649,
5.34727,0.0657468,1.42649,
5.34742,0.0657479,1.42649,
5.34745,0.0657482,1.42649,
5.34747,0.0657483,1.42649,
5.34748,0.0657484,1.42649,
5.34748,0.0657484,1.42649,
5.34748,0.0657484,1.42649,
-0.225223,0.0316179,1.49396,
-0.225221,0.0317164,1.49397,
-0.225216,0.0319239,1.49397,
-0.225211,0.0321314,1.49398,
-0.225206,0.0323412,1.49399,
-0.2252,0.032551,1.494,
-0.225194,0.0327604,1.49402,
-0.225188,0.0329154,1.49403,
-0.22518,0.0331246,1.49404,
-0.22517,0.0333338,1.49406,
-0.225159,0.0335428,1.49408,
-0.225147,0.033752,1.4941,
-0.225134,0.0339594,1.49412,
-0.225119,0.0341665,1.49415,
-0.225103,0.0343722,1.49418,
-0.225086,0.0345779,1.4942,
-0.225055,0.0349005,1.49425,
-0.225033,0.0351084,1.49429,
-0.22501,0.0353129,1.49432,
-0.224969,0.0356365,1.49439,
-0.224924,0.0359586,1.49445,
-0.2249,0.0361194,1.49449,
-0.224874,0.0362849,1.49452,
-0.224831,0.036532,1.49458,
-0.22477,0.0368594,1.49466,
-0.224698,0.0372047,1.49475,
-0.224659,0.0373769,1.49479,
-0.224618,0.0375476,1.49484,
-0.224576,0.0377176,1.49488,
-0.224468,0.0381166,1.49499,
-0.224412,0.0383088,1.49505,
-0.224353,0.0384993,1.49511,
-0.224291,0.0386887,1.49517,
-0.22422,0.0388964,1.49523,
-0.224146,0.0391023,1.4953,
-0.224068,0.0393071,1.49536,
-0.223987,0.0395101,1.49543,
-0.223902,0.0397116,1.4955,
-0.223816,0.0399119,1.49557,
-0.223776,0.0400011,1.4956,
-0.223683,0.0402065,1.49568,
-0.223643,0.0402948,1.49571,
-0.223548,0.0404977,1.49579,
-0.223403,0.0407947,1.4959,
-0.2233,0.0409985,1.49598,
-0.223194,0.0412012,1.49607,
-0.223079,0.0414122,1.49615,
-0.222957,0.0416212,1.49624,
-0.22284,0.0418129,1.49633,
-0.222764,0.0419344,1.49638,
-0.222644,0.042125,1.49647,
-0.222486,0.0423728,1.49658,
-0.222326,0.0426197,1.49669,
-0.222182,0.0428377,1.49679,
-0.222052,0.0430344,1.49688,
-0.22192,0.0432307,1.49697,
-0.221786,0.0434248,1.49706,
-0.22168,0.0435721,1.49713,
-0.221589,0.0436948,1.4972,
-0.221484,0.0438343,1.49727,
-0.221378,0.0439732,1.49734,
-0.22127,0.0441114,1.49741,
-0.221161,0.044249,1.49748,
-0.221051,0.0443865,1.49755,
-0.220893,0.0445814,1.49765,
-0.220731,0.0447747,1.49774,
-0.220568,0.044967,1.49784,
-0.220375,0.0451863,1.49796,
-0.220138,0.0454485,1.49809,
-0.219896,0.0457071,1.49823,
-0.219649,0.045964,1.49837,
-0.219383,0.0462333,1.49852,
-0.219005,0.0466081,1.49872,
-0.218623,0.0469801,1.49893,
-0.218264,0.0473239,1.49912,
-0.218176,0.0474081,1.49917,
-0.217893,0.0476771,1.49932,
-0.217806,0.0477592,1.49937,
-0.217565,0.0479882,1.4995,
-0.217312,0.0482236,1.49963,
-0.217069,0.048444,1.49976,
-0.216809,0.0486728,1.49989,
-0.216542,0.048899,1.50002,
-0.216263,0.0491291,1.50016,
-0.215979,0.0493557,1.50029,
-0.215614,0.0496418,1.50046,
-0.215245,0.0499252,1.50063,
-0.214724,0.0503148,1.50086,
-0.214199,0.0506993,1.50109,
-0.213693,0.051062,1.50131,
-0.21319,0.0514169,1.50152,
-0.212602,0.0518216,1.50176,
-0.212007,0.0522198,1.50199,
-0.211342,0.0526517,1.50225,
-0.210628,0.0531033,1.50252,
-0.209856,0.0535786,1.5028,
-0.209275,0.0539273,1.503,
-0.208689,0.0542725,1.5032,
-0.208101,0.0546157,1.5034,
-0.207508,0.0549576,1.50359,
-0.206855,0.0553294,1.50379,
-0.206355,0.0556108,1.50395,
-0.205855,0.055889,1.5041,
-0.205354,0.0561645,1.50426,
-0.204851,0.0564379,1.50441,
-0.204229,0.056775,1.50459,
-0.203667,0.0570771,1.50476,
-0.203102,0.0573789,1.50491,
-0.20256,0.0576679,1.50506,
-0.20203,0.0579497,1.5052,
-0.201126,0.0584256,1.50542,
-0.200231,0.0588943,1.50563,
-0.199332,0.0593589,1.50584,
-0.198488,0.0597879,1.50604,
-0.197851,0.0601066,1.50618,
-0.197206,0.0604246,1.50632,
-0.196479,0.0607762,1.50648,
-0.195306,0.0613283,1.50674,
-0.194099,0.0618849,1.50699,
-0.192898,0.0624337,1.50723,
-0.19126,0.063178,1.50754,
-0.189671,0.0638881,1.50784,
-0.188367,0.064455,1.50807,
-0.187045,0.0650148,1.5083,
-0.186035,0.0654313,1.50847,
-0.184629,0.0659967,1.5087,
-0.183194,0.0665612,1.50893,
-0.18172,0.0671286,1.50916,
-0.180334,0.0676518,1.50937,
-0.178957,0.0681621,1.50958,
-0.177791,0.0685861,1.50976,
-0.176624,0.069002,1.50994,
-0.175454,0.0694109,1.51011,
-0.174269,0.0698167,1.51028,
-0.172935,0.0702629,1.51048,
-0.171667,0.0706769,1.51066,
-0.170398,0.0710831,1.51084,
-0.169109,0.0714874,1.51102,
-0.167819,0.071883,1.51121,
-0.166516,0.0722726,1.51139,
-0.164522,0.0728503,1.51166,
-0.162479,0.0734241,1.51194,
-0.16106,0.0738134,1.51213,
-0.159708,0.0741762,1.51231,
-0.158395,0.0745204,1.51249,
-0.157085,0.074856,1.51266,
-0.155771,0.0751863,1.51284,
-0.153049,0.0758542,1.5132,
-0.15032,0.0765023,1.51355,
-0.148558,0.0769103,1.51379,
-0.146814,0.077307,1.51402,
-0.145071,0.0776958,1.51425,
-0.143327,0.0780766,1.51449,
-0.141518,0.0784608,1.51474,
-0.139702,0.0788337,1.51499,
-0.13833,0.0791065,1.51517,
-0.136949,0.0793734,1.51536,
-0.135565,0.0796326,1.51556,
-0.13418,0.0798835,1.51576,
-0.132794,0.0801262,1.51595,
-0.131404,0.080362,1.51616,
-0.130051,0.0805846,1.51635,
-0.128698,0.0808001,1.51654,
-0.126726,0.0811015,1.51682,
-0.124751,0.081391,1.5171,
-0.12276,0.0816702,1.51737,
-0.12047,0.0819746,1.51769,
-0.118172,0.0822641,1.518,
-0.11573,0.0825565,1.51834,
-0.113286,0.0828341,1.51868,
-0.110258,0.0831552,1.51909,
-0.107497,0.0834272,1.51947,
-0.104208,0.0837273,1.51994,
-0.10086,0.0840037,1.52042,
-0.0975086,0.0842524,1.5209,
-0.0940514,0.0844804,1.5214,
-0.0894216,0.0847394,1.52207,
-0.0849398,0.0849385,1.52272,
-0.0804498,0.0850922,1.52337,
-0.0774414,0.0851733,1.52381,
-0.0748996,0.0852275,1.52418,
-0.0728138,0.0852613,1.52448,
-0.070259,0.0852929,1.52485,
-0.0682172,0.0853121,1.52516,
-0.0660289,0.0853259,1.52548,
-0.063944,0.0853313,1.52578,
-0.0617168,0.0853239,1.5261,
-0.0594915,0.0853033,1.52642,
-0.0572618,0.0852693,1.52675,
-0.0544083,0.0852087,1.52718,
-0.0504637,0.0850996,1.52776,
-0.0467214,0.0849723,1.52832,
-0.0429981,0.0848256,1.52887,
-0.0392756,0.0846614,1.52943,
-0.0355426,0.0844786,1.52999,
-0.030924,0.0842266,1.53068,
-0.0263014,0.0839452,1.53136,
-0.021974,0.0836548,1.53201,
-0.0177746,0.0833405,1.53264,
-0.0143889,0.0830664,1.53314,
-0.0109954,0.0827812,1.53361,
-0.00751014,0.0824711,1.53407,
-0.00250179,0.081995,1.53472,
0.00250277,0.0814824,1.53536,
0.00750129,0.0809328,1.536,
0.0133549,0.0802434,1.53673,
0.019111,0.0795091,1.53746,
0.0251444,0.0786621,1.53822,
0.0308104,0.0777858,1.53893,
0.0369678,0.0767732,1.5397,
0.0418791,0.0759485,1.54029,
0.0467724,0.0751213,1.54085,
0.0516809,0.0742871,1.54138,
0.0566463,0.0734319,1.54189,
0.0643108,0.0720742,1.54265,
0.071969,0.070668,1.54339,
0.0796071,0.0692351,1.54408,
0.0866308,0.0679028,1.54464,
0.0935788,0.0665626,1.54512,
0.10053,0.0651914,1.54556,
0.10818,0.0636487,1.54601,
0.115199,0.0622184,1.54637,
0.122228,0.0607979,1.54668,
0.131037,0.0590783,1.54698,
0.137441,0.0578741,1.54715,
0.145753,0.0563581,1.54725,
0.153496,0.0549584,1.54721,
0.161142,0.053559,1.54706,
0.170878,0.0517686,1.54678,
0.180597,0.0500173,1.54641,
0.190389,0.0483255,1.54594,
0.202206,0.0463944,1.54521,
0.210304,0.0451355,1.54462,
0.215141,0.0444044,1.54425,
0.223352,0.0431735,1.54362,
0.231563,0.0419511,1.54297,
0.238385,0.0409485,1.54243,
0.245223,0.0399693,1.54187,
0.252566,0.0389621,1.54124,
0.258342,0.0381998,1.54074,
0.264123,0.0374618,1.54024,
0.269915,0.0367499,1.53973,
0.278177,0.0357829,1.53894,
0.288674,0.0346005,1.53787,
0.299181,0.0334395,1.53675,
0.309686,0.0322992,1.53561,
0.318522,0.0313571,1.53463,
0.327355,0.0304325,1.53364,
0.336207,0.0295335,1.53264,
0.346717,0.0285216,1.53142,
0.357227,0.0275743,1.53014,
0.367736,0.02669,1.52881,
0.378245,0.0258672,1.52743,
0.382456,0.0255537,1.52686,
0.386664,0.0252492,1.5263,
0.390885,0.0249511,1.52575,
0.395115,0.024658,1.52525,
0.39935,0.0243698,1.5248,
0.403603,0.0240864,1.52439,
0.411162,0.0236055,1.52367,
0.418717,0.0231582,1.52289,
0.426268,0.0227446,1.52206,
0.433815,0.0223645,1.52118,
0.441353,0.0220139,1.52025,
0.452944,0.021519,1.51879,
0.464541,0.0210781,1.51728,
0.477286,0.0206643,1.51559,
0.490037,0.0203221,1.51389,
0.504522,0.0200183,1.51201,
0.518316,0.0198042,1.51031,
0.53224,0.0196388,1.50868,
0.548953,0.0194863,1.50674,
0.565038,0.0193835,1.50483,
0.578097,0.0193352,1.50328,
0.591274,0.019297,1.50181,
0.605551,0.0192413,1.50037,
0.623198,0.0191882,1.4987,
0.638469,0.0191744,1.49731,
0.653754,0.0191902,1.49596,
0.669119,0.0192352,1.49465,
0.68401,0.0193054,1.49343,
0.698386,0.0193921,1.49229,
0.711961,0.0194908,1.49122,
0.725535,0.0195976,1.49017,
0.742266,0.0197473,1.4889,
0.759,0.0199165,1.48766,
0.775763,0.0201057,1.48644,
0.793937,0.0203334,1.48518,
0.807796,0.0205226,1.48427,
0.824305,0.020778,1.48325,
0.841049,0.0210368,1.48231,
0.852716,0.0211961,1.48173,
0.883076,0.0215962,1.48025,
0.913505,0.0220179,1.47876,
0.944328,0.0224745,1.47726,
0.97511,0.0229514,1.47577,
0.98899,0.0231669,1.47512,
1.00791,0.023455,1.47428,
1.02193,0.0236595,1.4737,
1.04101,0.0239322,1.47296,
1.06013,0.0242053,1.47224,
1.08733,0.0245975,1.47123,
1.11454,0.0249955,1.47024,
1.14185,0.0253933,1.46927,
1.16793,0.0257633,1.46841,
1.19406,0.0261183,1.46759,
1.21542,0.0263905,1.46697,
1.23697,0.0266521,1.46638,
1.26275,0.0269554,1.46572,
1.29832,0.0273575,1.46486,
1.33742,0.0277847,1.46398,
1.37838,0.0282314,1.46311,
1.42056,0.0287072,1.46226,
1.45455,0.02911,1.46161,
1.49231,0.0295691,1.46091,
1.53003,0.03003,1.46022,
1.56487,0.0304576,1.45958,
1.598,0.0308682,1.45898,
1.63124,0.0312844,1.45841,
1.66912,0.0317668,1.4578,
1.70302,0.0321906,1.4573,
1.73711,0.0325989,1.4568,
1.77119,0.033004,1.45632,
1.80533,0.0333998,1.45584,
1.84043,0.0337904,1.45535,
1.87431,0.0341504,1.45486,
1.90824,0.0344936,1.45437,
1.9362,0.0347762,1.45398,
1.95652,0.0349909,1.45369,
1.98448,0.0352933,1.4533,
2.01453,0.0356315,1.45289,
2.04394,0.0359744,1.45249,
2.07333,0.0363214,1.4521,
2.10273,0.0366696,1.45172,
2.13215,0.0370179,1.45135,
2.16376,0.0373901,1.45097,
2.19566,0.037766,1.45059,
2.22904,0.0381622,1.45019,
2.26242,0.0385612,1.44979,
2.29807,0.0389892,1.44937,
2.33372,0.0394172,1.44895,
2.36937,0.0398424,1.44853,
2.40499,0.0402589,1.44812,
2.44069,0.0406631,1.44772,
2.47391,0.0410233,1.44738,
2.50563,0.0413534,1.44707,
2.53735,0.0416816,1.44676,
