CFD-a,CFD-a.1,SIM-a,SIM-a.1,CFD-b,CFD-b.1,SIM-b,SIM-b.1,CFD-c,CFD-c.1,SIM-c,SIM-c.1,CFD-d,CFD-d.1,SIM-d,SIM-d.1,CFD-e,CFD-e.1,SIM-e,SIM-e.1
0.12163,5162.6,0.12163,11160.93717,0.14482,3288.8999999999996,0.14482,5278.59474,0.17077,2411.3,0.17077,3118.02671,0.14155,5755.2,0.14155,11609.59548,0.16054,6712.133333333333,0.16054,12065.40613
0.1217,5145.2,0.1217,11123.494175,0.14582,3269.6,0.14582,5223.99882,0.17216,2399.15,0.17216,3079.96324,0.14206,5737.533333333333,0.14206,11572.7883,0.16125,6686.866666666667,0.16125,11993.58836
0.12222,5126.28,0.12222,11086.05118,0.14682,3250.3,0.14682,5170.26084,0.17255,2387.0,0.17255,3061.2638500000003,0.14272,5719.866666666667,0.14272,11499.82761,0.16196,6661.6,0.16196,11922.36772
0.12281,5107.36,0.12281,11011.8773,0.1478,3231.0,0.1478,5143.81157,0.17355,2371.5333333333333,0.17355,3042.56446,0.14337,5702.2,0.14337,11427.5138,0.16266,6636.333333333333,0.16266,11851.7384
0.1234,5088.4400000000005,0.1234,10938.40756,0.14782,3220.36,0.14782,5117.3623,0.17494,2356.0666666666666,0.17494,3005.81302,0.14402,5684.533333333333,0.14402,11355.8401,0.16337,6611.066666666667,0.16337,11781.69465
0.12399,5069.52,0.12399,10865.63404,0.14882,3209.7200000000003,0.14882,5065.28517,0.1759,2340.6,0.1759,2987.7526,0.14467,5666.866666666667,0.14467,11284.79983,0.16367,6585.8,0.16367,11746.9627
0.1243,5050.6,0.1243,10829.591495,0.14982,3199.08,0.14982,5014.01188,0.17633,2330.3,0.17633,2969.69218,0.14485,5649.2,0.14485,11249.59312,0.16407,6562.3,0.16407,11712.23075
0.12458,5035.5,0.12458,10793.54895,0.15082,3188.44,0.15082,4963.5253,0.17772,2320.0,0.17772,2934.18582,0.14532,5630.133333333333,0.14532,11214.38641,0.16477,6538.8,0.16477,11643.34108
0.12517,5020.400000000001,0.12517,10722.14456,0.15095,3177.8,0.15095,4938.667015,0.17912,2309.7,0.17912,2899.2784,0.14597,5611.066666666667,0.14597,11144.59328,0.16547,6515.3,0.16547,11575.02003
0.12576,5005.3,0.12576,10651.41323,0.15183,3164.4,0.15183,4913.80873,0.17932,2299.4,0.17932,2882.11668,0.14662,5592.0,0.14662,11075.41396,0.16618,6491.8,0.16618,11507.26205
0.12635,4990.2,0.12635,10581.3474,0.15283,3151.0,0.15283,4864.84591,0.18051,2278.4666666666667,0.18051,2864.95496,0.14727,5572.933333333333,0.14727,11006.84206,0.16688,6468.3,0.16688,11440.06168
0.12694,4975.1,0.12694,10511.9396,0.15383,3137.6,0.15383,4816.62096,0.18191,2257.5333333333333,0.18191,2831.20107,0.14791,5553.866666666667,0.14791,10938.87124,0.16742,6444.8,0.16742,11406.737570000001
0.12695,4960.0,0.12695,10477.561024999999,0.15414,3124.2,0.15414,4792.869695,0.18281,2236.6,0.18281,2814.601955,0.1483,5534.8,0.1483,10905.183225,0.16758,6430.171428571429,0.16758,11373.41346
0.12753,4928.68,0.12753,10443.18245,0.15484,3109.1,0.15484,4769.11843,0.18331,2226.1,0.18331,2798.00284,0.14856,5514.533333333334,0.14856,10871.49521,0.16828,6415.542857142857,0.16828,11307.31202
0.12812,4897.36,0.12812,10375.06864,0.15584,3094.0,0.15584,4722.32323,0.18471,2215.6,0.18471,2765.34687,0.14921,5494.266666666666,0.14921,10804.70777,0.16898,6400.914285714286,0.16898,11241.75203
0.12871,4866.04,0.12871,10307.59094,0.15685,3078.9,0.15685,4676.22066,0.18612,2205.1,0.18612,2733.22024,0.14986,5474.0,0.14986,10738.50277,0.16968,6386.285714285714,0.16968,11176.72821
0.1293,4834.719999999999,0.1293,10240.74222,0.15751,3063.8,0.15751,4653.50853,0.1862,2194.6,0.1862,2717.4153850000002,0.15051,5453.733333333334,0.15051,10672.87413,0.17038,6371.657142857142,0.17038,11112.23534
0.12963,4803.4,0.12963,10207.628815,0.15785,3053.08,0.15785,4630.7964,0.18752,2179.0,0.18752,2701.61053,0.15115,5433.466666666666,0.15115,10607.81583,0.17108,6357.028571428571,0.17108,11048.26825
0.12989,4786.733333333333,0.12989,10174.51541,0.15886,3042.36,0.15886,4586.03647,0.18893,2163.4,0.18893,2670.50573,0.15156,5413.2,0.15156,10575.568875,0.17123,6342.4,0.17123,11016.54503
0.13048,4770.066666666667,0.13048,10108.90354,0.15987,3031.64,0.15987,4541.92725,0.18965,2147.8,0.18965,2655.20001,0.1518,5395.433333333333,0.1518,10543.32192,0.17177,6323.133333333333,0.17177,10984.82181
0.13107,4753.4,0.13107,10043.8997,0.16087,3020.92,0.16087,4498.45544,0.19034,2138.6000000000004,0.19034,2639.89429,0.15245,5377.666666666667,0.15245,10479.38651,0.17247,6303.866666666667,0.17247,10921.89095
0.13165,4736.733333333333,0.13165,9979.4971,0.16089,3010.2,0.16089,4477.031765,0.19175,2129.4,0.19175,2609.76505,0.15309,5359.9,0.15309,10416.00377,0.17317,6284.6,0.17317,10859.47064
0.13224,4720.066666666667,0.13224,9915.68895,0.16188,2997.75,0.16188,4455.60809,0.19317,2120.2,0.19317,2580.10728,0.15374,5342.133333333333,0.15374,10353.16794,0.17387,6265.333333333333,0.17387,10797.55592
0.13263,4703.4,0.13263,9884.078785,0.16289,2985.3,0.16289,4413.37257,0.19347,2111.0,0.19347,2565.508945,0.15438,5324.366666666667,0.15438,10290.8733,0.17456,6246.066666666667,0.17456,10736.14186
0.13283,4687.466666666666,0.13283,9852.46862,0.1639,2972.85,0.1639,4371.73656,0.19458,2099.5333333333333,0.19458,2550.91061,0.15485,5306.6,0.15485,10259.993765,0.17515,6226.8,0.17515,10705.682724999999
0.13342,4671.533333333333,0.13342,9789.8295,0.1643,2960.4,0.1643,4351.212295,0.196,2088.0666666666666,0.196,2522.16505,0.15503,5289.771428571429,0.15503,10229.11423,0.17526,6205.685714285714,0.17526,10675.22359
0.13401,4655.6,0.13401,9727.76511,0.16491,2945.4,0.16491,4330.68803,0.19732,2076.6,0.19732,2508.013,0.15567,5272.942857142857,0.15567,10167.88513,0.17595,6184.571428571428,0.17595,10614.79628
0.1346,4639.666666666667,0.1346,9666.26899,0.16592,2930.4,0.16592,4290.21528,0.19742,2067.25,0.19742,2493.86095,0.15632,5256.114285714286,0.15632,10107.18049,0.17665,6163.457142857143,0.17665,10554.85517
0.13518,4623.733333333334,0.13518,9605.33478,0.16693,2915.4,0.16693,4250.30686,0.19884,2057.9,0.19884,2465.98902,0.15696,5239.285714285715,0.15696,10046.99483,0.17734,6142.342857142858,0.17734,10495.39551
0.13558,4607.8,0.13558,9575.145495,0.16761,2900.4,0.16761,4230.629245,0.20027,2048.55,0.20027,2438.54028,0.15761,5222.4571428571435,0.15761,9987.32276,0.17804,6121.228571428572,0.17804,10436.41264
0.13577,4592.766666666666,0.13577,9544.95621,0.16794,2885.05,0.16794,4210.95163,0.20121,2039.2,0.20121,2425.0231700000004,0.15825,5205.628571428571,0.15825,9928.15894,0.17873,6100.114285714286,0.17873,10377.90191
0.13636,4577.733333333334,0.13636,9485.12705,0.16895,2869.7,0.16895,4172.13871,0.2017,2029.25,0.2017,2411.50606,0.15837,5188.8,0.15837,9898.828505,0.17909,6079.0,0.17909,10348.880325
0.13695,4562.700000000001,0.13695,9425.84118,0.16997,2854.35,0.16997,4133.8575,0.20313,2019.3000000000002,0.20313,2384.87801,0.15889,5167.9,0.15889,9869.49807,0.17943,6059.857142857143,0.17943,10319.85874
0.13754,4547.666666666667,0.13754,9367.09252,0.17088,2839.0,0.17088,4114.97757,0.20456,2009.3500000000001,0.20456,2358.64805,0.15954,5147.0,0.15954,9811.33494,0.18012,6040.714285714285,0.18012,10262.2786
0.13812,4532.633333333333,0.13812,9308.87507,0.17098,2827.72,0.17098,4096.09764,0.20514,1999.4,0.20514,2345.728215,0.16018,5126.1,0.16018,9753.66436,0.18081,6021.571428571428,0.18081,10205.15699
0.13847,4517.6,0.13847,9280.029,0.17199,2816.44,0.17199,4058.84903,0.206,1989.45,0.206,2332.80838,0.16083,5105.2,0.16083,9696.48122,0.1815,6002.428571428572,0.1815,10148.48946
0.13871,4507.200000000001,0.13871,9251.18293,0.17301,2805.16,0.17301,4022.10184,0.20743,1979.5,0.20743,2307.35146,0.16147,5084.299999999999,0.16147,9639.78046,0.1822,5983.285714285715,0.1822,10092.27161
0.1393,4496.8,0.1393,9194.01022,0.17402,2793.88,0.17402,3985.84645,0.20887,1969.55,0.20887,2282.27002,0.16196,5063.4,0.16196,9611.66877,0.18289,5964.142857142857,0.18289,10036.49908
0.13989,4486.4,0.13989,9137.35116,0.17407,2782.6,0.17407,3967.959965,0.20924,1959.6,0.20924,2269.91351,0.16211,5046.933333333333,0.16211,9583.55708,0.18296,5945.0,0.18296,10008.833325
0.14047,4476.0,0.14047,9081.20005,0.17504,2771.15,0.17504,3950.07348,0.21032,1954.1999999999998,0.21032,2257.557,0.16275,5030.466666666666,0.16275,9527.80614,0.18358,5925.733333333334,0.18358,9981.16757
0.14106,4465.6,0.14106,9025.55123,0.17605,2759.7,0.17605,3914.77379,0.21176,1948.8,0.21176,2233.2056,0.1634,5014.0,0.1634,9472.52274,0.18427,5906.466666666666,0.18427,9926.2728
0.14149,4455.2,0.14149,8997.97517,0.17707,2748.25,0.17707,3879.93845,0.21321,1943.4,0.21321,2209.20924,0.16404,4997.533333333334,0.16404,9417.70204,0.18496,5887.2,0.18496,9871.81055
0.14165,4444.566666666667,0.14165,8970.39911,0.1773,2736.8,0.1773,3862.7486049999998,0.21325,1938.0,0.21325,2197.385385,0.16468,4981.066666666667,0.16468,9363.33925,0.18565,5867.933333333333,0.18565,9817.77665
0.14224,4433.933333333333,0.14224,8915.7382,0.17809,2727.3,0.17809,3845.55876,0.21466,1930.84,0.21466,2185.56153,0.16511,4964.6,0.16511,9336.384450000001,0.18634,5848.666666666666,0.18634,9764.16694
0.14282,4423.299999999999,0.14282,8861.56304,0.17911,2717.8,0.17911,3811.62621,0.21612,1923.68,0.21612,2162.25631,0.16532,4947.066666666667,0.16532,9309.42965,0.18676,5829.4,0.18676,9737.572144999998
0.14341,4412.666666666666,0.14341,8807.86823,0.18012,2708.3,0.18012,3778.13252,0.21733,1916.52,0.21733,2150.7719450000004,0.16597,4929.533333333334,0.16597,9255.96855,0.18703,5814.228571428571,0.18703,9710.97735
0.144,4402.033333333333,0.144,8754.64848,0.18062,2698.8,0.18062,3761.60105,0.21757,1909.9,0.21757,2139.28758,0.16661,4912.0,0.16661,9202.95133,0.18772,5799.057142857143,0.18772,9658.20381
0.14429,4391.4,0.14429,8728.273495000001,0.18114,2685.8,0.18114,3745.06958,0.21903,1903.28,0.21903,2116.64957,0.16725,4894.466666666666,0.16725,9150.3734,0.18841,5783.885714285714,0.18841,9605.84233
0.14458,4379.166666666666,0.14458,8701.89851,0.18216,2672.8,0.18216,3712.42951,0.2205,1896.6599999999999,0.2205,2094.33664,0.16789,4876.933333333333,0.16789,9098.23026,0.1891,5768.714285714285,0.1891,9553.88892
0.14517,4366.933333333333,0.14517,8649.61315,0.18318,2659.8,0.18318,3680.20458,0.22136,1890.04,0.22136,2083.3399950000003,0.16845,4859.4,0.16845,9072.373835,0.18979,5753.5428571428565,0.18979,9502.33967
0.14576,4354.7,0.14576,8597.78725,0.18416,2646.8,0.18416,3664.295935,0.22196,1882.02,0.22196,2072.34335,0.16853,4845.599999999999,0.16853,9046.51741,0.19048,5738.371428571429,0.19048,9451.19068
0.14634,4342.466666666666,0.14634,8546.41577,0.18421,2638.2000000000003,0.18421,3648.38729,0.22343,1874.0,0.22343,2050.6644,0.16917,4831.8,0.16917,8995.23044,0.1908,5723.2,0.1908,9425.8144
0.14693,4330.233333333334,0.14693,8495.49368,0.18523,2629.6000000000004,0.18523,3616.97028,0.2249,1865.98,0.2249,2029.29467,0.16981,4818.0,0.16981,8944.36497,0.19117,5707.085714285714,0.19117,9400.43812
0.1472,4318.0,0.1472,8470.254860000001,0.18625,2621.0,0.18625,3585.94639,0.22558,1857.96,0.22558,2018.76191,0.17045,4804.2,0.17045,8893.91668,0.19186,5690.971428571428,0.19186,9350.07817
0.14752,4303.166666666667,0.14752,8445.01604,0.18727,2612.4,0.18727,3555.30862,0.22638,1850.39,0.22638,2008.22915,0.1711,4790.4,0.1711,8843.8813,0.19254,5674.857142857142,0.19254,9300.10708
0.14811,4288.333333333333,0.14811,8394.97796,0.18781,2603.8,0.18781,3540.1793749999997,0.22786,1842.8200000000002,0.22786,1987.46301,0.17174,4776.6,0.17174,8794.25457,0.19323,5658.742857142857,0.19323,9250.52111
0.14869,4273.5,0.14869,8345.37463,0.1883,2597.08,0.1883,3525.05013,0.22934,1835.25,0.22934,1966.99151,0.17185,4762.8,0.17185,8769.643455,0.19392,5642.628571428571,0.19392,9201.31658
0.14928,4258.666666666667,0.14928,8296.20126,0.18932,2590.36,0.18932,3495.16427,0.22985,1827.68,0.22985,1956.900795,0.17238,4745.033333333334,0.17238,8745.03234,0.19461,5626.5142857142855,0.19461,9152.48984
0.14987,4243.833333333333,0.14987,8247.45315,0.19035,2583.64,0.19035,3465.64452,0.23082,1820.89,0.23082,1946.81008,0.17302,4727.266666666666,0.17302,8696.21046,0.19494,5610.4,0.19494,9128.263565000001
0.1502,4229.0,0.1502,8223.289395,0.19138,2576.92,0.19138,3436.48453,0.23231,1814.1,0.23231,1926.91423,0.17366,4709.5,0.17366,8647.78485,0.19529,5591.771428571428,0.19529,9104.03729
0.15045,4215.033333333333,0.15045,8199.12564,0.19171,2570.2,0.19171,3422.081305,0.2338,1807.31,0.2338,1907.29962,0.1743,4691.733333333334,0.1743,8599.75146,0.19598,5573.142857142857,0.19598,9055.95534
0.15104,4201.066666666667,0.15104,8151.21415,0.1924,2563.96,0.1924,3407.67808,0.23429,1800.52,0.23429,1897.630805,0.17494,4673.966666666666,0.17494,8552.10631,0.19667,5554.5142857142855,0.19667,9008.24046
0.15163,4187.1,0.15163,8103.7141,0.19343,2557.72,0.19343,3379.21913,0.2353,1792.33,0.2353,1887.96199,0.17509,4656.2,0.17509,8528.475869999998,0.19735,5535.885714285714,0.19735,8960.88916
0.15221,4173.133333333333,0.15221,8056.62104,0.19446,2551.48,0.19446,3351.10174,0.2368,1784.1399999999999,0.2368,1868.8972,0.17558,4644.7,0.17558,8504.84543,0.19804,5517.257142857143,0.19804,8913.89797
0.1528,4159.166666666666,0.1528,8009.93052,0.19549,2545.24,0.19549,3323.32015,0.2383,1775.95,0.2383,1850.10122,0.17622,4633.2,0.17622,8457.96492,0.19873,5498.628571428571,0.19873,8867.26348
0.15332,4145.2,0.15332,7986.78434,0.19572,2539.0,0.19572,3309.594435,0.23886,1767.76,0.23886,1840.83565,0.17686,4621.7,0.17686,8411.46091,0.19918,5480.0,0.19918,8844.122885
0.15339,4135.285714285714,0.15339,7963.63816,0.19652,2531.0,0.19652,3295.86872,0.23981,1757.6100000000001,0.23981,1831.57008,0.1775,4610.2,0.1775,8365.3296,0.19941,5467.1,0.19941,8820.98229
0.15397,4125.371428571429,0.15397,7917.73964,0.19755,2523.0,0.19755,3268.74192,0.24132,1747.46,0.24132,1813.29994,0.17814,4598.7,0.17814,8319.56721,0.2001,5454.2,0.2001,8775.05105
0.15456,4115.457142857143,0.15456,7872.23069,0.19858,2515.0,0.19858,3241.93438,0.24283,1737.31,0.24283,1795.28702,0.17854,4587.2,0.17854,8296.8686,0.20078,5441.3,0.20078,8729.46644
0.15515,4105.542857142857,0.15515,7827.10707,0.19952,2507.0,0.19952,3228.68761,0.24341,1727.16,0.24341,1786.4073250000001,0.17878,4575.828571428571,0.17878,8274.16999,0.20147,5428.4,0.20147,8684.22518
0.15574,4095.6285714285714,0.15574,7782.36462,0.19961,2498.08,0.19961,3215.44084,0.24435,1718.46,0.24435,1777.52763,0.17942,4564.457142857143,0.17942,8229.13427,0.20215,5415.5,0.20215,8639.32403
0.15632,4085.714285714286,0.15632,7737.99923,0.20065,2489.16,0.20065,3189.25617,0.24587,1709.76,0.24587,1760.01816,0.18006,4553.085714285714,0.18006,8184.45639,0.20284,5402.6,0.20284,8594.75977
0.15638,4075.8,0.15638,7716.003025,0.20168,2480.2400000000002,0.20168,3163.37534,0.24739,1701.06,0.24739,1742.75506,0.1807,4541.714285714286,0.1807,8140.13274,0.20352,5389.7,0.20352,8550.52921
0.15691,4061.5333333333333,0.15691,7694.00682,0.20272,2471.32,0.20272,3137.79345,0.24822,1692.36,0.24822,1734.2449649999999,0.18134,4530.342857142858,0.18134,8096.15976,0.20372,5376.8,0.20372,8528.57922
0.1575,4047.266666666667,0.1575,7650.38338,0.20347,2462.4,0.20347,3125.149585,0.24892,1685.1399999999999,0.24892,1725.73487,0.18197,4518.971428571429,0.18197,8052.53393,0.20421,5363.771428571429,0.20421,8506.62923
0.15808,4033.0,0.15808,7607.12492,0.20375,2454.56,0.20375,3112.50572,0.25045,1677.92,0.25045,1708.95419,0.18232,4507.6,0.18232,8030.89284,0.20489,5350.742857142857,0.20489,8463.0567
0.15867,4018.733333333333,0.15867,7564.22753,0.20479,2446.72,0.20479,3087.50746,0.25199,1670.7,0.25199,1692.40968,0.18261,4498.5,0.18261,8009.25175,0.20558,5337.714285714286,0.20558,8419.80855
0.15926,4004.4666666666667,0.15926,7521.68734,0.20583,2438.88,0.20583,3062.79411,0.25295,1663.48,0.25295,1684.2538749999999,0.18325,4489.400000000001,0.18325,7966.30977,0.20626,5324.685714285714,0.20626,8376.88171
0.15956,3990.2,0.15956,7500.593925,0.20687,2431.04,0.20687,3038.36119,0.25353,1656.06,0.25353,1676.09807,0.18389,4480.3,0.18389,7923.70461,0.20695,5311.657142857143,0.20695,8334.2732
0.15984,3976.4666666666667,0.15984,7479.50051,0.20758,2423.2,0.20758,3026.282765,0.25507,1648.6399999999999,0.25507,1660.01613,0.18453,4471.200000000001,0.18453,7881.43288,0.20763,5298.628571428571,0.20763,8291.98001
0.16043,3962.733333333333,0.16043,7437.66325,0.20791,2414.2799999999997,0.20791,3014.20434,0.25662,1641.22,0.25662,1644.16071,0.18517,4462.1,0.18517,7839.49125,0.20818,5285.6,0.20818,8270.98961
0.16102,3949.0,0.16102,7396.17185,0.20895,2405.3599999999997,0.20895,2990.31929,0.25804,1633.8,0.25804,1636.34471,0.18581,4453.0,0.18581,7797.87643,0.20831,5271.5,0.20831,8249.99921
0.16161,3935.266666666667,0.16161,7355.02259,0.20999,2396.44,0.20999,2966.70186,0.25817,1628.4759999999999,0.25817,1628.52871,0.18645,4443.900000000001,0.18645,7756.58516,0.209,5257.400000000001,0.209,8208.32786
0.16219,3921.5333333333333,0.16219,7314.21185,0.21103,2387.52,0.21103,2943.34797,0.25972,1623.152,0.25972,1613.11706,0.18652,4434.8,0.18652,7736.099695,0.20968,5243.3,0.20968,8166.96308
0.16268,3907.8,0.16268,7293.973935,0.21169,2378.6,0.21169,2931.8008099999997,0.26128,1617.828,0.26128,1597.92276,0.18709,4425.2,0.18709,7715.61423,0.21037,5229.200000000001,0.21037,8125.90202
0.16278,3897.5428571428574,0.16278,7273.73602,0.21208,2370.2799999999997,0.21208,2920.25365,0.26285,1612.5040000000001,0.26285,1582.94285,0.18773,4415.6,0.18773,7674.96045,0.21105,5215.1,0.21105,8085.14184
0.16337,3887.285714285714,0.16337,7233.59154,0.21312,2361.96,0.21312,2897.41499,0.26305,1607.18,0.26305,1575.55863,0.18837,4406.0,0.18837,7634.62068,0.21173,5201.0,0.21173,8044.67975
0.16396,3877.0285714285715,0.16396,7193.77489,0.21417,2353.64,0.21417,2874.82817,0.26441,1602.5500000000002,0.26441,1568.17441,0.189,4396.400000000001,0.189,7594.59181,0.21242,5186.900000000001,0.21242,8004.51297
0.16454,3866.7714285714287,0.16454,7154.28261,0.21521,2345.32,0.21521,2852.48947,0.26599,1597.92,0.26599,1553.61459,0.18964,4386.8,0.18964,7554.87077,0.21269,5172.8,0.21269,7984.575875
0.16513,3856.514285714286,0.16513,7115.11126,0.21575,2337.0,0.21575,2841.442355,0.26756,1593.29,0.26756,1539.26053,0.19028,4377.200000000001,0.19028,7515.4545,0.2131,5155.0,0.2131,7964.63878
0.16572,3846.2571428571428,0.16572,7076.25745,0.21626,2327.28,0.21626,2830.39524,0.26795,1588.66,0.26795,1532.185,0.19079,4367.6,0.19079,7495.89726,0.21378,5137.2,0.21378,7925.05445
0.1659,3836.0,0.1659,7056.98765,0.21731,2317.56,0.21731,2808.54192,0.26914,1583.95,0.26914,1525.10947,0.19092,4357.25,0.19092,7476.34002,0.21446,5119.4,0.21446,7885.75731
0.16631,3822.8,0.16631,7037.71785,0.21836,2307.84,0.21836,2786.92601,0.27073,1579.24,0.27073,1511.15865,0.19156,4346.900000000001,0.19156,7437.52434,0.21515,5101.6,0.21515,7846.74471
0.16689,3809.6,0.16689,6999.48913,0.21941,2298.12,0.21941,2765.54411,0.27232,1574.53,0.27232,1497.40535,0.1922,4336.55,0.1922,7399.00452,0.21583,5083.8,0.21583,7808.01401
0.16748,3796.4,0.16748,6961.56805,0.21985,2288.4,0.21985,2754.96849,0.27295,1569.82,0.27295,1490.62613,0.19284,4326.200000000001,0.19284,7360.77767,0.21651,5066.0,0.21651,7769.56263
0.16807,3783.2000000000003,0.16807,6923.95136,0.22046,2278.56,0.22046,2744.39287,0.27391,1564.855,0.27391,1483.84691,0.19348,4315.85,0.19348,7322.84091,0.21709,5048.2,0.21709,7750.47531
0.16866,3770.0,0.16866,6886.63588,0.22151,2268.72,0.22151,2723.46902,0.27551,1559.8899999999999,0.27551,1470.48068,0.19412,4305.5,0.19412,7285.19141,0.2172,5035.05,0.2172,7731.38799
0.1692,3756.8,0.1692,6868.12717,0.22257,2258.88,0.22257,2702.76937,0.27711,1554.925,0.27711,1457.30405,0.19475,4295.150000000001,0.19475,7247.82634,0.21788,5021.9,0.21788,7693.48755
0.16924,3746.2285714285717,0.16924,6849.61846,0.22362,2249.04,0.22362,2682.29079,0.27808,1549.96,0.27808,1450.80925,0.19491,4284.8,0.19491,7229.284645,0.21856,5008.75,0.21856,7655.8588
0.16983,3735.657142857143,0.16983,6812.896,0.22417,2239.2,0.22417,2672.160495,0.27871,1543.9850000000001,0.27871,1444.31445,0.19539,4275.257142857143,0.19539,7210.74295,0.21924,4995.6,0.21924,7618.49924
0.17042,3725.0857142857144,0.17042,6776.46541,0.22468,2230.96,0.22468,2662.0302,0.28032,1538.01,0.28032,1431.50934,0.19603,4265.714285714286,0.19603,7173.93848,0.21993,4982.45,0.21993,7581.40641
0.17101,3714.514285714286,0.17101,6740.32366,0.22574,2222.72,0.22574,2641.98462,0.28194,1532.0349999999999,0.28194,1418.88622,0.19667,4256.171428571429,0.19667,7137.41023,0.22061,4969.3,0.22061,7544.57789
0.1716,3703.9428571428575,0.1716,6704.46775,0.22679,2214.48,0.22679,2622.1511,0.28334,1526.06,0.28334,1412.664405,0.19731,4246.628571428571,0.19731,7101.15551,0.22129,4956.15,0.22129,7508.01125
0.17218,3693.3714285714286,0.17218,6668.89472,0.22785,2206.24,0.22785,2602.52676,0.28356,1520.8519999999999,0.28356,1406.44259,0.19795,4237.085714285714,0.19795,7065.17166,0.22147,4943.0,0.22147,7489.857679999999
0.17259,3682.8,0.17259,6651.2481800000005,0.22862,2198.0,0.22862,2592.8177750000004,0.28518,1515.644,0.28518,1394.17602,0.19859,4227.542857142857,0.19859,7029.45608,0.22197,4927.5142857142855,0.22197,7471.70411
0.17277,3674.0,0.17277,6633.60164,0.22891,2190.9,0.22891,2583.10879,0.28681,1510.436,0.28681,1382.08407,0.19899,4218.0,0.19899,7011.7311150000005,0.22265,4912.028571428572,0.22265,7435.65412
0.17336,3665.2000000000003,0.17336,6598.58562,0.22998,2183.8,0.22998,2563.89444,0.28844,1505.228,0.28844,1370.16436,0.19922,4203.057142857143,0.19922,6994.00615,0.22334,4896.542857142857,0.22334,7399.85893
0.17395,3656.4,0.17395,6563.8438,0.23104,2176.7,0.23104,2544.88098,0.28888,1500.02,0.28888,1364.289445,0.19986,4188.114285714286,0.19986,6958.81933,0.22402,4881.057142857143,0.22402,7364.31623
0.17454,3647.6,0.17454,6529.37336,0.2321,2169.6,0.2321,2526.06579,0.29008,1493.92,0.29008,1358.41453,0.2005,4173.171428571429,0.2005,6923.89308,0.2247,4865.571428571428,0.2247,7329.02375
0.17513,3638.7999999999997,0.17513,6495.1715,0.23317,2162.5,0.23317,2507.44625,0.29172,1487.82,0.29172,1346.83223,0.20114,4158.228571428571,0.20114,6889.22489,0.22538,4850.085714285715,0.22538,7293.97921
0.17571,3630.0,0.17571,6461.23548,0.23319,2155.4,0.23319,2498.23304,0.29336,1481.7199999999998,0.29336,1335.41516,0.20178,4143.285714285714,0.20178,6854.81228,0.22604,4834.6,0.22604,7276.579795
0.17606,3621.2,0.17606,6444.399020000001,0.23423,2146.4,0.23423,2489.01983,0.29456,1475.62,0.29456,1329.7881,0.20242,4128.342857142857,0.20242,6820.65281,0.22606,4820.775000000001,0.22606,7259.18038
0.1763,3611.742857142857,0.1763,6427.56256,0.2353,2137.4,0.2353,2470.78403,0.29501,1470.36,0.29501,1324.16104,0.20303,4113.4,0.20303,6803.69843,0.22674,4806.950000000001,0.22674,7224.62505
0.17689,3602.285714285714,0.17689,6394.15007,0.23637,2128.4,0.23637,2452.73642,0.29667,1465.1,0.29667,1313.0676,0.20306,4102.674999999999,0.20306,6786.74405,0.22743,4793.125,0.22743,7190.31101
0.17748,3592.828571428571,0.17748,6360.99534,0.23744,2119.4,0.23744,2434.87458,0.29833,1459.84,0.29833,1302.13261,0.2037,4091.95,0.2037,6753.08361,0.22811,4779.3,0.22811,7156.23612
0.17807,3583.3714285714286,0.17807,6328.09575,0.23787,2110.4,0.23787,2426.0353750000004,0.29999,1454.58,0.29999,1291.35388,0.20434,4081.225,0.20434,6719.66911,0.22879,4765.475,0.22879,7122.39821
0.17866,3573.9142857142856,0.17866,6295.4487,0.23851,2101.88,0.23851,2417.19617,0.30001,1449.32,0.30001,1286.041545,0.20497,4070.5,0.20497,6686.49823,0.22947,4751.65,0.22947,7088.79517
0.17925,3564.457142857143,0.17925,6263.05164,0.23958,2093.36,0.23958,2399.69888,0.30166,1443.2649999999999,0.30166,1280.72921,0.20561,4059.7749999999996,0.20561,6653.56864,0.23015,4737.825,0.23015,7055.4249
0.17972,3555.0,0.17972,6246.97683,0.24066,2084.84,0.24066,2382.38046,0.30333,1437.21,0.30333,1270.25646,0.20625,4049.0499999999997,0.20625,6620.87806,0.23068,4724.0,0.23068,7038.855105000001
0.17984,3546.375,0.17984,6230.90202,0.24173,2076.32,0.24173,2365.23868,0.30501,1431.155,0.30501,1259.93348,0.20689,4038.325,0.20689,6588.42422,0.23083,4716.4,0.23083,7022.28531
0.18043,3537.75,0.18043,6198.99735,0.24269,2067.8,0.24269,2356.75502,0.3054,1425.1,0.3054,1254.84583,0.20702,4027.6,0.20702,6572.31455,0.23152,4708.8,0.23152,6989.37435
0.18101,3529.125,0.18101,6167.33516,0.24281,2061.9333333333334,0.24281,2348.27136,0.30669,1417.6599999999999,0.30669,1249.75818,0.20753,4014.714285714286,0.20753,6556.20488,0.2322,4701.2,0.2322,6956.68999
0.1816,3520.5,0.1816,6135.913,0.24388,2056.0666666666666,0.24388,2331.47638,0.30838,1410.2199999999998,0.30838,1239.72847,0.20817,4001.828571428571,0.20817,6524.21783,0.23288,4693.6,0.23288,6924.23022
0.18219,3511.875,0.18219,6104.72846,0.24496,2050.2,0.24496,2314.85162,0.31007,1402.78,0.31007,1229.84228,0.20881,3988.942857142857,0.20881,6492.46089,0.23356,4686.0,0.23356,6891.99302
