cfd-a,cfd-a,sim-a,sim-a,cfd-b,cfd-b,sim-b,sim-b,cfd-c,cfd-c,sim-c,sim-c,cfd-d,cfd-d,sim-d,sim-d,cfd-e,cfd-e,sim-e,sim-e
,,1.55576,0.08494,,,3.39789,0.02671,,,5.32884,0.00119,,,1.60076,0.12519,,,1.63643,0.16554
,,1.55666,0.08495,,,3.3998,0.02671,,,5.33175,0.00119,,,1.60167,0.12519,,,1.63734,0.16554
,,1.55757,0.08495,,,3.40172,0.02671,,,5.33467,0.00119,,,1.60257,0.1252,,,1.63825,0.16554
,,1.55847,0.08495,,,3.40363,0.02671,,,5.33759,0.00119,,,1.60348,0.1252,,,1.63916,0.16555
,,1.55938,0.08495,,,3.40554,0.02671,,,5.3405,0.00119,,,1.60439,0.1252,,,1.64007,0.16555
,,1.56028,0.08495,,,3.40745,0.02671,,,5.34342,0.00119,,,1.6053,0.1252,,,1.64098,0.16555
,,1.56119,0.08495,,,3.40936,0.02671,,,5.34633,0.00119,,,1.60621,0.1252,,,1.64189,0.16556
,,1.56209,0.08495,,,3.41128,0.02672,,,5.34925,0.00119,,,1.60712,0.1252,,,1.64281,0.16556
,,1.563,0.08495,,,3.41319,0.02672,,,5.35217,0.00119,,,1.60803,0.12521,,,1.64372,0.16556
,,1.56391,0.08495,,,3.4151,0.02672,,,5.35508,0.00119,,,1.60893,0.12521,,,1.64463,0.16557
,,1.56481,0.08495,,,3.41701,0.02672,,,5.358,0.00119,,,1.60984,0.12521,,,1.64554,0.16557
,,1.56572,0.08495,,,3.41893,0.02672,,,5.36092,0.00119,,,1.61075,0.12521,,,1.64645,0.16557
,,1.56662,0.08495,,,3.42084,0.02672,,,5.36383,0.00119,,,1.61166,0.12521,,,1.64736,0.16558
,,1.56753,0.08495,,,3.42275,0.02672,,,5.36675,0.00119,,,1.61257,0.12521,,,1.64827,0.16558
,,1.56843,0.08495,,,3.42467,0.02672,,,5.36967,0.00119,,,1.61348,0.12522,,,1.64919,0.16558
,,1.56934,0.08495,,,3.42658,0.02672,,,5.37258,0.00119,,,1.61439,0.12522,,,1.6501,0.16559
,,1.57025,0.08495,,,3.42849,0.02672,,,5.3755,0.00119,,,1.6153,0.12522,,,1.65101,0.16559
,,1.57115,0.08495,,,3.4304,0.02672,,,5.37842,0.00119,,,1.61621,0.12522,,,1.65192,0.16559
,,1.57206,0.08495,,,3.43232,0.02672,,,5.38133,0.00119,,,1.61712,0.12522,,,1.65283,0.1656
,,1.57297,0.08495,,,3.43423,0.02672,,,5.38425,0.00119,,,1.61803,0.12522,,,1.65375,0.1656
,,1.57387,0.08495,,,3.43614,0.02672,,,5.38717,0.00119,,,1.61894,0.12523,,,1.65466,0.1656
,,1.57478,0.08495,,,3.43806,0.02672,,,5.39008,0.00119,,,1.61985,0.12523,,,1.65557,0.16561
,,1.57568,0.08495,,,3.43997,0.02672,,,5.393,0.00119,,,1.62075,0.12523,,,1.65648,0.16561
,,1.57659,0.08495,,,3.44188,0.02672,,,5.39592,0.00119,,,1.62166,0.12523,,,1.65739,0.16561
,,1.5775,0.08495,,,3.4438,0.02672,,,5.39883,0.00119,,,1.62257,0.12523,,,1.65831,0.16562
,,1.5784,0.08495,,,3.44571,0.02672,,,5.40175,0.00119,,,1.62348,0.12523,,,1.65922,0.16562
,,1.57931,0.08495,,,3.44762,0.02672,,,5.40467,0.00119,,,1.62439,0.12524,,,1.66013,0.16562
,,1.58022,0.08495,,,3.44954,0.02672,,,5.40759,0.00119,,,1.6253,0.12524,,,1.66104,0.16563
,,1.58112,0.08495,,,3.45145,0.02672,,,5.4105,0.00119,,,1.62621,0.12524,,,1.66196,0.16563
,,1.58203,0.08496,,,3.45336,0.02672,,,5.41342,0.00119,,,1.62712,0.12524,,,1.66287,0.16563
,,1.58294,0.08496,,,3.45528,0.02672,,,5.41634,0.00119,,,1.62803,0.12524,,,1.66378,0.16564
,,1.58384,0.08496,,,3.45719,0.02672,,,5.41925,0.00119,,,1.62894,0.12524,,,1.66469,0.16564
,,1.58475,0.08496,,,3.4591,0.02672,,,5.42217,0.00119,,,1.62985,0.12525,,,1.6656,0.16564
,,1.58566,0.08496,,,3.46102,0.02672,,,5.42509,0.00119,,,1.63076,0.12525,,,1.66652,0.16565
,,1.58657,0.08496,,,3.46293,0.02672,,,5.42801,0.00119,,,1.63167,0.12525,,,1.66743,0.16565
,,1.58747,0.08496,,,3.46485,0.02672,,,5.43092,0.00119,,,1.63258,0.12525,,,1.66834,0.16565
,,1.58838,0.08496,,,3.46676,0.02672,,,5.43384,0.00119,,,1.63349,0.12525,,,1.66926,0.16566
,,1.58929,0.08496,,,3.46867,0.02672,,,5.43676,0.00119,,,1.6344,0.12525,,,1.67017,0.16566
,,1.59019,0.08496,,,3.47059,0.02672,,,5.43968,0.00119,,,1.63531,0.12526,,,1.67108,0.16566
,,1.5911,0.08496,,,3.4725,0.02672,,,5.44259,0.00119,,,1.63622,0.12526,,,1.67199,0.16567
,,1.59201,0.08496,,,3.47442,0.02672,,,5.44551,0.00119,,,1.63713,0.12526,,,1.67291,0.16567
,,1.59292,0.08496,,,3.47633,0.02672,,,5.44843,0.00119,,,1.63804,0.12526,,,1.67382,0.16567
,,1.59382,0.08496,,,3.47824,0.02672,,,5.45135,0.00119,,,1.63896,0.12526,,,1.67473,0.16568
,,1.59473,0.08496,,,3.48016,0.02672,,,5.45427,0.00119,,,1.63987,0.12526,,,1.67565,0.16568
,,1.59564,0.08496,,,3.48207,0.02672,,,5.45718,0.00119,,,1.64078,0.12527,,,1.67656,0.16568
,,1.59655,0.08496,,,3.48399,0.02672,,,5.4601,0.00119,,,1.64169,0.12527,,,1.67747,0.16569
,,1.59745,0.08496,,,3.4859,0.02672,,,5.46302,0.00119,,,1.6426,0.12527,,,1.67838,0.16569
,,1.59836,0.08496,,,3.48782,0.02672,,,5.46594,0.00119,,,1.64351,0.12527,,,1.6793,0.16569
,,1.59927,0.08496,,,3.48973,0.02672,,,5.46886,0.00119,,,1.64442,0.12527,,,1.68021,0.1657
,,1.60018,0.08496,,,3.49164,0.02672,,,5.47177,0.00119,,,1.64533,0.12527,,,1.68112,0.1657
,,1.60108,0.08496,,,3.49356,0.02672,,,5.47469,0.00119,,,1.64624,0.12528,,,1.68204,0.1657
,,1.60199,0.08496,,,3.49547,0.02672,,,5.47761,0.00119,,,1.64715,0.12528,,,1.68295,0.16571
,,1.6029,0.08496,,,3.49739,0.02672,,,5.48053,0.00119,,,1.64806,0.12528,,,1.68386,0.16571
,,1.60381,0.08496,,,3.4993,0.02672,,,5.48345,0.00119,,,1.64897,0.12528,,,1.68478,0.16571
,,1.60472,0.08496,,,3.50122,0.02672,,,5.48636,0.00119,,,1.64988,0.12528,,,1.68569,0.16572
,,1.60562,0.08496,,,3.50313,0.02672,,,5.48928,0.00119,,,1.6508,0.12528,,,1.68661,0.16572
,,1.60653,0.08497,,,3.50505,0.02672,,,5.4922,0.00119,,,1.65171,0.12529,,,1.68752,0.16572
,,1.60744,0.08497,,,3.50696,0.02672,,,5.49512,0.00119,,,1.65262,0.12529,,,1.68843,0.16573
,,1.60835,0.08497,,,3.50888,0.02672,,,5.49804,0.00119,,,1.65353,0.12529,,,1.68935,0.16573
,,1.60926,0.08497,,,3.51079,0.02672,,,5.50096,0.00119,,,1.65444,0.12529,,,1.69026,0.16573
,,1.61017,0.08497,,,3.51271,0.02672,,,5.50388,0.00119,,,1.65535,0.12529,,,1.69117,0.16574
,,1.61107,0.08497,,,3.51462,0.02672,,,5.50679,0.00119,,,1.65626,0.12529,,,1.69209,0.16574
,,1.61198,0.08497,,,3.51654,0.02672,,,5.50971,0.00119,,,1.65717,0.1253,,,1.693,0.16574
,,1.61289,0.08497,,,3.51845,0.02672,,,5.51263,0.00119,,,1.65809,0.1253,,,1.69391,0.16575
,,1.6138,0.08497,,,3.52037,0.02672,,,5.51555,0.00119,,,1.659,0.1253,,,1.69483,0.16575
,,1.61471,0.08497,,,3.52228,0.02672,,,5.51847,0.00119,,,1.65991,0.1253,,,1.69574,0.16575
,,1.61562,0.08497,,,3.5242,0.02672,,,5.52139,0.00119,,,1.66082,0.1253,,,1.69666,0.16576
,,1.61653,0.08497,,,3.52611,0.02672,,,5.52431,0.00119,,,1.66173,0.1253,,,1.69757,0.16576
,,1.61743,0.08497,,,3.52803,0.02672,,,5.52723,0.00119,,,1.66264,0.12531,,,1.69849,0.16576
,,1.61834,0.08497,,,3.52994,0.02672,,,5.53014,0.00119,,,1.66356,0.12531,,,1.6994,0.16577
,,1.61925,0.08497,,,3.53186,0.02672,,,5.53306,0.00119,,,1.66447,0.12531,,,1.70031,0.16577
,,1.62016,0.08497,,,3.53377,0.02672,,,5.53598,0.00119,,,1.66538,0.12531,,,1.70123,0.16577
,,1.62107,0.08497,,,3.53569,0.02672,,,5.5389,0.00119,,,1.66629,0.12531,,,1.70214,0.16578
,,1.62198,0.08497,,,3.53761,0.02672,,,5.54182,0.00119,,,1.6672,0.12532,,,1.70306,0.16578
,,1.62289,0.08497,,,3.53952,0.02672,,,5.54474,0.00119,,,1.66812,0.12532,,,1.70397,0.16578
,,1.6238,0.08497,,,3.54144,0.02672,,,5.54766,0.00119,,,1.66903,0.12532,,,1.70489,0.16578
,,1.62471,0.08497,,,3.54335,0.02673,,,5.55058,0.00119,,,1.66994,0.12532,,,1.7058,0.16579
,,1.62562,0.08497,,,3.54527,0.02673,,,5.5535,0.00119,,,1.67085,0.12532,,,1.70671,0.16579
,,1.62652,0.08497,,,3.54718,0.02673,,,5.55642,0.00119,,,1.67176,0.12532,,,1.70763,0.16579
,,1.62743,0.08497,,,3.5491,0.02673,,,5.55934,0.00119,,,1.67268,0.12533,,,1.70854,0.1658
,,1.62834,0.08497,,,3.55102,0.02673,,,5.56226,0.00119,,,1.67359,0.12533,,,1.70946,0.1658
,,1.62925,0.08498,,,3.55293,0.02673,,,5.56518,0.00119,,,1.6745,0.12533,,,1.71037,0.1658
,,1.63016,0.08498,,,3.55485,0.02673,,,5.5681,0.00119,,,1.67541,0.12533,,,1.71129,0.16581
,,1.63107,0.08498,,,3.55676,0.02673,,,5.57101,0.00119,,,1.67633,0.12533,,,1.7122,0.16581
,,1.63198,0.08498,,,3.55868,0.02673,,,5.57393,0.00119,,,1.67724,0.12533,,,1.71312,0.16581
,,1.63289,0.08498,,,3.5606,0.02673,,,5.57685,0.00119,,,1.67815,0.12534,,,1.71403,0.16582
,,1.6338,0.08498,,,3.56251,0.02673,,,5.57977,0.00119,,,1.67906,0.12534,,,1.71495,0.16582
,,1.63471,0.08498,,,3.56443,0.02673,,,5.58269,0.00119,,,1.67998,0.12534,,,1.71586,0.16582
,,1.63562,0.08498,,,3.56634,0.02673,,,5.58561,0.00119,,,1.68089,0.12534,,,1.71678,0.16583
,,1.63653,0.08498,,,3.56826,0.02673,,,5.58853,0.0012,,,1.6818,0.12534,,,1.71769,0.16583
,,1.63744,0.08498,,,3.57018,0.02673,,,5.59145,0.0012,,,1.68271,0.12534,,,1.71861,0.16583
,,1.63835,0.08498,,,3.57209,0.02673,,,5.59437,0.0012,,,1.68363,0.12535,,,1.71952,0.16584
,,1.63926,0.08498,,,3.57401,0.02673,,,5.59729,0.0012,,,1.68454,0.12535,,,1.72044,0.16584
,,1.64017,0.08498,,,3.57593,0.02673,,,5.60021,0.0012,,,1.68545,0.12535,,,1.72135,0.16584
,,1.64108,0.08498,,,3.57784,0.02673,,,5.60313,0.0012,,,1.68637,0.12535,,,1.72227,0.16585
,,1.64199,0.08498,,,3.57976,0.02673,,,5.60605,0.0012,,,1.68728,0.12535,,,1.72318,0.16585
,,1.6429,0.08498,,,3.58168,0.02673,,,5.60897,0.0012,,,1.68819,0.12535,,,1.7241,0.16585
,,1.64381,0.08498,,,3.58359,0.02673,,,5.61189,0.0012,,,1.6891,0.12536,,,1.72501,0.16586
,,1.64472,0.08498,,,3.58551,0.02673,,,5.61481,0.0012,,,1.69002,0.12536,,,1.72593,0.16586
,,1.64563,0.08498,,,3.58743,0.02673,,,5.61773,0.0012,,,1.69093,0.12536,,,1.72684,0.16586
,,1.64654,0.08498,,,3.58934,0.02673,,,5.62065,0.0012,,,1.69184,0.12536,,,1.72776,0.16587
,,1.64745,0.08498,,,3.59126,0.02673,,,5.62357,0.0012,,,1.69276,0.12536,,,1.72868,0.16587
,,1.64836,0.08498,,,3.59318,0.02673,,,5.62649,0.0012,,,1.69367,0.12536,,,1.72959,0.16587
,,1.64927,0.08498,,,3.59509,0.02673,,,5.62941,0.0012,,,1.69458,0.12537,,,1.73051,0.16588
,,1.65018,0.08498,,,3.59701,0.02673,,,5.63234,0.0012,,,1.6955,0.12537,,,1.73142,0.16588
,,1.65109,0.08499,,,3.59893,0.02673,,,5.63526,0.0012,,,1.69641,0.12537,,,1.73234,0.16588
,,1.652,0.08499,,,3.60084,0.02673,,,5.63818,0.0012,,,1.69732,0.12537,,,1.73325,0.16588
,,1.65291,0.08499,,,3.60276,0.02673,,,5.6411,0.0012,,,1.69824,0.12537,,,1.73417,0.16589
,,1.65382,0.08499,,,3.60468,0.02673,,,5.64402,0.0012,,,1.69915,0.12537,,,1.73509,0.16589
,,1.65474,0.08499,,,3.6066,0.02673,,,5.64694,0.0012,,,1.70006,0.12538,,,1.736,0.16589
,,1.65565,0.08499,,,3.60851,0.02673,,,5.64986,0.0012,,,1.70098,0.12538,,,1.73692,0.1659
,,1.65656,0.08499,,,3.61043,0.02673,,,5.65278,0.0012,,,1.70189,0.12538,,,1.73783,0.1659
,,1.65747,0.08499,,,3.61235,0.02673,,,5.6557,0.0012,,,1.70281,0.12538,,,1.73875,0.1659
,,1.65838,0.08499,,,3.61427,0.02673,,,5.65862,0.0012,,,1.70372,0.12538,,,1.73967,0.16591
,,1.65929,0.08499,,,3.61618,0.02673,,,5.66154,0.0012,,,1.70463,0.12538,,,1.74058,0.16591
,,1.6602,0.08499,,,3.6181,0.02673,,,5.66446,0.0012,,,1.70555,0.12539,,,1.7415,0.16591
,,1.66111,0.08499,,,3.62002,0.02673,,,5.66738,0.0012,,,1.70646,0.12539,,,1.74241,0.16592
,,1.66202,0.08499,,,3.62193,0.02673,,,5.6703,0.0012,,,1.70737,0.12539,,,1.74333,0.16592
,,1.66293,0.08499,,,3.62385,0.02673,,,5.67323,0.0012,,,1.70829,0.12539,,,1.74425,0.16592
,,1.66385,0.08499,,,3.62577,0.02673,,,5.67615,0.0012,,,1.7092,0.12539,,,1.74516,0.16593
,,1.66476,0.08499,,,3.62769,0.02673,,,5.67907,0.0012,,,1.71012,0.12539,,,1.74608,0.16593
,,1.66567,0.08499,,,3.62961,0.02673,,,5.68199,0.0012,,,1.71103,0.1254,,,1.747,0.16593
,,1.66658,0.08499,,,3.63152,0.02673,,,5.68491,0.0012,,,1.71194,0.1254,,,1.74791,0.16594
,,1.66749,0.08499,,,3.63344,0.02673,,,5.68783,0.0012,,,1.71286,0.1254,,,1.74883,0.16594
,,1.6684,0.08499,,,3.63536,0.02673,,,5.69075,0.0012,,,1.71377,0.1254,,,1.74974,0.16594
,,1.66931,0.08499,,,3.63728,0.02673,,,5.69367,0.0012,,,1.71469,0.1254,,,1.75066,0.16595
,,1.67023,0.08499,,,3.63919,0.02673,,,5.6966,0.0012,,,1.7156,0.1254,,,1.75158,0.16595
,,1.67114,0.085,,,3.64111,0.02673,,,5.69952,0.0012,,,1.71652,0.12541,,,1.75249,0.16595
,,1.67205,0.085,,,3.64303,0.02673,,,5.70244,0.0012,,,1.71743,0.12541,,,1.75341,0.16595
,,1.67296,0.085,,,3.64495,0.02673,,,5.70536,0.0012,,,1.71835,0.12541,,,1.75433,0.16596
,,1.67387,0.085,,,3.64687,0.02673,,,5.70828,0.0012,,,1.71926,0.12541,,,1.75524,0.16596
,,1.67478,0.085,,,3.64879,0.02673,,,5.7112,0.0012,,,1.72017,0.12541,,,1.75616,0.16596
,,1.6757,0.085,,,3.6507,0.02673,,,5.71412,0.0012,,,1.72109,0.12541,,,1.75708,0.16597
,,1.67661,0.085,,,3.65262,0.02673,,,5.71705,0.0012,,,1.722,0.12542,,,1.758,0.16597
,,1.67752,0.085,,,3.65454,0.02673,,,5.71997,0.0012,,,1.72292,0.12542,,,1.75891,0.16597
,,1.67843,0.085,,,3.65646,0.02673,,,5.72289,0.0012,,,1.72383,0.12542,,,1.75983,0.16598
,,1.67934,0.085,,,3.65838,0.02673,,,5.72581,0.0012,,,1.72475,0.12542,,,1.76075,0.16598
,,1.68026,0.085,,,3.66029,0.02673,,,5.72873,0.0012,,,1.72566,0.12542,,,1.76166,0.16598
,,1.68117,0.085,,,3.66221,0.02673,,,5.73165,0.0012,,,1.72658,0.12542,,,1.76258,0.16599
,,1.68208,0.085,,,3.66413,0.02674,,,5.73458,0.0012,,,1.72749,0.12543,,,1.7635,0.16599
,,1.68299,0.085,,,3.66605,0.02674,,,5.7375,0.0012,,,1.72841,0.12543,,,1.76441,0.16599
,,1.6839,0.085,,,3.66797,0.02674,,,5.74042,0.0012,,,1.72932,0.12543,,,1.76533,0.166
,,1.68482,0.085,,,3.66989,0.02674,,,5.74334,0.0012,,,1.73024,0.12543,,,1.76625,0.166
,,1.68573,0.085,,,3.67181,0.02674,,,5.74626,0.0012,,,1.73115,0.12543,,,1.76717,0.166
,,1.68664,0.085,,,3.67372,0.02674,,,5.74919,0.0012,,,1.73207,0.12543,,,1.76808,0.16601
,,1.68755,0.085,,,3.67564,0.02674,,,5.75211,0.0012,,,1.73298,0.12544,,,1.769,0.16601
,,1.68847,0.085,,,3.67756,0.02674,,,5.75503,0.0012,,,1.7339,0.12544,,,1.76992,0.16601
,,1.68938,0.085,,,3.67948,0.02674,,,5.75795,0.0012,,,1.73481,0.12544,,,1.77084,0.16601
,,1.69029,0.085,,,3.6814,0.02674,,,5.76087,0.0012,,,1.73573,0.12544,,,1.77175,0.16602
,,1.6912,0.085,,,3.68332,0.02674,,,5.7638,0.0012,,,1.73664,0.12544,,,1.77267,0.16602
,,1.69212,0.08501,,,3.68524,0.02674,,,5.76672,0.0012,,,1.73756,0.12544,,,1.77359,0.16602
,,1.69303,0.08501,,,3.68716,0.02674,,,5.76964,0.0012,,,1.73847,0.12545,,,1.77451,0.16603
,,1.69394,0.08501,,,3.68908,0.02674,,,5.77256,0.0012,,,1.73939,0.12545,,,1.77542,0.16603
,,1.69485,0.08501,,,3.69099,0.02674,,,5.77549,0.0012,,,1.74031,0.12545,,,1.77634,0.16603
,,1.69577,0.08501,,,3.69291,0.02674,,,5.77841,0.0012,,,1.74122,0.12545,,,1.77726,0.16604
,,1.69668,0.08501,,,3.69483,0.02674,,,5.78133,0.0012,,,1.74214,0.12545,,,1.77818,0.16604
,,1.69759,0.08501,,,3.69675,0.02674,,,5.78425,0.0012,,,1.74305,0.12545,,,1.7791,0.16604
,,1.69851,0.08501,,,3.69867,0.02674,,,5.78718,0.0012,,,1.74397,0.12546,,,1.78001,0.16605
,,1.69942,0.08501,,,3.70059,0.02674,,,5.7901,0.0012,,,1.74488,0.12546,,,1.78093,0.16605
,,1.70033,0.08501,,,3.70251,0.02674,,,5.79302,0.0012,,,1.7458,0.12546,,,1.78185,0.16605
,,1.70125,0.08501,,,3.70443,0.02674,,,5.79594,0.0012,,,1.74672,0.12546,,,1.78277,0.16606
,,1.70216,0.08501,,,3.70635,0.02674,,,5.79887,0.0012,,,1.74763,0.12546,,,1.78368,0.16606
,,1.70307,0.08501,,,3.70827,0.02674,,,5.80179,0.0012,,,1.74855,0.12546,,,1.7846,0.16606
,,1.70399,0.08501,,,3.71019,0.02674,,,5.80471,0.0012,,,1.74946,0.12547,,,1.78552,0.16607
,,1.7049,0.08501,,,3.71211,0.02674,,,5.80764,0.0012,,,1.75038,0.12547,,,1.78644,0.16607
,,1.70581,0.08501,,,3.71403,0.02674,,,5.81056,0.0012,,,1.75129,0.12547,,,1.78736,0.16607
,,1.70673,0.08501,,,3.71595,0.02674,,,5.81348,0.0012,,,1.75221,0.12547,,,1.78828,0.16607
,,1.70764,0.08501,,,3.71787,0.02674,,,5.8164,0.0012,,,1.75313,0.12547,,,1.78919,0.16608
,,1.70855,0.08501,,,3.71979,0.02674,,,5.81933,0.0012,,,1.75404,0.12547,,,1.79011,0.16608
,,1.70947,0.08501,,,3.72171,0.02674,,,5.82225,0.0012,,,1.75496,0.12548,,,1.79103,0.16608
,,1.71038,0.08501,,,3.72363,0.02674,,,5.82517,0.0012,,,1.75588,0.12548,,,1.79195,0.16609
,,1.71129,0.08502,,,3.72555,0.02674,,,5.8281,0.0012,,,1.75679,0.12548,,,1.79287,0.16609
,,1.71221,0.08502,,,3.72747,0.02674,,,5.83102,0.0012,,,1.75771,0.12548,,,1.79379,0.16609
,,1.71312,0.08502,,,3.72939,0.02674,,,5.83394,0.0012,,,1.75862,0.12548,,,1.7947,0.1661
,,1.71403,0.08502,,,3.73131,0.02674,,,5.83687,0.0012,,,1.75954,0.12548,,,1.79562,0.1661
,,1.71495,0.08502,,,3.73323,0.02674,,,5.83979,0.0012,,,1.76046,0.12549,,,1.79654,0.1661
,,1.71586,0.08502,,,3.73515,0.02674,,,5.84271,0.0012,,,1.76137,0.12549,,,1.79746,0.16611
,,1.71678,0.08502,,,3.73707,0.02674,,,5.84564,0.0012,,,1.76229,0.12549,,,1.79838,0.16611
,,1.71769,0.08502,,,3.73899,0.02674,,,5.84856,0.0012,,,1.76321,0.12549,,,1.7993,0.16611
,,1.7186,0.08502,,,3.74091,0.02674,,,5.85148,0.0012,,,1.76412,0.12549,,,1.80022,0.16612
,,1.71952,0.08502,,,3.74283,0.02674,,,5.85441,0.0012,,,1.76504,0.12549,,,1.80114,0.16612
,,1.72043,0.08502,,,3.74475,0.02674,,,5.85733,0.0012,,,1.76596,0.1255,,,1.80205,0.16612
,,1.72135,0.08502,,,3.74667,0.02674,,,5.86025,0.0012,,,1.76687,0.1255,,,1.80297,0.16612
,,1.72226,0.08502,,,3.74859,0.02674,,,5.86318,0.0012,,,1.76779,0.1255,,,1.80389,0.16613
,,1.72317,0.08502,,,3.75051,0.02674,,,5.8661,0.0012,,,1.76871,0.1255,,,1.80481,0.16613
,,1.72409,0.08502,,,3.75243,0.02674,,,5.86902,0.0012,,,1.76962,0.1255,,,1.80573,0.16613
,,1.725,0.08502,,,3.75435,0.02674,,,5.87195,0.0012,,,1.77054,0.1255,,,1.80665,0.16614
,,1.72592,0.08502,,,3.75627,0.02674,,,5.87487,0.0012,,,1.77146,0.12551,,,1.80757,0.16614
,,1.72683,0.08502,,,3.75819,0.02674,,,5.87779,0.0012,,,1.77237,0.12551,,,1.80849,0.16614
,,1.72775,0.08502,,,3.76011,0.02674,,,5.88072,0.0012,,,1.77329,0.12551,,,1.80941,0.16615
,,1.72866,0.08502,,,3.76203,0.02674,,,5.88364,0.0012,,,1.77421,0.12551,,,1.81033,0.16615
,,1.72957,0.08502,,,3.76395,0.02674,,,5.88657,0.0012,,,1.77513,0.12551,,,1.81124,0.16615
,,1.73049,0.08503,,,3.76587,0.02674,,,5.88949,0.0012,,,1.77604,0.12551,,,1.81216,0.16616
,,1.7314,0.08503,,,3.76779,0.02674,,,5.89241,0.0012,,,1.77696,0.12552,,,1.81308,0.16616
,,1.73232,0.08503,,,3.76971,0.02674,,,5.89534,0.0012,,,1.77788,0.12552,,,1.814,0.16616
,,1.73323,0.08503,,,3.77163,0.02674,,,5.89826,0.0012,,,1.77879,0.12552,,,1.81492,0.16616
,,1.73415,0.08503,,,3.77355,0.02674,,,5.90119,0.0012,,,1.77971,0.12552,,,1.81584,0.16617
,,1.73506,0.08503,,,3.77548,0.02674,,,5.90411,0.00121,,,1.78063,0.12552,,,1.81676,0.16617
,,1.73598,0.08503,,,3.7774,0.02674,,,5.90703,0.00121,,,1.78155,0.12552,,,1.81768,0.16617
,,1.73689,0.08503,,,3.77932,0.02675,,,5.90996,0.00121,,,1.78246,0.12553,,,1.8186,0.16618
,,1.73781,0.08503,,,3.78124,0.02675,,,5.91288,0.00121,,,1.78338,0.12553,,,1.81952,0.16618
,,1.73872,0.08503,,,3.78316,0.02675,,,5.91581,0.00121,,,1.7843,0.12553,,,1.82044,0.16618
,,1.73964,0.08503,,,3.78508,0.02675,,,5.91873,0.00121,,,1.78522,0.12553,,,1.82136,0.16619
,,1.74055,0.08503,,,3.787,0.02675,,,5.92166,0.00121,,,1.78613,0.12553,,,1.82228,0.16619
,,1.74147,0.08503,,,3.78892,0.02675,,,5.92458,0.00121,,,1.78705,0.12553,,,1.8232,0.16619
,,1.74238,0.08503,,,3.79084,0.02675,,,5.9275,0.00121,,,1.78797,0.12554,,,1.82412,0.1662
,,1.7433,0.08503,,,3.79276,0.02675,,,5.93043,0.00121,,,1.78889,0.12554,,,1.82504,0.1662
,,1.74421,0.08503,,,3.79469,0.02675,,,5.93335,0.00121,,,1.78981,0.12554,,,1.82596,0.1662
,,1.74513,0.08503,,,3.79661,0.02675,,,5.93628,0.00121,,,1.79072,0.12554,,,1.82688,0.1662
,,1.74604,0.08503,,,3.79853,0.02675,,,5.9392,0.00121,,,1.79164,0.12554,,,1.8278,0.16621
,,1.74696,0.08503,,,3.80045,0.02675,,,5.94213,0.00121,,,1.79256,0.12554,,,1.82872,0.16621
,,1.74787,0.08503,,,3.80237,0.02675,,,5.94505,0.00121,,,1.79348,0.12555,,,1.82964,0.16621
,,1.74879,0.08504,,,3.80429,0.02675,,,5.94798,0.00121,,,1.79439,0.12555,,,1.83056,0.16622
,,1.74971,0.08504,,,3.80621,0.02675,,,5.9509,0.00121,,,1.79531,0.12555,,,1.83148,0.16622
,,1.75062,0.08504,,,3.80814,0.02675,,,5.95383,0.00121,,,1.79623,0.12555,,,1.8324,0.16622
,,1.75154,0.08504,,,3.81006,0.02675,,,5.95675,0.00121,,,1.79715,0.12555,,,1.83332,0.16623
,,1.75245,0.08504,,,3.81198,0.02675,,,5.95968,0.00121,,,1.79807,0.12555,,,1.83424,0.16623
,,1.75337,0.08504,,,3.8139,0.02675,,,5.9626,0.00121,,,1.79899,0.12556,,,1.83516,0.16623
,,1.75428,0.08504,,,3.81582,0.02675,,,5.96553,0.00121,,,1.7999,0.12556,,,1.83608,0.16624
,,1.7552,0.08504,,,3.81774,0.02675,,,5.96845,0.00121,,,1.80082,0.12556,,,1.837,0.16624
,,1.75611,0.08504,,,3.81967,0.02675,,,5.97137,0.00121,,,1.80174,0.12556,,,1.83792,0.16624
,,1.75703,0.08504,,,3.82159,0.02675,,,5.9743,0.00121,,,1.80266,0.12556,,,1.83884,0.16624
,,1.75795,0.08504,,,3.82351,0.02675,,,5.97722,0.00121,,,1.80358,0.12556,,,1.83976,0.16625
,,1.75886,0.08504,,,3.82543,0.02675,,,5.98015,0.00121,,,1.8045,0.12557,,,1.84068,0.16625
,,1.75978,0.08504,,,3.82735,0.02675,,,5.98308,0.00121,,,1.80541,0.12557,,,1.8416,0.16625
,,1.76069,0.08504,,,3.82928,0.02675,,,5.986,0.00121,,,1.80633,0.12557,,,1.84252,0.16626
,,1.76161,0.08504,,,3.8312,0.02675,,,5.98893,0.00121,,,1.80725,0.12557,,,1.84344,0.16626
,,1.76253,0.08504,,,3.83312,0.02675,,,5.99185,0.00121,,,1.80817,0.12557,,,1.84436,0.16626
,,1.76344,0.08504,,,3.83504,0.02675,,,5.99478,0.00121,,,1.80909,0.12557,,,1.84528,0.16627
,,1.76436,0.08504,,,3.83696,0.02675,,,5.9977,0.00121,,,1.81001,0.12558,,,1.8462,0.16627
,,1.76527,0.08504,,,3.83889,0.02675,,,6.00063,0.00121,,,1.81093,0.12558,,,1.84712,0.16627
,,1.76619,0.08504,,,3.84081,0.02675,,,6.00355,0.00121,,,1.81184,0.12558,,,1.84805,0.16627
