cfd-a,cfd-a.1,sim-a,sim-a.1,cfd-b,cfd-b.1,sim-b,sim-b.1,cfd-c,cfd-c.1,sim-c,sim-c.1,cfd-d,cfd-d.1,sim-d,sim-d.1,cfd-e,cfd-e.1,sim-e,sim-e.1
1.99926,0.050742432432432434,1.99926,0.08519,,,,,,,,,2.05197,0.11709457142857142,2.05197,0.126,2.08492,0.2043996875,2.08492,0.16701
2.00019,0.05074891891891892,2.00019,0.08519,,,,,,,,,2.0529,0.11710142857142856,2.0529,0.126,2.08585,0.20440750000000002,2.08585,0.16702
2.00111,0.05075540540540541,2.00111,0.08519,,,,,,,,,2.05382,0.1171082857142857,2.05382,0.126,2.08678,0.2044153125,2.08678,0.16702
2.00204,0.05076189189189189,2.00204,0.08519,,,,,,,,,2.05475,0.11711514285714286,2.05475,0.126,2.08771,0.204423125,2.08771,0.16702
2.00297,0.05076837837837838,2.00297,0.08519,,,,,,,,,2.05568,0.117122,2.05568,0.126,2.08864,0.20443093750000002,2.08864,0.16703
2.00389,0.05077486486486486,2.00389,0.08519,,,,,,,,,2.05661,0.11712885714285715,2.05661,0.126,2.08957,0.20443875,2.08957,0.16703
2.00482,0.05078135135135135,2.00482,0.08519,,,,,,,,,2.05754,0.11713571428571429,2.05754,0.12601,2.0905,0.2044465625,2.0905,0.16703
2.00574,0.050787837837837836,2.00574,0.08519,,,,,,,,,2.05847,0.11714257142857143,2.05847,0.12601,2.09142,0.20445437500000002,2.09142,0.16703
2.00667,0.050794324324324326,2.00667,0.08519,,,,,,,,,2.05939,0.11714942857142857,2.05939,0.12601,2.09235,0.2044621875,2.09235,0.16704
2.0076,0.05080081081081081,2.0076,0.08519,,,,,,,,,2.06032,0.11715628571428571,2.06032,0.12601,2.09269,0.20447,2.09269,0.16704
2.00852,0.0508072972972973,2.00852,0.08519,,,,,,,,,2.06125,0.11716314285714285,2.06125,0.12601,2.09328,0.204478125,2.09328,0.16704
2.00945,0.05081378378378378,2.00945,0.08519,,,,,,,,,2.06175,0.11717,2.06175,0.12601,2.09421,0.20448625,2.09421,0.16704
2.01037,0.05082027027027027,2.01037,0.08519,,,,,,,,,2.06218,0.11717666666666667,2.06218,0.12601,2.09514,0.204494375,2.09514,0.16704
2.0113,0.050826756756756755,2.0113,0.08519,,,,,,,,,2.06311,0.11718333333333333,2.06311,0.12601,2.09607,0.2045025,2.09607,0.16705
2.01223,0.050833243243243245,2.01223,0.08519,,,,,,,,,2.06404,0.11719,2.06404,0.12602,2.097,0.204510625,2.097,0.16705
2.01315,0.05083972972972973,2.01315,0.08519,,,,,,,,,2.06496,0.11719666666666666,2.06496,0.12602,2.09793,0.20451875,2.09793,0.16705
2.01408,0.05084621621621622,2.01408,0.0852,,,,,,,,,2.06589,0.11720333333333333,2.06589,0.12602,2.09886,0.204526875,2.09886,0.16706
2.01501,0.0508527027027027,2.01501,0.0852,,,,,,,,,2.06682,0.11721,2.06682,0.12602,2.09979,0.20453500000000002,2.09979,0.16706
2.01593,0.05085918918918919,2.01593,0.0852,,,,,,,,,2.06775,0.11721666666666666,2.06775,0.12602,2.10072,0.20454312500000002,2.10072,0.16706
2.01686,0.050865675675675674,2.01686,0.0852,,,,,,,,,2.06868,0.11722333333333333,2.06868,0.12602,2.10165,0.20455125000000002,2.10165,0.16706
2.01779,0.050872162162162164,2.01779,0.0852,,,,,,,,,2.06961,0.11723,2.06961,0.12603,2.10258,0.20455937500000002,2.10258,0.16707
2.01871,0.05087864864864865,2.01871,0.0852,,,,,,,,,2.07053,0.11723666666666667,2.07053,0.12603,2.10351,0.2045675,2.10351,0.16707
2.01964,0.05088513513513514,2.01964,0.0852,,,,,,,,,2.07146,0.11724333333333332,2.07146,0.12603,2.10444,0.204575625,2.10444,0.16707
2.02056,0.05089162162162162,2.02056,0.0852,,,,,,,,,2.07239,0.11725,2.07239,0.12603,2.10537,0.20458375,2.10537,0.16707
2.02149,0.05089810810810811,2.02149,0.0852,,,,,,,,,2.07332,0.11725666666666666,2.07332,0.12603,2.1063,0.204591875,2.1063,0.16708
2.02242,0.05090459459459459,2.02242,0.0852,,,,,,,,,2.07425,0.11726333333333333,2.07425,0.12603,2.10723,0.2046,2.10723,0.16708
2.02334,0.05091108108108108,2.02334,0.0852,,,,,,,,,2.07518,0.11727,2.07518,0.12603,2.10816,0.204608125,2.10816,0.16708
2.02427,0.050917567567567566,2.02427,0.0852,,,,,,,,,2.07611,0.11727666666666667,2.07611,0.12604,2.10909,0.20461625,2.10909,0.16709
2.0252,0.050924054054054056,2.0252,0.0852,,,,,,,,,2.07704,0.11728333333333334,2.07704,0.12604,2.11002,0.204624375,2.11002,0.16709
2.02612,0.05093054054054054,2.02612,0.0852,,,,,,,,,2.07796,0.11729,2.07796,0.12604,2.11095,0.2046325,2.11095,0.16709
2.02705,0.05093702702702703,2.02705,0.0852,,,,,,,,,2.07889,0.11729666666666666,2.07889,0.12604,2.11189,0.204640625,2.11189,0.16709
2.02798,0.05094351351351351,2.02798,0.0852,,,,,,,,,2.07982,0.11730333333333333,2.07982,0.12604,2.11282,0.20464875,2.11282,0.1671
2.02888,0.05095,2.02888,0.085205,,,,,,,,,2.08075,0.11731,2.08075,0.12604,2.11375,0.204656875,2.11375,0.1671
2.02891,0.05095621621621622,2.02891,0.08521,,,,,,,,,2.08168,0.11731666666666667,2.08168,0.12605,2.11468,0.20466499999999999,2.11468,0.1671
2.02983,0.05096243243243243,2.02983,0.08521,,,,,,,,,2.08261,0.11732333333333334,2.08261,0.12605,2.11561,0.204673125,2.11561,0.1671
2.03076,0.050968648648648654,2.03076,0.08521,,,,,,,,,2.08354,0.11733,2.08354,0.12605,2.11654,0.20468125,2.11654,0.16711
2.03169,0.05097486486486487,2.03169,0.08521,,,,,,,,,2.08447,0.11733666666666667,2.08447,0.12605,2.11747,0.204689375,2.11747,0.16711
2.03261,0.050981081081081084,2.03261,0.08521,,,,,,,,,2.0854,0.11734333333333333,2.0854,0.12605,2.1184,0.2046975,2.1184,0.16711
2.03354,0.0509872972972973,2.03354,0.08521,,,,,,,,,2.08633,0.11735,2.08633,0.12605,2.11933,0.204705625,2.11933,0.16711
2.03447,0.050993513513513514,2.03447,0.08521,,,,,,,,,2.08726,0.11735666666666666,2.08726,0.12605,2.12026,0.20471375,2.12026,0.16712
2.03539,0.050999729729729736,2.03539,0.08521,,,,,,,,,2.08818,0.11736333333333333,2.08818,0.12606,2.12119,0.204721875,2.12119,0.16712
2.03632,0.05100594594594595,2.03632,0.08521,,,,,,,,,2.08911,0.11737,2.08911,0.12606,2.12141,0.20473,2.12141,0.16712
2.03725,0.051012162162162165,2.03725,0.08521,,,,,,,,,2.09004,0.11737666666666667,2.09004,0.12606,2.12212,0.20473823529411764,2.12212,0.16712
2.03818,0.05101837837837838,2.03818,0.08521,,,,,,,,,2.09097,0.11738333333333334,2.09097,0.12606,2.12305,0.20474647058823528,2.12305,0.16713
2.0391,0.051024594594594595,2.0391,0.08521,,,,,,,,,2.0919,0.11739,2.0919,0.12606,2.12398,0.20475470588235295,2.12398,0.16713
2.04003,0.05103081081081081,2.04003,0.08521,,,,,,,,,2.09283,0.11739666666666666,2.09283,0.12606,2.12491,0.2047629411764706,2.12491,0.16713
2.04096,0.05103702702702703,2.04096,0.08521,,,,,,,,,2.09376,0.11740333333333333,2.09376,0.12607,2.12584,0.20477117647058823,2.12584,0.16713
2.04189,0.05104324324324325,2.04189,0.08521,,,,,,,,,2.094,0.11741,2.094,0.12607,2.12677,0.20477941176470588,2.12677,0.16714
2.04281,0.05104945945945946,2.04281,0.08521,,,,,,,,,2.09469,0.11741722222222223,2.09469,0.12607,2.12771,0.20478764705882352,2.12771,0.16714
2.04374,0.05105567567567568,2.04374,0.08521,,,,,,,,,2.09562,0.11742444444444444,2.09562,0.12607,2.12864,0.20479588235294116,2.12864,0.16714
2.04467,0.05106189189189189,2.04467,0.08522,,,,,,,,,2.09655,0.11743166666666667,2.09655,0.12607,2.12957,0.20480411764705883,2.12957,0.16714
2.04559,0.051068108108108114,2.04559,0.08522,,,,,,,,,2.09748,0.11743888888888888,2.09748,0.12607,2.1305,0.20481235294117647,2.1305,0.16715
2.04652,0.05107432432432433,2.04652,0.08522,,,,,,,,,2.09841,0.11744611111111111,2.09841,0.12607,2.13143,0.20482058823529412,2.13143,0.16715
2.04745,0.051080540540540544,2.04745,0.08522,,,,,,,,,2.09934,0.11745333333333333,2.09934,0.12607,2.13236,0.20482882352941176,2.13236,0.16715
2.04838,0.05108675675675676,2.04838,0.08522,,,,,,,,,2.10027,0.11746055555555555,2.10027,0.12608,2.13329,0.2048370588235294,2.13329,0.16716
2.0493,0.05109297297297297,2.0493,0.08522,,,,,,,,,2.1012,0.11746777777777778,2.1012,0.12608,2.13422,0.20484529411764704,2.13422,0.16716
2.05023,0.051099189189189195,2.05023,0.08522,,,,,,,,,2.10213,0.117475,2.10213,0.12608,2.13515,0.2048535294117647,2.13515,0.16716
2.05116,0.05110540540540541,2.05116,0.08522,,,,,,,,,2.10306,0.11748222222222222,2.10306,0.12608,2.13608,0.20486176470588235,2.13608,0.16716
2.05209,0.051111621621621625,2.05209,0.08522,,,,,,,,,2.10399,0.11748944444444444,2.10399,0.12608,2.13701,0.20487,2.13701,0.16717
2.05302,0.05111783783783784,2.05302,0.08522,,,,,,,,,2.10492,0.11749666666666667,2.10492,0.12608,2.13795,0.20487823529411764,2.13795,0.16717
2.05394,0.051124054054054055,2.05394,0.08522,,,,,,,,,2.10585,0.1175038888888889,2.10585,0.12609,2.13888,0.20488647058823528,2.13888,0.16717
2.05487,0.05113027027027027,2.05487,0.08522,,,,,,,,,2.10678,0.11751111111111111,2.10678,0.12609,2.13981,0.20489470588235295,2.13981,0.16717
2.0558,0.05113648648648649,2.0558,0.08522,,,,,,,,,2.1077,0.11751833333333334,2.1077,0.12609,2.14074,0.2049029411764706,2.14074,0.16718
2.05673,0.05114270270270271,2.05673,0.08522,,,,,,,,,2.10863,0.11752555555555555,2.10863,0.12609,2.14167,0.20491117647058824,2.14167,0.16718
2.05765,0.05114891891891892,2.05765,0.08522,,,,,,,,,2.10956,0.11753277777777778,2.10956,0.12609,2.1426,0.20491941176470588,2.1426,0.16718
2.05858,0.05115513513513514,2.05858,0.08522,,,,,,,,,2.11049,0.11754,2.11049,0.12609,2.14353,0.20492764705882352,2.14353,0.16718
2.05951,0.05116135135135135,2.05951,0.08522,,,,,,,,,2.11142,0.11754722222222222,2.11142,0.12609,2.14446,0.20493588235294116,2.14446,0.16719
2.06044,0.05116756756756757,2.06044,0.08523,,,,,,,,,2.11235,0.11755444444444445,2.11235,0.1261,2.1454,0.20494411764705883,2.1454,0.16719
2.06137,0.05117378378378379,2.06137,0.08523,,,,,,,,,2.11328,0.11756166666666666,2.11328,0.1261,2.14633,0.20495235294117647,2.14633,0.16719
2.06216,0.05118,2.06216,0.08523,,,,,,,,,2.11421,0.11756888888888889,2.11421,0.1261,2.14726,0.20496058823529412,2.14726,0.1672
2.06229,0.05118657894736842,2.06229,0.08523,,,,,,,,,2.11514,0.1175761111111111,2.11514,0.1261,2.14819,0.20496882352941176,2.14819,0.1672
2.06322,0.05119315789473684,2.06322,0.08523,,,,,,,,,2.11607,0.11758333333333333,2.11607,0.1261,2.14912,0.2049770588235294,2.14912,0.1672
2.06415,0.05119973684210526,2.06415,0.08523,,,,,,,,,2.11701,0.11759055555555556,2.11701,0.1261,2.15005,0.20498529411764704,2.15005,0.1672
2.06508,0.05120631578947369,2.06508,0.08523,,,,,,,,,2.11794,0.11759777777777777,2.11794,0.12611,2.15099,0.2049935294117647,2.15099,0.16721
2.06601,0.05121289473684211,2.06601,0.08523,,,,,,,,,2.11887,0.117605,2.11887,0.12611,2.15192,0.20500176470588236,2.15192,0.16721
2.06694,0.05121947368421053,2.06694,0.08523,,,,,,,,,2.1198,0.11761222222222222,2.1198,0.12611,2.15194,0.20501,2.15194,0.16721
2.06786,0.05122605263157895,2.06786,0.08523,,,,,,,,,2.12073,0.11761944444444444,2.12073,0.12611,2.15285,0.20501857142857144,2.15285,0.16721
2.06879,0.05123263157894737,2.06879,0.08523,,,,,,,,,2.12166,0.11762666666666666,2.12166,0.12611,2.15378,0.20502714285714285,2.15378,0.16721
2.06972,0.05123921052631579,2.06972,0.08523,,,,,,,,,2.12259,0.11763388888888889,2.12259,0.12611,2.15471,0.2050357142857143,2.15471,0.16722
2.07065,0.05124578947368421,2.07065,0.08523,,,,,,,,,2.12352,0.11764111111111111,2.12352,0.12611,2.15564,0.2050442857142857,2.15564,0.16722
2.07158,0.05125236842105263,2.07158,0.08523,,,,,,,,,2.12445,0.11764833333333333,2.12445,0.12612,2.15657,0.20505285714285715,2.15657,0.16722
2.0725,0.05125894736842106,2.0725,0.08523,,,,,,,,,2.12538,0.11765555555555555,2.12538,0.12612,2.15751,0.20506142857142856,2.15751,0.16722
2.07343,0.05126552631578948,2.07343,0.08523,,,,,,,,,2.12631,0.11766277777777777,2.12631,0.12612,2.15844,0.20507,2.15844,0.16723
2.07436,0.0512721052631579,2.07436,0.08523,,,,,,,,,2.12719,0.11767,2.12719,0.12612,2.15937,0.20507857142857142,2.15937,0.16723
2.07529,0.05127868421052632,2.07529,0.08524,,,,,,,,,2.12724,0.11767675,2.12724,0.12612,2.1603,0.20508714285714286,2.1603,0.16723
2.07622,0.05128526315789474,2.07622,0.08524,,,,,,,,,2.12817,0.1176835,2.12817,0.12612,2.16123,0.20509571428571427,2.16123,0.16724
2.07715,0.051291842105263157,2.07715,0.08524,,,,,,,,,2.1291,0.11769025,2.1291,0.12612,2.16217,0.2051042857142857,2.16217,0.16724
2.07808,0.051298421052631576,2.07808,0.08524,,,,,,,,,2.13003,0.117697,2.13003,0.12613,2.1631,0.20511285714285715,2.1631,0.16724
2.079,0.051305,2.079,0.08524,,,,,,,,,2.13096,0.11770375,2.13096,0.12613,2.16403,0.20512142857142857,2.16403,0.16724
2.07993,0.05131157894736842,2.07993,0.08524,,,,,,,,,2.13189,0.1177105,2.13189,0.12613,2.16496,0.20513,2.16496,0.16725
2.08086,0.05131815789473684,2.08086,0.08524,,,,,,,,,2.13282,0.11771725,2.13282,0.12613,2.16589,0.20513857142857142,2.16589,0.16725
2.08179,0.05132473684210526,2.08179,0.08524,,,,,,,,,2.13375,0.117724,2.13375,0.12613,2.16683,0.20514714285714286,2.16683,0.16725
2.08272,0.05133131578947368,2.08272,0.08524,,,,,,,,,2.13468,0.11773075,2.13468,0.12613,2.16776,0.20515571428571427,2.16776,0.16725
2.08365,0.0513378947368421,2.08365,0.08524,,,,,,,,,2.13561,0.1177375,2.13561,0.12613,2.16869,0.20516428571428572,2.16869,0.16726
2.08458,0.05134447368421052,2.08458,0.08524,,,,,,,,,2.13654,0.11774425,2.13654,0.12614,2.16962,0.20517285714285713,2.16962,0.16726
2.08551,0.05135105263157894,2.08551,0.08524,,,,,,,,,2.13748,0.117751,2.13748,0.12614,2.17055,0.20518142857142857,2.17055,0.16726
2.08643,0.05135763157894737,2.08643,0.08524,,,,,,,,,2.13841,0.11775775,2.13841,0.12614,2.17149,0.20518999999999998,2.17149,0.16726
2.08736,0.05136421052631579,2.08736,0.08524,,,,,,,,,2.13934,0.1177645,2.13934,0.12614,2.17242,0.20519857142857142,2.17242,0.16727
2.08829,0.05137078947368421,2.08829,0.08524,,,,,,,,,2.14027,0.11777125,2.14027,0.12614,2.17335,0.20520714285714284,2.17335,0.16727
2.08922,0.05137736842105263,2.08922,0.08524,,,,,,,,,2.1412,0.117778,2.1412,0.12614,2.17428,0.20521571428571428,2.17428,0.16727
2.09015,0.05138394736842105,2.09015,0.08525,,,,,,,,,2.14213,0.11778475,2.14213,0.12615,2.17522,0.20522428571428572,2.17522,0.16727
2.09108,0.05139052631578947,2.09108,0.08525,,,,,,,,,2.14306,0.1177915,2.14306,0.12615,2.17615,0.20523285714285713,2.17615,0.16728
2.09201,0.05139710526315789,2.09201,0.08525,,,,,,,,,2.14399,0.11779825,2.14399,0.12615,2.17708,0.20524142857142857,2.17708,0.16728
2.09294,0.05140368421052631,2.09294,0.08525,,,,,,,,,2.14492,0.11780499999999999,2.14492,0.12615,2.17801,0.20525,2.17801,0.16728
2.09387,0.05141026315789474,2.09387,0.08525,,,,,,,,,2.14585,0.11781175,2.14585,0.12615,2.17894,0.20525857142857143,2.17894,0.16729
2.0948,0.05141684210526316,2.0948,0.08525,,,,,,,,,2.14679,0.1178185,2.14679,0.12615,2.17988,0.20526714285714284,2.17988,0.16729
2.09572,0.05142342105263158,2.09572,0.08525,,,,,,,,,2.14772,0.11782525,2.14772,0.12615,2.18081,0.20527571428571428,2.18081,0.16729
2.09648,0.05143,2.09648,0.08525,,,,,,,,,2.14865,0.117832,2.14865,0.12616,2.18174,0.2052842857142857,2.18174,0.16729
2.09665,0.051436410256410256,2.09665,0.08525,,,,,,,,,2.14958,0.11783875,2.14958,0.12616,2.18267,0.20529285714285714,2.18267,0.1673
2.09758,0.05144282051282051,2.09758,0.08525,,,,,,,,,2.15051,0.1178455,2.15051,0.12616,2.18361,0.20530142857142855,2.18361,0.1673
2.09851,0.05144923076923077,2.09851,0.08525,,,,,,,,,2.15144,0.11785225,2.15144,0.12616,2.18441,0.20531,2.18441,0.1673
2.09944,0.05145564102564102,2.09944,0.08525,,,,,,,,,2.15237,0.117859,2.15237,0.12616,2.18454,0.20531857142857143,2.18454,0.1673
2.10037,0.05146205128205128,2.10037,0.08525,,,,,,,,,2.1533,0.11786575,2.1533,0.12616,2.18547,0.20532714285714285,2.18547,0.1673
2.1013,0.05146846153846153,2.1013,0.08525,,,,,,,,,2.15424,0.1178725,2.15424,0.12616,2.1864,0.2053357142857143,2.1864,0.16731
2.10223,0.05147487179487179,2.10223,0.08525,,,,,,,,,2.15517,0.11787925,2.15517,0.12617,2.18734,0.2053442857142857,2.18734,0.16731
2.10316,0.05148128205128205,2.10316,0.08525,,,,,,,,,2.1561,0.117886,2.1561,0.12617,2.18827,0.20535285714285714,2.18827,0.16731
2.10409,0.051487692307692304,2.10409,0.08525,,,,,,,,,2.15703,0.11789275,2.15703,0.12617,2.1892,0.20536142857142856,2.1892,0.16731
2.10502,0.05149410256410256,2.10502,0.08525,,,,,,,,,2.15796,0.1178995,2.15796,0.12617,2.19014,0.20537,2.19014,0.16732
2.10595,0.051500512820512816,2.10595,0.08526,,,,,,,,,2.15889,0.11790625,2.15889,0.12617,2.19107,0.2053785714285714,2.19107,0.16732
2.10688,0.051506923076923075,2.10688,0.08526,,,,,,,,,2.15982,0.117913,2.15982,0.12617,2.192,0.20538714285714285,2.192,0.16732
2.10781,0.05151333333333333,2.10781,0.08526,,,,,,,,,2.16076,0.11791975,2.16076,0.12618,2.19293,0.20539571428571426,2.19293,0.16732
2.10874,0.05151974358974359,2.10874,0.08526,,,,,,,,,2.16169,0.1179265,2.16169,0.12618,2.19387,0.2054042857142857,2.19387,0.16733
2.10967,0.05152615384615384,2.10967,0.08526,,,,,,,,,2.16262,0.11793325,2.16262,0.12618,2.1948,0.20541285714285715,2.1948,0.16733
2.1106,0.0515325641025641,2.1106,0.08526,,,,,,,,,2.16306,0.11794,2.16306,0.12618,2.19573,0.20542142857142856,2.19573,0.16733
2.11153,0.05153897435897436,2.11153,0.08526,,,,,,,,,2.16355,0.11794725,2.16355,0.12618,2.19667,0.20543,2.19667,0.16733
2.11246,0.05154538461538461,2.11246,0.08526,,,,,,,,,2.16448,0.1179545,2.16448,0.12618,2.1976,0.20543857142857141,2.1976,0.16734
2.11338,0.05155179487179487,2.11338,0.08526,,,,,,,,,2.16541,0.11796175,2.16541,0.12618,2.19853,0.20544714285714286,2.19853,0.16734
2.11431,0.05155820512820512,2.11431,0.08526,,,,,,,,,2.16635,0.117969,2.16635,0.12618,2.19946,0.20545571428571427,2.19946,0.16734
2.11524,0.05156461538461538,2.11524,0.08526,,,,,,,,,2.16728,0.11797625,2.16728,0.12619,2.2004,0.2054642857142857,2.2004,0.16735
2.11617,0.051571025641025635,2.11617,0.08526,,,,,,,,,2.16821,0.1179835,2.16821,0.12619,2.20133,0.20547285714285712,2.20133,0.16735
2.1171,0.051577435897435894,2.1171,0.08526,,,,,,,,,2.16914,0.11799075,2.16914,0.12619,2.20226,0.20548142857142856,2.20226,0.16735
2.11803,0.051583846153846154,2.11803,0.08526,,,,,,,,,2.17007,0.117998,2.17007,0.12619,2.2032,0.20548999999999998,2.2032,0.16735
2.11896,0.051590256410256406,2.11896,0.08526,,,,,,,,,2.171,0.11800525,2.171,0.12619,2.20413,0.20549857142857142,2.20413,0.16736
2.11989,0.051596666666666666,2.11989,0.08526,,,,,,,,,2.17194,0.1180125,2.17194,0.12619,2.20506,0.20550714285714283,2.20506,0.16736
2.12082,0.05160307692307692,2.12082,0.08527,,,,,,,,,2.17287,0.11801975,2.17287,0.1262,2.206,0.20551571428571427,2.206,0.16736
2.12175,0.05160948717948718,2.12175,0.08527,,,,,,,,,2.1738,0.118027,2.1738,0.1262,2.20693,0.20552428571428571,2.20693,0.16736
2.12268,0.05161589743589743,2.12268,0.08527,,,,,,,,,2.17473,0.11803425000000001,2.17473,0.1262,2.20786,0.20553285714285713,2.20786,0.16737
2.12361,0.05162230769230769,2.12361,0.08527,,,,,,,,,2.17566,0.11804150000000001,2.17566,0.1262,2.2088,0.20554142857142857,2.2088,0.16737
2.12454,0.05162871794871794,2.12454,0.08527,,,,,,,,,2.1766,0.11804875000000001,2.1766,0.1262,2.20973,0.20554999999999998,2.20973,0.16737
2.12547,0.0516351282051282,2.12547,0.08527,,,,,,,,,2.17753,0.11805600000000001,2.17753,0.1262,2.21066,0.20555857142857142,2.21066,0.16737
2.1264,0.05164153846153846,2.1264,0.08527,,,,,,,,,2.17846,0.11806325000000001,2.17846,0.1262,2.2116,0.20556714285714284,2.2116,0.16738
2.12733,0.05164794871794871,2.12733,0.08527,,,,,,,,,2.17939,0.11807050000000001,2.17939,0.12621,2.21253,0.20557571428571428,2.21253,0.16738
2.12826,0.05165435897435897,2.12826,0.08527,,,,,,,,,2.18032,0.11807775000000001,2.18032,0.12621,2.21346,0.2055842857142857,2.21346,0.16738
2.1292,0.051660769230769225,2.1292,0.08527,,,,,,,,,2.18126,0.118085,2.18126,0.12621,2.2144,0.20559285714285713,2.2144,0.16738
2.13013,0.051667179487179485,2.13013,0.08527,,,,,,,,,2.18219,0.11809225,2.18219,0.12621,2.21533,0.20560142857142855,2.21533,0.16739
2.13106,0.05167358974358974,2.13106,0.08527,,,,,,,,,2.18312,0.1180995,2.18312,0.12621,2.21593,0.20561,2.21593,0.16739
2.13114,0.05168,2.13114,0.08527,,,,,,,,,2.18405,0.11810675,2.18405,0.12621,2.21626,0.20561823529411763,2.21626,0.16739
2.13199,0.051686923076923075,2.13199,0.08527,,,,,,,,,2.18499,0.118114,2.18499,0.12621,2.2172,0.20562647058823527,2.2172,0.16739
2.13292,0.05169384615384615,2.13292,0.08527,,,,,,,,,2.18592,0.11812125,2.18592,0.12622,2.21813,0.20563470588235294,2.21813,0.16739
2.13385,0.05170076923076923,2.13385,0.08527,,,,,,,,,2.18685,0.1181285,2.18685,0.12622,2.21906,0.20564294117647058,2.21906,0.1674
2.13478,0.0517076923076923,2.13478,0.08527,,,,,,,,,2.18778,0.11813575,2.18778,0.12622,2.22,0.20565117647058823,2.22,0.1674
2.13571,0.05171461538461538,2.13571,0.08528,,,,,,,,,2.18871,0.118143,2.18871,0.12622,2.22093,0.20565941176470587,2.22093,0.1674
2.13664,0.05172153846153846,2.13664,0.08528,,,,,,,,,2.18965,0.11815025,2.18965,0.12622,2.22186,0.2056676470588235,2.22186,0.1674
2.13757,0.051728461538461536,2.13757,0.08528,,,,,,,,,2.19058,0.1181575,2.19058,0.12622,2.2228,0.20567588235294115,2.2228,0.16741
2.1385,0.051735384615384614,2.1385,0.08528,,,,,,,,,2.19151,0.11816475,2.19151,0.12623,2.22373,0.20568411764705882,2.22373,0.16741
2.13943,0.05174230769230769,2.13943,0.08528,,,,,,,,,2.19244,0.118172,2.19244,0.12623,2.22467,0.20569235294117647,2.22467,0.16741
2.14036,0.05174923076923077,2.14036,0.08528,,,,,,,,,2.19338,0.11817925,2.19338,0.12623,2.2256,0.2057005882352941,2.2256,0.16742
2.14129,0.05175615384615385,2.14129,0.08528,,,,,,,,,2.19431,0.1181865,2.19431,0.12623,2.22653,0.20570882352941175,2.22653,0.16742
2.14222,0.05176307692307692,2.14222,0.08528,,,,,,,,,2.19524,0.11819375,2.19524,0.12623,2.22747,0.2057170588235294,2.22747,0.16742
2.14315,0.05177,2.14315,0.08528,,,,,,,,,2.19617,0.118201,2.19617,0.12623,2.2284,0.20572529411764703,2.2284,0.16742
2.14408,0.051776923076923075,2.14408,0.08528,,,,,,,,,2.19711,0.11820825,2.19711,0.12623,2.22934,0.2057335294117647,2.22934,0.16743
2.14501,0.05178384615384615,2.14501,0.08528,,,,,,,,,2.19804,0.1182155,2.19804,0.12624,2.23027,0.20574176470588235,2.23027,0.16743
2.14594,0.05179076923076923,2.14594,0.08528,,,,,,,,,2.19897,0.11822275,2.19897,0.12624,2.2312,0.20575,2.2312,0.16743
2.14688,0.05179769230769231,2.14688,0.08528,,,,,,,,,2.1994,0.11823,2.1994,0.12624,2.23214,0.20575823529411763,2.23214,0.16743
2.14781,0.051804615384615386,2.14781,0.08528,,,,,,,,,2.19991,0.11823717948717949,2.19991,0.12624,2.23307,0.20576647058823527,2.23307,0.16744
2.14874,0.051811538461538464,2.14874,0.08528,,,,,,,,,2.20084,0.11824435897435898,2.20084,0.12624,2.23401,0.20577470588235294,2.23401,0.16744
2.14967,0.051818461538461535,2.14967,0.08528,,,,,,,,,2.20177,0.11825153846153846,2.20177,0.12624,2.23494,0.20578294117647059,2.23494,0.16744
2.1506,0.05182538461538461,2.1506,0.08529,,,,,,,,,2.2027,0.11825871794871795,2.2027,0.12624,2.23587,0.20579117647058823,2.23587,0.16744
2.15153,0.05183230769230769,2.15153,0.08529,,,,,,,,,2.20364,0.11826589743589744,2.20364,0.12624,2.23681,0.20579941176470587,2.23681,0.16745
2.15246,0.05183923076923077,2.15246,0.08529,,,,,,,,,2.20457,0.11827307692307693,2.20457,0.12625,2.23774,0.2058076470588235,2.23774,0.16745
2.15339,0.05184615384615385,2.15339,0.08529,,,,,,,,,2.2055,0.11828025641025641,2.2055,0.12625,2.23868,0.20581588235294115,2.23868,0.16745
2.15432,0.051853076923076925,2.15432,0.08529,,,,,,,,,2.20643,0.1182874358974359,2.20643,0.12625,2.23961,0.20582411764705882,2.23961,0.16745
2.15525,0.05186,2.15525,0.08529,,,,,,,,,2.20737,0.11829461538461539,2.20737,0.12625,2.24054,0.20583235294117647,2.24054,0.16746
2.15619,0.05186692307692308,2.15619,0.08529,,,,,,,,,2.2083,0.11830179487179487,2.2083,0.12625,2.24148,0.2058405882352941,2.24148,0.16746
2.15712,0.05187384615384615,2.15712,0.08529,,,,,,,,,2.20923,0.11830897435897436,2.20923,0.12625,2.24241,0.20584882352941175,2.24241,0.16746
2.15805,0.05188076923076923,2.15805,0.08529,,,,,,,,,2.21017,0.11831615384615385,2.21017,0.12625,2.24335,0.2058570588235294,2.24335,0.16746
2.15898,0.05188769230769231,2.15898,0.08529,,,,,,,,,2.2111,0.11832333333333334,2.2111,0.12626,2.24428,0.20586529411764704,2.24428,0.16747
2.15991,0.051894615384615386,2.15991,0.08529,,,,,,,,,2.21203,0.11833051282051282,2.21203,0.12626,2.24522,0.2058735294117647,2.24522,0.16747
2.16084,0.051901538461538464,2.16084,0.08529,,,,,,,,,2.21297,0.11833769230769231,2.21297,0.12626,2.24615,0.20588176470588235,2.24615,0.16747
