X,Y,Z,
4.40565,0.242155,1.45956,
4.43845,0.242453,1.45934,
4.48038,0.242837,1.45906,
4.49796,0.242997,1.45894,
4.51556,0.243155,1.45883,
4.52196,0.243212,1.45879,
4.52836,0.243268,1.45875,
4.53476,0.243324,1.45871,
4.54115,0.243381,1.45867,
4.54755,0.243437,1.45862,
4.57089,0.243642,1.45848,
4.59862,0.243885,1.45831,
4.62641,0.244129,1.45815,
4.66519,0.244474,1.45792,
4.70396,0.244824,1.45769,
4.73963,0.245149,1.45747,
4.77528,0.245476,1.45724,
4.79311,0.24564,1.45713,
4.80202,0.245722,1.45708,
4.8108,0.245802,1.45702,
4.82396,0.245923,1.45694,
4.8437,0.246105,1.45682,
4.87332,0.246377,1.45663,
4.90805,0.246696,1.45642,
4.94278,0.247014,1.4562,
4.97729,0.247329,1.45599,
5.0118,0.247644,1.45577,
5.04611,0.247957,1.45556,
5.08043,0.248268,1.45534,
5.11458,0.248578,1.45513,
5.14873,0.248886,1.45492,
5.18274,0.249193,1.4547,
5.20184,0.249365,1.45458,
5.23572,0.249669,1.45437,
5.26948,0.249971,1.45416,
5.30324,0.250272,1.45395,
5.3103,0.250335,1.45391,
5.31737,0.250397,1.45386,
5.32443,0.25046,1.45382,
5.3315,0.250523,1.45378,
5.33856,0.250586,1.45373,
5.34563,0.250648,1.45369,
5.34679,0.250659,1.45368,
5.34736,0.250664,1.45368,
5.34744,0.250665,1.45368,
5.34747,0.250665,1.45368,
5.34748,0.250665,1.45368,
5.34748,0.250665,1.45368,
-0.224286,0.0316179,1.47983,
-0.224286,0.0317853,1.47983,
-0.224286,0.0319871,1.47982,
-0.224286,0.0321891,1.47982,
-0.224286,0.0323997,1.47982,
-0.224286,0.0326103,1.47982,
-0.224286,0.0328205,1.47981,
-0.224285,0.0330315,1.47981,
-0.224285,0.0332428,1.4798,
-0.224285,0.0334634,1.4798,
-0.224284,0.0336827,1.47979,
-0.224283,0.0339018,1.47979,
-0.224282,0.0341167,1.47978,
-0.224281,0.034331,1.47977,
-0.22428,0.034545,1.47977,
-0.224278,0.034773,1.47976,
-0.224276,0.0350011,1.47975,
-0.224274,0.035221,1.47974,
-0.224272,0.0354402,1.47973,
-0.224269,0.0356594,1.47973,
-0.224266,0.0358986,1.47972,
-0.224262,0.0361379,1.47971,
-0.224257,0.0363602,1.4797,
-0.224253,0.036582,1.47969,
-0.224248,0.0368037,1.47968,
-0.224243,0.0370253,1.47967,
-0.224236,0.0372767,1.47966,
-0.22423,0.0374965,1.47965,
-0.224223,0.0377157,1.47964,
-0.224216,0.0379349,1.47963,
-0.224209,0.0381541,1.47961,
-0.224199,0.0384181,1.4796,
-0.224189,0.0386634,1.47959,
-0.224179,0.0389088,1.47957,
-0.224168,0.0391534,1.47956,
-0.224157,0.0393978,1.47954,
-0.224145,0.0396423,1.47953,
-0.224131,0.039926,1.47951,
-0.224116,0.0402017,1.47949,
-0.2241,0.0404762,1.47947,
-0.224084,0.0407506,1.47945,
-0.224067,0.041025,1.47942,
-0.224048,0.0413297,1.4794,
-0.224027,0.0416442,1.47937,
-0.224005,0.0419584,1.47934,
-0.223982,0.0422764,1.47931,
-0.223958,0.0425942,1.47928,
-0.223932,0.0429305,1.47924,
-0.223904,0.0432769,1.4792,
-0.223874,0.043623,1.47916,
-0.223842,0.0439686,1.47912,
-0.223817,0.0442258,1.47909,
-0.223791,0.0444797,1.47906,
-0.223764,0.0447338,1.47903,
-0.223733,0.045022,1.47899,
-0.223699,0.0453079,1.47895,
-0.223656,0.0456652,1.4789,
-0.223614,0.0460236,1.47886,
-0.223585,0.046266,1.47882,
-0.223543,0.0466268,1.47878,
-0.223494,0.0470322,1.47872,
-0.223441,0.0474365,1.47866,
-0.223384,0.0478394,1.47861,
-0.223324,0.0482419,1.47855,
-0.223264,0.0486228,1.47849,
-0.223204,0.0490034,1.47843,
-0.223126,0.049489,1.47835,
-0.223046,0.0499741,1.47828,
-0.222964,0.0504584,1.4782,
-0.222866,0.0510138,1.47811,
-0.222779,0.0514942,1.47803,
-0.2227,0.0519226,1.47796,
-0.22262,0.0523449,1.47789,
-0.222501,0.0529459,1.47779,
-0.222375,0.053562,1.47768,
-0.222244,0.0541738,1.47758,
-0.222129,0.0546855,1.47749,
-0.222011,0.0551927,1.4774,
-0.221892,0.0556852,1.47731,
-0.221773,0.056174,1.47722,
-0.221654,0.0566619,1.47713,
-0.221475,0.0573733,1.477,
-0.221244,0.0582784,1.47683,
-0.220991,0.059258,1.47665,
-0.220782,0.0600437,1.47651,
-0.220564,0.0608259,1.47636,
-0.22034,0.0615886,1.47621,
-0.220088,0.0624075,1.47605,
-0.219829,0.0632208,1.47588,
-0.219561,0.0640315,1.47571,
-0.219288,0.0648357,1.47554,
-0.21896,0.0658005,1.47534,
-0.218633,0.0667657,1.47514,
-0.218305,0.067733,1.47494,
-0.21803,0.0685472,1.47477,
-0.217686,0.0695395,1.47456,
-0.217268,0.0706768,1.47433,
-0.217083,0.0711565,1.47423,
-0.216903,0.0716087,1.47413,
-0.216719,0.0720586,1.47404,
-0.216528,0.0725067,1.47395,
-0.216333,0.0729557,1.47385,
-0.215935,0.0738442,1.47367,
-0.215483,0.0748111,1.47347,
-0.215029,0.0757364,1.47327,
-0.214306,0.0771483,1.47297,
-0.213425,0.0788156,1.47261,
-0.212533,0.0804676,1.47226,
-0.211583,0.0821852,1.47191,
-0.210592,0.0839204,1.47156,
-0.209912,0.0850778,1.47134,
-0.209266,0.0861342,1.47113,
-0.208623,0.0871343,1.47092,
-0.20795,0.0881217,1.47071,
-0.207017,0.0894385,1.47043,
-0.206252,0.0904949,1.4702,
-0.205478,0.0915458,1.46998,
-0.204704,0.0925894,1.46976,
-0.203924,0.0936221,1.46954,
-0.202968,0.0948555,1.46927,
-0.201988,0.0960898,1.46899,
-0.201336,0.0968995,1.46881,
-0.200668,0.0977156,1.46862,
-0.200006,0.0985098,1.46844,
-0.199331,0.0992911,1.46826,
-0.198637,0.100048,1.46809,
-0.197916,0.100785,1.46791,
-0.196852,0.101831,1.46767,
-0.195796,0.102852,1.46743,
-0.194486,0.104098,1.46716,
-0.193172,0.105333,1.4669,
-0.191861,0.106546,1.46665,
-0.189768,0.108436,1.46626,
-0.187412,0.110481,1.46584,
-0.185498,0.112078,1.46552,
-0.183666,0.113559,1.46523,
-0.181876,0.114969,1.46496,
-0.180028,0.116389,1.4647,
-0.177913,0.117982,1.46439,
-0.175805,0.119529,1.46407,
-0.173681,0.121054,1.46374,
-0.170877,0.123014,1.46332,
-0.167999,0.124951,1.46289,
-0.16531,0.126678,1.46253,
-0.163004,0.128102,1.46225,
-0.160696,0.129486,1.46198,
-0.158004,0.131072,1.46168,
-0.155296,0.13263,1.4614,
-0.152572,0.134161,1.46112,
-0.148884,0.1362,1.46077,
-0.145702,0.137931,1.46049,
-0.142608,0.139566,1.46026,
-0.139402,0.141191,1.46003,
-0.136172,0.142753,1.45984,
-0.132912,0.144265,1.45966,
-0.128767,0.146124,1.45945,
-0.125277,0.147592,1.45928,
-0.12175,0.148932,1.45913,
-0.118412,0.150068,1.45902,
-0.115073,0.151113,1.45892,
-0.111737,0.152152,1.45882,
-0.107479,0.153479,1.45872,
-0.103221,0.154808,1.45864,
-0.0989493,0.156146,1.45858,
-0.0967993,0.156818,1.45857,
-0.0946536,0.157482,1.45857,
-0.0925093,0.158128,1.45857,
-0.090357,0.158745,1.45857,
-0.0881958,0.159335,1.45857,
-0.0860285,0.159903,1.45856,
-0.0838622,0.160456,1.45856,
-0.0795366,0.161554,1.45857,
-0.0747633,0.16276,1.4586,
-0.0692193,0.164135,1.45865,
-0.0636683,0.165481,1.45872,
-0.0589371,0.166589,1.45877,
-0.0554744,0.167368,1.45878,
-0.0518176,0.168169,1.4588,
-0.0474985,0.169105,1.45884,
-0.0432076,0.17003,1.45892,
-0.0388993,0.170941,1.45905,
-0.033812,0.171972,1.45919,
-0.0286947,0.172963,1.45932,
-0.0220049,0.174214,1.45948,
-0.0153082,0.175427,1.45965,
-0.0086319,0.176597,1.45982,
-0.00136523,0.177811,1.46003,
0.00603809,0.17899,1.4603,
0.0134521,0.180125,1.46063,
0.0218255,0.181352,1.46102,
0.0301915,0.182517,1.4614,
0.0375634,0.183491,1.46176,
0.0449219,0.184416,1.46216,
0.0523102,0.185255,1.46258,
0.061881,0.186229,1.4631,
0.0714958,0.187159,1.4636,
0.0786513,0.187829,1.46395,
0.0857771,0.188488,1.4643,
0.0916946,0.189013,1.46461,
0.0975435,0.189503,1.46494,
0.104104,0.190038,1.46534,
0.112696,0.190731,1.46587,
0.120783,0.191362,1.46637,
0.128837,0.191962,1.46688,
0.136894,0.192536,1.46738,
0.145078,0.193096,1.46789,
0.151037,0.193491,1.46826,
0.155603,0.193786,1.46853,
0.160169,0.194076,1.46881,
0.164712,0.194358,1.4691,
0.169257,0.194632,1.4694,
0.173801,0.194899,1.46971,
0.178334,0.195157,1.47004,
0.182868,0.195406,1.47038,
0.191367,0.195849,1.47103,
0.199902,0.196262,1.47165,
0.210567,0.196741,1.47238,
0.22136,0.197198,1.47311,
0.231286,0.197597,1.47379,
0.241125,0.197977,1.47455,
0.250077,0.198311,1.47531,
0.258948,0.198627,1.47609,
0.267822,0.198926,1.47684,
0.276699,0.199209,1.47756,
0.284584,0.199453,1.47819,
0.292303,0.199693,1.47882,
0.29998,0.199933,1.47946,
0.310034,0.200242,1.48027,
0.31758,0.200465,1.48086,
0.325132,0.200682,1.48143,
0.332686,0.200893,1.48199,
0.34025,0.201096,1.48253,
0.350923,0.201364,1.48327,
0.362161,0.201615,1.48403,
0.373402,0.201836,1.48476,
0.384655,0.202039,1.48547,
0.398645,0.202283,1.48631,
0.417721,0.202576,1.48745,
0.435988,0.202804,1.48849,
0.454224,0.202973,1.48943,
0.471909,0.20307,1.49019,
0.482407,0.203096,1.49058,
0.500032,0.203124,1.49118,
0.522842,0.203172,1.49191,
0.542544,0.203224,1.49252,
0.562193,0.203287,1.49309,
0.581823,0.203352,1.49362,
0.601479,0.203421,1.49413,
0.621211,0.203503,1.49459,
0.640982,0.203602,1.49501,
0.661565,0.203723,1.49539,
0.676789,0.203819,1.49563,
0.691985,0.203907,1.49586,
0.707283,0.203972,1.4961,
0.725985,0.204029,1.49642,
0.743417,0.204091,1.49674,
0.758751,0.204169,1.49701,
0.774156,0.204268,1.49729,
0.792623,0.20439,1.49758,
0.811013,0.204512,1.49777,
0.829479,0.204642,1.49787,
0.847935,0.204777,1.4979,
0.868435,0.204938,1.49785,
0.889053,0.205107,1.49776,
0.91763,0.205342,1.49756,
0.946664,0.205607,1.49726,
0.975722,0.205908,1.49688,
1.00859,0.206253,1.49643,
1.04146,0.206572,1.49605,
1.07208,0.206865,1.49572,
1.10271,0.207165,1.49537,
1.13294,0.207465,1.49497,
1.16321,0.207772,1.4945,
1.19353,0.20809,1.49396,
1.22584,0.208423,1.4934,
1.25812,0.208752,1.49287,
1.29051,0.2091,1.49237,
1.32557,0.209496,1.49183,
1.36059,0.209906,1.49128,
1.39253,0.210284,1.49081,
1.42446,0.210663,1.49035,
1.45637,0.211045,1.4899,
1.49078,0.211466,1.48939,
1.51062,0.211713,1.48908,
1.53043,0.211965,1.48878,
1.55023,0.212227,1.48848,
1.57006,0.212501,1.48819,
1.60801,0.213026,1.48767,
1.64452,0.213509,1.4872,
1.68105,0.213969,1.48676,
1.7132,0.214349,1.4864,
1.74544,0.214709,1.48606,
1.78125,0.215104,1.48569,
1.81715,0.215495,1.48532,
1.8635,0.216007,1.48482,
1.91162,0.216559,1.48423,
1.94889,0.216991,1.48376,
1.98629,0.217419,1.48329,
2.02749,0.217878,1.48281,
2.07228,0.218362,1.4823,
2.11706,0.218828,1.48183,
2.13608,0.219022,1.48163,
2.15512,0.219215,1.48144,
2.17414,0.219408,1.48125,
2.19316,0.219606,1.48105,
2.21218,0.219811,1.48085,
2.23122,0.220017,1.48065,
2.25273,0.220249,1.48042,
2.2787,0.220525,1.48015,
2.30467,0.220799,1.47989,
2.32019,0.220962,1.47973,
2.33571,0.221128,1.47957,
2.35123,0.221298,1.47942,
2.36674,0.221473,1.47926,
2.38227,0.221651,1.4791,
2.40745,0.221939,1.47886,
2.43264,0.222226,1.47863,
2.47277,0.222684,1.47826,
2.51289,0.223144,1.47789,
2.55304,0.223605,1.4775,
2.57594,0.223867,1.47729,
2.60226,0.224169,1.47704,
2.62518,0.224433,1.47684,
2.65155,0.224736,1.47661,
2.6896,0.225168,1.47629,
2.72771,0.225584,1.47598,
2.76757,0.225999,1.47566,
2.80973,0.226433,1.47532,
2.85175,0.226867,1.47499,
2.88503,0.227209,1.47473,
2.92703,0.227641,1.47441,
2.97301,0.228121,1.47406,
3.00483,0.228462,1.47381,
3.03659,0.228809,1.47355,
3.06836,0.229164,1.47328,
3.10013,0.229525,1.47301,
3.13213,0.229888,1.47273,
3.1572,0.230164,1.47252,
3.1892,0.230503,1.47227,
3.21724,0.230791,1.47205,
3.24528,0.231075,1.47183,
3.27333,0.231354,1.47161,
3.30136,0.231633,1.4714,
3.33586,0.231976,1.47113,
3.36835,0.232296,1.47087,
3.40087,0.232609,1.47062,
3.43619,0.23294,1.47035,
3.4676,0.233228,1.47011,
3.50102,0.233533,1.46986,
3.536,0.233863,1.46959,
3.57087,0.234197,1.46931,
3.60576,0.234527,1.46905,
3.64521,0.234893,1.46875,
3.68488,0.235256,1.46846,
3.72436,0.235613,1.46817,
3.76385,0.235972,1.46788,
3.80331,0.23634,1.46759,
3.84025,0.23669,1.46732,
3.86402,0.236916,1.46714,
3.88783,0.237141,1.46697,
3.93723,0.237602,1.46662,
3.97836,0.237976,1.46634,
4.0195,0.238337,1.46607,
4.0607,0.238687,1.46581,
4.09562,0.238982,1.46559,
4.12165,0.239206,1.46542,
4.15648,0.239515,1.46519,
4.19131,0.239833,1.46495,
4.22678,0.240164,1.4647,
4.27267,0.240592,1.46439,
4.31856,0.241014,1.46407,
4.35135,0.241311,1.46385,
4.38411,0.241606,1.46362,
4.41691,0.241903,1.4634,
4.45883,0.242285,1.46312,
4.4764,0.242446,1.463,
4.49397,0.242606,1.46288,
4.50037,0.242664,1.46284,
4.51797,0.242821,1.46273,
4.52436,0.242877,1.46269,
4.54196,0.243032,1.46258,
4.56528,0.243236,1.46243,
4.59259,0.243475,1.46227,
4.61997,0.243714,1.46211,
4.656,0.244032,1.4619,
4.69478,0.24438,1.46166,
4.73045,0.244704,1.46144,
4.76611,0.24503,1.46122,
4.80176,0.245356,1.461,
4.83686,0.245677,1.46078,
4.87196,0.245998,1.46057,
4.90669,0.246315,1.46035,
4.94142,0.246631,1.46014,
4.97593,0.246945,1.45992,
5.01044,0.247258,1.45971,
5.03046,0.24744,1.45958,
5.06478,0.24775,1.45937,
5.0991,0.24806,1.45916,
5.13325,0.248367,1.45894,
5.15263,0.248541,1.45882,
5.18663,0.248846,1.45861,
5.22051,0.249149,1.4584,
5.23961,0.249319,1.45828,
5.27337,0.24962,1.45807,
5.29216,0.249786,1.45796,
5.29923,0.249849,1.45791,
5.30629,0.249912,1.45787,
5.31336,0.249974,1.45783,
5.32042,0.250037,1.45778,
5.32749,0.250099,1.45774,
5.33455,0.250162,1.45769,
5.34162,0.250224,1.45765,
5.34515,0.250255,1.45763,
5.34747,0.250276,1.45761,
5.34748,0.250276,1.45761,
5.34748,0.250276,1.45761,
-0.215946,0.0316179,1.48507,
-0.215944,0.0317731,1.48507,
-0.215942,0.0319524,1.48507,
-0.215941,0.0321319,1.48507,
-0.215939,0.0323232,1.48506,
-0.215936,0.0325142,1.48506,
-0.215934,0.0327056,1.48506,
-0.215931,0.0328979,1.48506,
-0.215927,0.0330961,1.48506,
-0.215924,0.033293,1.48506,
-0.21592,0.0334897,1.48505,
-0.215916,0.0336885,1.48505,
-0.215911,0.0338985,1.48505,
-0.215907,0.0341084,1.48504,
-0.215902,0.0343113,1.48504,
-0.215898,0.0345127,1.48504,
-0.215893,0.0347246,1.48504,
-0.215889,0.0349366,1.48503,
-0.215884,0.0351485,1.48503,
-0.21588,0.0353486,1.48503,
-0.215876,0.0355474,1.48502,
-0.215872,0.0357602,1.48502,
-0.215869,0.0359725,1.48501,
-0.215865,0.0361847,1.48501,
-0.215862,0.0363881,1.48501,
-0.215859,0.0365901,1.485,
-0.215856,0.0368029,1.485,
-0.215854,0.0370159,1.48499,
-0.215851,0.0372288,1.48499,
-0.215849,0.0374226,1.48499,
-0.215848,0.0376154,1.48498,
-0.215846,0.0378147,1.48498,
-0.215844,0.0380549,1.48497,
-0.215843,0.0382951,1.48497,
-0.215842,0.0385353,1.48496,
-0.215841,0.0387836,1.48496,
-0.21584,0.0390542,1.48495,
-0.215839,0.0393314,1.48494,
-0.215838,0.0396094,1.48494,
-0.215837,0.0398875,1.48493,
-0.215836,0.0401656,1.48492,
-0.215835,0.0404641,1.48492,
-0.215834,0.0407628,1.48491,
-0.215832,0.0410665,1.4849,
-0.21583,0.0413717,1.48489,
-0.215828,0.0416769,1.48488,
-0.215825,0.0419821,1.48487,
-0.215821,0.042311,1.48486,
-0.215817,0.0426466,1.48485,
-0.215813,0.0429881,1.48484,
-0.215808,0.0433429,1.48483,
-0.215803,0.0436978,1.48481,
-0.215797,0.0440527,1.4848,
-0.215791,0.0444115,1.48478,
-0.215785,0.0447864,1.48477,
-0.215778,0.0451318,1.48475,
-0.215772,0.045427,1.48474,
-0.215766,0.0457227,1.48472,
-0.21576,0.0459855,1.48471,
-0.215757,0.046111,1.4847,
-0.215754,0.0462369,1.4847,
-0.215751,0.0463629,1.48469,
-0.215748,0.0464889,1.48468,
-0.215745,0.0466149,1.48468,
-0.215741,0.0467409,1.48467,
-0.215738,0.0468669,1.48466,
-0.21573,0.0471533,1.48465,
-0.215718,0.0475648,1.48462,
-0.215705,0.0479776,1.4846,
-0.215691,0.0484145,1.48458,
-0.215676,0.0488514,1.48455,
-0.21566,0.0492882,1.48452,
-0.215643,0.0497264,1.4845,
-0.215623,0.0502372,1.48446,
-0.215601,0.0507401,1.48443,
-0.215577,0.0512427,1.4844,
-0.215552,0.0517465,1.48437,
-0.215525,0.0522552,1.48434,
-0.215499,0.0527174,1.48431,
-0.215472,0.0531737,1.48428,
-0.215449,0.0535362,1.48425,
-0.215425,0.0538955,1.48422,
-0.2154,0.0542552,1.4842,
-0.215371,0.0546598,1.48417,
-0.215348,0.0549865,1.48414,
-0.215323,0.0553128,1.48412,
-0.215298,0.0556391,1.48409,
-0.215272,0.055965,1.48407,
-0.21522,0.0565999,1.48402,
-0.215175,0.057115,1.48398,
-0.215129,0.0576264,1.48394,
-0.215078,0.0581673,1.4839,
-0.215025,0.0587074,1.48386,
-0.214971,0.0592473,1.48382,
-0.214915,0.0597874,1.48378,
-0.214858,0.0603272,1.48374,
-0.21481,0.0607545,1.4837,
-0.214761,0.0611719,1.48367,
-0.214709,0.0615914,1.48364,
-0.214629,0.0622076,1.48359,
-0.214546,0.0628301,1.48354,
-0.214459,0.0634509,1.4835,
-0.214325,0.0643793,1.48342,
-0.21421,0.0651319,1.48336,
-0.214169,0.0653902,1.48334,
-0.214048,0.0661247,1.48328,
-0.213891,0.0670442,1.48321,
-0.213731,0.0679475,1.48313,
-0.213564,0.0688493,1.48305,
-0.213391,0.0697497,1.48297,
-0.213211,0.0706483,1.48288,
-0.213006,0.0716301,1.48279,
-0.212701,0.0730348,1.48266,
-0.212381,0.0744414,1.48252,
-0.212156,0.0753823,1.48243,
-0.211924,0.0762993,1.48233,
-0.211682,0.0772141,1.48223,
-0.211341,0.0784407,1.4821,
-0.21107,0.0793742,1.48199,
-0.21071,0.0805552,1.48186,
-0.210268,0.0819277,1.4817,
-0.209893,0.0830369,1.48158,
-0.209463,0.0842657,1.48144,
-0.209023,0.0854979,1.4813,
-0.208539,0.0868252,1.48114,
-0.208121,0.087949,1.48101,
-0.207698,0.0890604,1.48088,
-0.207236,0.0902233,1.48074,
-0.206774,0.0913294,1.48061,
-0.206291,0.0924338,1.48049,
-0.205424,0.0943602,1.48028,
-0.204543,0.0962806,1.48009,
-0.20364,0.0981907,1.4799,
-0.20264,0.100243,1.47969,
-0.201626,0.102254,1.47948,
-0.200292,0.104729,1.47922,
-0.198864,0.107148,1.47896,
-0.197532,0.109215,1.47874,
-0.196191,0.111149,1.47853,
-0.194689,0.113221,1.47829,
-0.192774,0.115785,1.478,
-0.190419,0.118825,1.47764,
-0.187998,0.121778,1.47727,
-0.185647,0.124472,1.47693,
-0.183654,0.126645,1.47665,
-0.182239,0.128134,1.47647,
-0.180818,0.129589,1.47628,
-0.179377,0.131026,1.47611,
-0.177291,0.133056,1.47585,
-0.174646,0.135555,1.47552,
-0.172132,0.137827,1.47521,
-0.169628,0.139977,1.47492,
-0.166712,0.142367,1.47458,
-0.163746,0.144696,1.47424,
-0.160729,0.146961,1.4739,
-0.15773,0.149125,1.47356,
-0.154877,0.151103,1.47325,
-0.152034,0.152983,1.47296,
-0.149147,0.1548,1.47269,
-0.146218,0.156551,1.47243,
-0.143251,0.158239,1.47219,
-0.139743,0.160157,1.47193,
-0.136399,0.161935,1.4717,
-0.133068,0.163673,1.47146,
-0.129723,0.165385,1.47124,
-0.126364,0.167071,1.47102,
-0.122992,0.16873,1.47081,
-0.119607,0.170363,1.4706,
-0.11621,0.171964,1.47041,
-0.112792,0.173522,1.47024,
-0.106951,0.176007,1.46999,
-0.101015,0.178287,1.46976,
-0.0964669,0.179895,1.4696,
-0.0918949,0.181421,1.46944,
-0.0880975,0.182649,1.4693,
-0.0840871,0.183922,1.46916,
-0.0801282,0.185168,1.46902,
-0.0761565,0.186407,1.46889,
-0.0719732,0.187697,1.46876,
-0.067819,0.188944,1.46864,
-0.06434,0.189948,1.46853,
-0.0608459,0.190915,1.46843,
-0.0574748,0.19181,1.46833,
-0.0540946,0.192664,1.46825,
-0.0505921,0.193503,1.46818,
-0.0471178,0.194313,1.46812,
-0.041473,0.195607,1.46806,
-0.0358233,0.196853,1.468,
-0.0301937,0.19805,1.46795,
-0.02259,0.199623,1.46788,
-0.0181842,0.200514,1.46783,
-0.0137605,0.201394,1.46779,
-0.0093574,0.202255,1.46776,
-0.00504235,0.203084,1.46773,
-0.00304539,0.203459,1.46773,
-0.00104663,0.203826,1.46772,
0.000952126,0.204181,1.46772,
0.00295333,0.204523,1.46772,
0.00495619,0.204854,1.46772,
0.00696074,0.205174,1.46772,
0.0114159,0.205865,1.46772,
0.015872,0.206534,1.46772,
0.0203322,0.207176,1.46771,
0.0247876,0.207794,1.46771,
0.0332795,0.208916,1.46775,
0.0416858,0.209956,1.46785,
0.0479715,0.210694,1.46796,
0.0540529,0.211384,1.46807,
0.060123,0.212056,1.46818,
0.0661951,0.212713,1.46829,
0.0722688,0.213356,1.46839,
0.0783441,0.213985,1.46848,
0.084421,0.214601,1.46856,
0.0904973,0.215198,1.46865,
0.0965754,0.215768,1.46874,
0.10533,0.216544,1.4689,
0.11408,0.217264,1.4691,
0.122597,0.217919,1.46934,
0.131089,0.218543,1.46961,
0.139674,0.219152,1.46986,
0.146539,0.219626,1.47006,
0.153369,0.220087,1.47026,
0.1602,0.220539,1.47045,
0.167026,0.22098,1.47066,
0.174688,0.221457,1.47089,
0.18313,0.221949,1.47118,
0.193503,0.222497,1.47158,
0.203819,0.222986,1.47199,
0.214373,0.223453,1.47241,
0.224909,0.2239,1.47284,
0.234603,0.224281,1.47326,
0.243435,0.224599,1.47364,
0.253136,0.224915,1.47405,
0.260818,0.225147,1.47439,
0.268449,0.225369,1.47476,
0.27682,0.225608,1.47517,
0.28516,0.225852,1.47558,
0.298267,0.226247,1.4762,
0.310437,0.226613,1.47675,
0.321769,0.226946,1.47726,
0.333084,0.227261,1.47777,
0.344399,0.227559,1.47829,
0.355714,0.227841,1.47882,
0.367029,0.228106,1.47935,
0.381475,0.228425,1.48003,
0.400535,0.228809,1.48093,
0.419628,0.229144,1.48183,
0.43875,0.229426,1.48272,
0.45703,0.229649,1.48354,
0.467515,0.229751,1.48397,
0.480782,0.229857,1.48445,
0.494007,0.22993,1.48486,
0.507246,0.230007,1.48529,
0.521134,0.23009,1.48576,
0.543947,0.230238,1.48651,
0.566745,0.23039,1.48719,
0.590029,0.230536,1.4878,
0.603709,0.230618,1.48813,
0.617394,0.230698,1.48845,
0.631077,0.230782,1.48877,
0.644761,0.230869,1.48908,
0.658445,0.230959,1.4894,
0.672145,0.231052,1.48969,
0.689618,0.231166,1.49005,
0.707119,0.231263,1.49039,
0.724565,0.231343,1.49071,
0.742005,0.23143,1.49102,
0.75951,0.231543,1.49132,
0.777552,0.231669,1.49164,
0.795594,0.231787,1.49195,
0.813661,0.231897,1.49225,
0.83422,0.232016,1.49254,
0.854721,0.232142,1.49274,
0.875291,0.232278,1.49287,
0.895861,0.232421,1.49292,
0.916448,0.232569,1.4929,
0.945029,0.232778,1.49279,
0.974073,0.233011,1.4926,
1.00695,0.233284,1.49237,
1.03757,0.233534,1.49218,
1.06816,0.233801,1.49197,
1.09879,0.234074,1.49173,
1.13469,0.234385,1.49141,
1.16493,0.234641,1.49109,
1.19525,0.2349,1.49072,
1.22753,0.235182,1.4903,
1.25994,0.235468,1.48989,
1.29634,0.23581,1.48944,
1.3314,0.236164,1.489,
1.36642,0.236535,1.48855,
1.39835,0.236879,1.48815,
1.43028,0.237226,1.48777,
1.4647,0.237606,1.48734,
1.49915,0.237995,1.4869,
1.53874,0.238484,1.48639,
1.56121,0.238783,1.48612,
1.59775,0.239265,1.48568,
1.63427,0.239729,1.48526,
1.6708,0.240172,1.48487,
1.70292,0.240531,1.48456,
1.72433,0.240756,1.48437,
1.75658,0.24109,1.48408,
1.7924,0.241456,1.48376,
1.82821,0.241814,1.48347,
1.86406,0.242171,1.48316,
1.89513,0.242487,1.48288,
1.9241,0.24279,1.48259,
1.94698,0.243033,1.48235,
1.96982,0.243277,1.48211,
1.99269,0.243524,1.48186,
2.03389,0.243964,1.48143,
2.07868,0.244427,1.48099,
2.12347,0.244873,1.48057,
2.16425,0.24527,1.48021,
2.19977,0.245615,1.4799,
2.23501,0.245958,1.47958,
2.27023,0.246294,1.47927,
2.28574,0.246439,1.47914,
2.30126,0.246585,1.479,
2.31678,0.246733,1.47888,
2.3323,0.246884,1.47875,
2.34781,0.24704,1.47862,
2.36333,0.247203,1.47849,
2.37885,0.24737,1.47836,
2.39437,0.247541,1.47822,
2.4345,0.247987,1.47788,
2.47648,0.248454,1.47752,
2.51846,0.248919,1.47715,
2.56044,0.249382,1.47678,
2.58333,0.249634,1.47658,
2.60622,0.249887,1.47638,
2.62914,0.250141,1.4762,
2.6521,0.250396,1.47602,
2.69828,0.250901,1.47567,
2.74447,0.251383,1.47532,
2.79072,0.251846,1.47498,
2.83289,0.252264,1.47468,
2.87504,0.252683,1.47437,
2.91718,0.253104,1.47408,
2.9654,0.253596,1.47374,
2.99723,0.253929,1.4735,
3.029,0.254268,1.47326,
3.06077,0.254614,1.47302,
3.09254,0.254967,1.47276,
3.1192,0.255262,1.47255,
3.14589,0.25555,1.47234,
3.17953,0.255899,1.47208,
3.2125,0.256229,1.47184,
3.24218,0.25652,1.47162,
3.27185,0.256807,1.4714,
3.30153,0.257091,1.47119,
3.33714,0.257428,1.47094,
3.37337,0.257764,1.47068,
3.4096,0.258091,1.47043,
3.44301,0.258386,1.4702,
3.47443,0.25866,1.46998,
3.50585,0.258936,1.46976,
3.53728,0.259222,1.46953,
3.57229,0.259544,1.46928,
3.61173,0.259903,1.469,
3.65118,0.260254,1.46872,
3.69065,0.260598,1.46845,
3.73013,0.260941,1.46819,
3.76962,0.261289,1.46792,
3.80908,0.261646,1.46764,
3.84603,0.261986,1.46738,
3.86785,0.262186,1.46723,
3.88974,0.262386,1.46708,
