X,Y,Z,ppm
0.175188,0.0589774,1.54934,1.12E+03
0.184916,0.0573128,1.54909,1.13E+03
0.19213,0.056125,1.54885,1.13E+03
0.199206,0.0549981,1.54856,1.13E+03
0.204431,0.0541867,1.54833,1.12E+03
0.209652,0.0533908,1.54807,1.10E+03
0.216318,0.0523834,1.54773,1.06E+03
0.225271,0.0510482,1.54721,1.02E+03
0.234223,0.0497226,1.54665,9.79E+02
0.242308,0.0485455,1.5461,9.57E+02
0.250381,0.0474125,1.54553,9.60E+02
0.258461,0.046339,1.54492,9.63E+02
0.26659,0.0453189,1.54427,9.67E+02
0.273231,0.0445347,1.54373,9.51E+02
0.279932,0.0437838,1.54319,9.46E+02
0.286634,0.0430354,1.54264,9.37E+02
0.295821,0.0420158,1.54187,9.16E+02
0.305498,0.040958,1.54101,8.94E+02
0.315174,0.0399197,1.54013,8.72E+02
0.324849,0.0389011,1.53922,8.50E+02
0.332954,0.0380767,1.53842,8.44E+02
0.341084,0.0372907,1.53757,8.34E+02
0.350686,0.0364152,1.53653,8.19E+02
0.360288,0.0355932,1.53544,8.05E+02
0.36989,0.0348242,1.53431,7.91E+02
0.375843,0.0343738,1.5336,7.83E+02
0.380042,0.0340657,1.53309,7.75E+02
0.384266,0.0337637,1.53258,7.70E+02
0.388499,0.0334617,1.5321,7.68E+02
0.392735,0.033157,1.53166,7.65E+02
0.396981,0.0328515,1.53125,7.63E+02
0.401232,0.0325495,1.53086,7.62E+02
0.408796,0.0320346,1.53018,7.51E+02
0.416358,0.0315532,1.52944,7.40E+02
0.423919,0.0311061,1.52866,7.30E+02
0.438292,0.0303393,1.52709,7.25E+02
0.4491,0.0298297,1.52585,7.22E+02
0.459854,0.0293822,1.52458,7.21E+02
0.470615,0.0289921,1.52326,7.16E+02
0.483361,0.0285943,1.52167,7.06E+02
0.49788,0.0282119,1.51982,6.89E+02
0.511676,0.0279169,1.51811,6.79E+02
0.525477,0.0276794,1.51649,6.67E+02
0.539378,0.0274778,1.51492,6.58E+02
0.555439,0.0272906,1.51311,6.50E+02
0.571503,0.0271559,1.5113,6.42E+02
0.584502,0.0270611,1.50991,6.31E+02
0.595645,0.0269747,1.5088,6.24E+02
0.608942,0.0268728,1.50755,6.22E+02
0.624042,0.026776,1.50618,6.23E+02
0.639147,0.0267024,1.50486,6.24E+02
0.654255,0.0266511,1.50359,6.25E+02
0.669478,0.0266223,1.50238,6.25E+02
0.691012,0.0266293,1.50074,6.21E+02
0.706207,0.0266719,1.4996,6.16E+02
0.72137,0.0267423,1.49845,6.03E+02
0.73496,0.026817,1.49743,5.92E+02
0.748521,0.0269042,1.49642,5.81E+02
0.762099,0.027005,1.49542,5.70E+02
0.778877,0.0271468,1.49422,5.68E+02
0.792734,0.0272786,1.49327,5.71E+02
0.806589,0.0274242,1.49237,5.73E+02
0.820472,0.0275851,1.4915,5.75E+02
0.834471,0.0277606,1.49067,5.72E+02
0.849789,0.0279465,1.48985,5.69E+02
0.880128,0.0283057,1.48829,5.62E+02
0.910562,0.0286954,1.4867,5.46E+02
0.941999,0.0291306,1.48507,5.29E+02
0.972781,0.0295788,1.48348,5.35E+02
0.986643,0.0297801,1.48279,5.37E+02
1.00552,0.0300498,1.48188,5.30E+02
1.01954,0.0302367,1.48127,5.28E+02
1.03862,0.0304841,1.48048,5.31E+02
1.05929,0.0307526,1.47965,5.28E+02
1.09262,0.0311967,1.47834,5.17E+02
1.12611,0.0316528,1.47705,5.08E+02
1.16546,0.0321825,1.47564,5.07E+02
1.19146,0.0325121,1.47478,5.06E+02
1.21706,0.0328116,1.474,5.05E+02
1.24273,0.0330976,1.47326,5.01E+02
1.26851,0.0333816,1.47256,4.99E+02
1.30742,0.0337975,1.47155,4.94E+02
1.34648,0.0342032,1.4706,4.90E+02
1.39048,0.0346611,1.4696,4.89E+02
1.43269,0.035123,1.46867,4.89E+02
1.47047,0.0355572,1.46789,4.87E+02
1.5044,0.0359558,1.46721,4.86E+02
1.54212,0.0363961,1.46645,4.86E+02
1.57529,0.0367873,1.46579,4.82E+02
1.60851,0.0371856,1.46514,4.84E+02
1.64633,0.0376426,1.46444,4.82E+02
1.67442,0.0379828,1.46396,4.81E+02
1.70285,0.038325,1.4635,4.80E+02
1.73693,0.0387238,1.46297,4.80E+02
1.76874,0.0390899,1.46248,4.80E+02
1.80288,0.0394712,1.46195,4.79E+02
1.83797,0.039847,1.46141,4.77E+02
1.87306,0.040209,1.46085,4.74E+02
1.90821,0.0405595,1.4603,4.75E+02
1.93617,0.0408411,1.45987,4.72E+02
1.9565,0.0410551,1.45956,4.72E+02
1.98445,0.0413558,1.45913,4.72E+02
2.01451,0.0416909,1.45868,4.71E+02
2.04391,0.0420291,1.45824,4.71E+02
2.07331,0.0423705,1.45781,4.72E+02
2.10273,0.0427125,1.4574,4.73E+02
2.13429,0.0430782,1.45696,4.73E+02
2.1659,0.0434422,1.45654,4.73E+02
2.19927,0.0438275,1.4561,4.72E+02
2.23265,0.0442161,1.45567,4.72E+02
2.26603,0.0446074,1.45523,4.72E+02
2.30167,0.0450277,1.45477,4.70E+02
2.33733,0.045449,1.4543,4.69E+02
2.37297,0.0458672,1.45384,4.69E+02
2.40858,0.0462764,1.45339,4.69E+02
2.44429,0.046674,1.45296,4.69E+02
2.47748,0.0470259,1.45258,4.67E+02
2.50772,0.0473306,1.45226,4.67E+02
2.53794,0.0476337,1.45195,4.67E+02
2.5707,0.0479668,1.45161,4.67E+02
2.61638,0.0484409,1.45114,4.66E+02
2.66501,0.048951,1.45064,4.65E+02
2.70859,0.0494119,1.45019,4.64E+02
2.75282,0.0498775,1.44974,4.64E+02
2.79709,0.0503345,1.4493,4.64E+02
2.85337,0.0509074,1.44876,4.63E+02
2.90969,0.0514679,1.44823,4.63E+02
2.93495,0.051709,1.448,4.63E+02
2.97304,0.0520572,1.44766,4.63E+02
3.0058,0.0523388,1.44737,4.63E+02
3.03857,0.052619,1.44709,4.62E+02
3.07135,0.0529018,1.4468,4.62E+02
3.10557,0.0531977,1.44651,4.63E+02
3.13978,0.053493,1.44622,4.64E+02
3.16428,0.0537055,1.44601,4.64E+02
3.19506,0.0539741,1.44576,4.63E+02
3.231,0.0542881,1.44546,4.63E+02
3.26897,0.0546193,1.44515,4.63E+02
3.30794,0.0549586,1.44483,4.62E+02
3.34692,0.0552982,1.4445,4.61E+02
3.37984,0.0555841,1.44422,4.61E+02
3.41279,0.0558672,1.44395,4.61E+02
3.44517,0.0561425,1.44368,4.61E+02
3.47382,0.056383,1.44346,4.61E+02
3.50248,0.0566192,1.44323,4.61E+02
3.54253,0.0569483,1.44292,4.60E+02
3.58258,0.0572835,1.4426,4.60E+02
3.62105,0.0576106,1.4423,4.60E+02
3.65045,0.0578624,1.44208,4.59E+02
3.67981,0.0581145,1.44186,4.59E+02
3.70918,0.0583686,1.44164,4.59E+02
3.74156,0.0586504,1.4414,4.59E+02
3.79345,0.0590991,1.44101,4.59E+02
3.82096,0.0593339,1.44081,4.59E+02
3.84846,0.059566,1.44062,4.59E+02
3.87596,0.0597947,1.44042,4.59E+02
3.90347,0.0600167,1.44023,4.59E+02
3.93167,0.0602415,1.44004,4.59E+02
3.96514,0.0605132,1.43981,4.59E+02
3.99862,0.0607898,1.43957,4.59E+02
4.04353,0.0611671,1.43925,4.58E+02
4.06811,0.0613736,1.43908,4.58E+02
4.09268,0.0615768,1.43891,4.58E+02
4.11727,0.0617763,1.43874,4.58E+02
4.14187,0.0619718,1.43858,4.58E+02
4.18767,0.062334,1.43828,4.58E+02
4.21756,0.0625717,1.43808,4.58E+02
4.24745,0.0628101,1.43789,4.58E+02
4.27733,0.0630484,1.43769,4.58E+02
4.31059,0.0633123,1.43747,4.58E+02
4.3454,0.063587,1.43725,4.58E+02
4.38178,0.0638723,1.43701,4.58E+02
4.41165,0.0641047,1.43682,4.58E+02
4.44154,0.0643362,1.43664,4.57E+02
4.47329,0.0645848,1.43644,4.57E+02
4.50958,0.064877,1.43621,4.57E+02
4.54296,0.0651521,1.43599,4.57E+02
4.57632,0.0654265,1.43578,4.57E+02
4.60667,0.0656739,1.43558,4.57E+02
4.63234,0.0658801,1.43542,4.57E+02
4.65334,0.0660461,1.43529,4.57E+02
4.67216,0.0661931,1.43517,4.57E+02
4.69099,0.0663393,1.43506,4.57E+02
4.71607,0.0665331,1.43491,4.56E+02
4.73843,0.0667056,1.43478,4.57E+02
4.7608,0.0668781,1.43465,4.57E+02
4.78285,0.0670484,1.43452,4.57E+02
4.80453,0.0672159,1.4344,4.56E+02
4.82621,0.0673833,1.43427,4.57E+02
4.84789,0.0675507,1.43414,4.57E+02
4.86931,0.067716,1.43402,4.57E+02
4.89033,0.0678782,1.43389,4.56E+02
4.91135,0.0680402,1.43377,4.57E+02
4.93237,0.068202,1.43365,4.57E+02
4.95328,0.0683629,1.43353,4.57E+02
4.98793,0.0686295,1.43332,4.57E+02
5.02258,0.0688956,1.43312,4.57E+02
5.05706,0.0691602,1.43292,4.57E+02
5.09154,0.0694244,1.43272,4.57E+02
5.12587,0.0696872,1.43251,4.57E+02
5.14568,0.0698386,1.4324,4.57E+02
5.17987,0.0700998,1.4322,4.57E+02
5.19938,0.0702487,1.43208,4.57E+02
5.23346,0.0705086,1.43188,4.57E+02
5.2525,0.0706535,1.43177,4.57E+02
5.28648,0.0709123,1.43157,4.56E+02
5.29356,0.0709661,1.43153,4.56E+02
5.30063,0.0710199,1.43149,4.56E+02
5.3077,0.0710737,1.43145,4.56E+02
5.31477,0.0711274,1.43141,4.56E+02
5.32184,0.0711811,1.43137,4.56E+02
5.32891,0.0712348,1.43133,4.56E+02
5.33598,0.0712885,1.43128,4.56E+02
5.34305,0.0713422,1.43124,4.56E+02
5.3454,0.07136,1.43123,4.56E+02
5.34657,0.0713689,1.43122,4.56E+02
5.34715,0.0713733,1.43122,4.56E+02
5.34744,0.0713756,1.43122,4.56E+02
5.34748,0.0713758,1.43122,4.56E+02
5.34748,0.0713759,1.43122,4.56E+02
5.34748,0.0713759,1.43122,4.56E+02
-0.223012,0.0316179,1.49434,4.00E+04
-0.223011,0.03175,1.49434,4.00E+04
-0.22301,0.0318821,1.49435,4.00E+04
-0.223009,0.0320143,1.49435,4.00E+04
-0.223008,0.0321464,1.49435,4.00E+04
-0.223006,0.032286,1.49436,4.00E+04
-0.223005,0.0324257,1.49436,4.00E+04
-0.223003,0.0325653,1.49437,4.00E+04
-0.223002,0.0327053,1.49437,4.00E+04
-0.223,0.0328454,1.49438,4.00E+04
-0.222997,0.0329854,1.49438,4.00E+04
-0.222995,0.0331329,1.49439,4.00E+04
-0.222992,0.0332802,1.4944,4.00E+04
-0.22299,0.0334276,1.4944,4.00E+04
-0.222986,0.0335756,1.49441,4.00E+04
-0.222983,0.0337235,1.49442,4.00E+04
-0.222979,0.0338714,1.49443,4.00E+04
-0.222975,0.034027,1.49444,4.00E+04
-0.222971,0.0341824,1.49446,4.00E+04
-0.222966,0.0343377,1.49447,4.00E+04
-0.222961,0.0344935,1.49448,4.00E+04
-0.222955,0.0346493,1.4945,4.00E+04
-0.222946,0.034883,1.49452,4.00E+04
-0.22294,0.0350468,1.49454,4.00E+04
-0.222933,0.03521,1.49455,4.00E+04
-0.222925,0.0353744,1.49457,4.00E+04
-0.222917,0.0355386,1.49459,4.00E+04
-0.222904,0.035787,1.49462,4.00E+04
-0.222894,0.0359593,1.49465,4.00E+04
-0.222884,0.0361309,1.49467,4.00E+04
-0.222873,0.0363041,1.49469,4.00E+04
-0.222855,0.0365666,1.49473,3.99E+04
-0.222835,0.0368287,1.49477,3.99E+04
-0.222814,0.0370903,1.49482,3.99E+04
-0.22279,0.037365,1.49486,3.99E+04
-0.222764,0.0376392,1.49491,3.99E+04
-0.222751,0.0377762,1.49494,3.99E+04
-0.222744,0.0378447,1.49495,3.99E+04
-0.222742,0.0378619,1.49496,3.99E+04
-0.222741,0.0378704,1.49496,3.99E+04
-0.22274,0.037879,1.49496,3.99E+04
-0.222739,0.0378923,1.49496,3.99E+04
-0.222737,0.0379122,1.49497,3.99E+04
-0.222733,0.0379421,1.49497,3.99E+04
-0.222729,0.0379869,1.49498,3.99E+04
-0.222721,0.0380541,1.49499,3.99E+04
-0.22271,0.0381547,1.49501,3.99E+04
-0.222693,0.0383055,1.49504,3.99E+04
-0.222666,0.0385312,1.49509,3.98E+04
-0.22263,0.0388123,1.49515,3.98E+04
-0.222603,0.0390088,1.49519,3.97E+04
-0.222576,0.0391966,1.49523,3.98E+04
-0.222548,0.0393913,1.49527,3.97E+04
-0.222518,0.0395811,1.49532,3.97E+04
-0.222488,0.0397698,1.49536,3.96E+04
-0.222456,0.0399581,1.49541,3.96E+04
-0.222431,0.0401069,1.49544,3.94E+04
-0.222405,0.0402548,1.49548,3.93E+04
-0.222376,0.0404121,1.49552,3.94E+04
-0.222346,0.040569,1.49556,3.94E+04
-0.222298,0.0408171,1.49563,3.91E+04
-0.222247,0.0410641,1.4957,3.89E+04
-0.222187,0.0413416,1.49578,3.85E+04
-0.222114,0.0416539,1.49587,3.80E+04
-0.222054,0.0418952,1.49595,3.76E+04
-0.221993,0.0421253,1.49602,3.75E+04
-0.221927,0.0423633,1.4961,3.74E+04
-0.221859,0.0426028,1.49618,3.73E+04
-0.221795,0.0428202,1.49625,3.70E+04
-0.221737,0.0430138,1.49632,3.67E+04
-0.221671,0.04323,1.49639,3.65E+04
-0.221595,0.0434732,1.49648,3.62E+04
-0.221518,0.0437159,1.49656,3.58E+04
-0.221472,0.0438566,1.49661,3.54E+04
-0.221424,0.0439952,1.49666,3.48E+04
-0.221375,0.0441329,1.49672,3.43E+04
-0.221316,0.0442902,1.49678,3.41E+04
-0.221257,0.0444472,1.49684,3.38E+04
-0.221196,0.0446038,1.4969,3.36E+04
-0.221091,0.0448708,1.497,3.33E+04
-0.220982,0.0451361,1.4971,3.30E+04
-0.22087,0.0453997,1.49721,3.27E+04
-0.220765,0.0456348,1.4973,3.16E+04
-0.220682,0.045808,1.49738,3.09E+04
-0.220584,0.0460053,1.49746,3.01E+04
-0.220482,0.0461986,1.49755,2.92E+04
-0.220375,0.046389,1.49763,2.84E+04
-0.220248,0.046607,1.49774,2.79E+04
-0.22012,0.0468231,1.49784,2.77E+04
-0.219956,0.0470934,1.49797,2.74E+04
-0.219789,0.0473619,1.49809,2.71E+04
-0.219619,0.0476285,1.49822,2.68E+04
-0.219447,0.0478934,1.49835,2.65E+04
-0.219203,0.0482586,1.49853,2.60E+04
-0.218955,0.048618,1.49871,2.56E+04
-0.218702,0.0489739,1.49889,2.50E+04
-0.21841,0.0493678,1.49909,2.42E+04
-0.218149,0.049706,1.49927,2.34E+04
-0.217885,0.0500349,1.49944,2.27E+04
-0.217652,0.0503163,1.49958,2.22E+04
-0.217418,0.0505944,1.49973,2.19E+04
-0.217004,0.0510766,1.49998,2.18E+04
-0.216586,0.0515543,1.50022,2.14E+04
-0.216133,0.0520529,1.50048,2.07E+04
-0.215764,0.0524439,1.50069,2.03E+04
-0.215392,0.0528249,1.50089,1.98E+04
-0.215001,0.0532124,1.50109,1.91E+04
-0.214606,0.0535868,1.50129,1.84E+04
-0.213866,0.054248,1.50165,1.73E+04
-0.213477,0.05458,1.50182,1.67E+04
-0.213083,0.0549048,1.502,1.63E+04
-0.212684,0.0552265,1.50217,1.60E+04
-0.212282,0.0555442,1.50234,1.58E+04
-0.211876,0.0558579,1.50251,1.55E+04
-0.211468,0.0561664,1.50269,1.52E+04
-0.211057,0.0564708,1.50286,1.49E+04
-0.210773,0.0566783,1.50297,1.49E+04
-0.210363,0.0569782,1.50314,1.47E+04
-0.209732,0.0574357,1.50339,1.44E+04
-0.208932,0.0580035,1.5037,1.41E+04
-0.208126,0.0585624,1.504,1.38E+04
-0.207513,0.0589792,1.50422,1.35E+04
-0.206902,0.0593904,1.50444,1.32E+04
-0.206288,0.0597997,1.50465,1.31E+04
-0.205427,0.0603642,1.50494,1.26E+04
-0.204845,0.0607361,1.50512,1.22E+04
-0.204268,0.0610977,1.5053,1.19E+04
-0.20313,0.0617911,1.50565,1.14E+04
-0.202652,0.0620762,1.50579,1.12E+04
-0.202171,0.06236,1.50593,1.11E+04
-0.201704,0.0626376,1.50606,1.11E+04
-0.201237,0.0629157,1.50619,1.10E+04
-0.20077,0.0631942,1.50631,1.09E+04
-0.200303,0.0634732,1.50644,1.08E+04
-0.199834,0.0637515,1.50656,1.07E+04
-0.199358,0.06403,1.50667,1.05E+04
-0.198449,0.064547,1.5069,9.99E+03
-0.197536,0.0650538,1.50711,9.69E+03
-0.19662,0.0655535,1.50732,9.39E+03
-0.195477,0.0661648,1.50757,9.02E+03
-0.194349,0.0667619,1.50781,8.90E+03
-0.192517,0.0677159,1.50818,8.55E+03
-0.190689,0.0686174,1.50855,7.91E+03
-0.189563,0.0691441,1.50878,7.62E+03
-0.188423,0.0696603,1.509,7.38E+03
-0.187271,0.07017,1.50922,7.19E+03
-0.185241,0.0710425,1.5096,6.92E+03
-0.183094,0.0719309,1.50999,6.62E+03
-0.180953,0.0727879,1.51036,6.28E+03
-0.179523,0.0733443,1.51061,6.12E+03
-0.178101,0.0738828,1.51086,5.98E+03
-0.176697,0.0743988,1.5111,5.84E+03
-0.175284,0.0749038,1.51133,5.79E+03
-0.174035,0.0753387,1.51154,5.74E+03
-0.172781,0.0757664,1.51173,5.64E+03
-0.171522,0.0761893,1.51193,5.54E+03
-0.170268,0.0766047,1.51212,5.51E+03
-0.169013,0.0770145,1.51231,5.47E+03
-0.167755,0.0774189,1.5125,5.44E+03
-0.16606,0.0779531,1.51275,5.38E+03
-0.16435,0.0784788,1.513,5.26E+03
-0.162712,0.0789705,1.51323,5.15E+03
-0.161065,0.0794538,1.51347,5.06E+03
-0.159579,0.079881,1.51367,4.98E+03
-0.158089,0.0803009,1.51388,4.91E+03
-0.156724,0.0806769,1.51406,4.84E+03
-0.155359,0.0810445,1.51425,4.78E+03
-0.154087,0.0813795,1.51441,4.73E+03
-0.152816,0.0817076,1.51458,4.64E+03
-0.151545,0.0820295,1.51475,4.60E+03
-0.149687,0.0824892,1.515,4.52E+03
-0.147828,0.0829361,1.51525,4.44E+03
-0.145963,0.0833716,1.51551,4.39E+03
-0.144099,0.0837946,1.51577,4.32E+03
-0.142554,0.0841366,1.51598,4.25E+03
-0.141022,0.0844681,1.51619,4.17E+03
-0.139487,0.0847924,1.5164,4.07E+03
-0.137143,0.0852681,1.51673,3.91E+03
-0.135003,0.0856799,1.51703,3.78E+03
-0.132816,0.0860785,1.51734,3.64E+03
-0.130856,0.0864202,1.51762,3.52E+03
-0.128877,0.0867535,1.51791,3.47E+03
-0.1269,0.0870742,1.51819,3.43E+03
-0.124922,0.0873816,1.51848,3.38E+03
-0.12294,0.0876765,1.51876,3.34E+03
-0.120952,0.0879607,1.51904,3.32E+03
-0.118665,0.0882741,1.51936,3.30E+03
-0.116671,0.0885354,1.51965,3.26E+03
-0.114674,0.0887855,1.51993,3.23E+03
-0.112676,0.0890238,1.52021,3.21E+03
-0.11068,0.0892499,1.5205,3.20E+03
-0.106893,0.0896526,1.52104,3.10E+03
-0.104404,0.0899,1.5214,3.04E+03
-0.100891,0.0902243,1.5219,2.96E+03
-0.0974196,0.0905119,1.52241,2.94E+03
-0.0934548,0.0907962,1.52299,2.86E+03
-0.0888023,0.0910658,1.52367,2.73E+03
-0.0856414,0.0912143,1.52413,2.64E+03
-0.0824578,0.0913427,1.5246,2.59E+03
-0.0792657,0.091452,1.52506,2.56E+03
-0.0750612,0.0915619,1.52568,2.53E+03
-0.0712615,0.091628,1.52625,2.50E+03
-0.0675116,0.0916634,1.52681,2.46E+03
-0.0635285,0.0916697,1.52741,2.38E+03
-0.0595438,0.0916441,1.528,2.31E+03
-0.0555314,0.0915905,1.52859,2.28E+03
-0.0520907,0.0915226,1.5291,2.26E+03
-0.0487902,0.0914374,1.5296,2.22E+03
-0.0448412,0.0913049,1.5302,2.21E+03
-0.0411168,0.0911578,1.53077,2.20E+03
-0.0373911,0.0909934,1.53133,2.19E+03
-0.0327719,0.0907647,1.53204,2.17E+03
-0.0292517,0.0905712,1.53257,2.16E+03
-0.0257178,0.0903584,1.53311,2.09E+03
-0.0222003,0.0901249,1.53364,2.01E+03
-0.0189176,0.08989,1.53414,2.03E+03
-0.0156709,0.0896442,1.53463,2.03E+03
-0.0123517,0.0893789,1.5351,1.99E+03
-0.00885402,0.0890831,1.53557,1.92E+03
-0.00384159,0.0886291,1.53623,1.89E+03
0.00116753,0.088139,1.53687,1.86E+03
0.00617294,0.0876122,1.53751,1.83E+03
0.011189,0.0870483,1.53815,1.76E+03
0.016939,0.0863617,1.53886,1.67E+03
0.0226278,0.0856444,1.53956,1.68E+03
0.0300151,0.084662,1.54045,1.68E+03
0.0363754,0.083746,1.54122,1.64E+03
0.0421554,0.0828566,1.54188,1.61E+03
0.0480547,0.0819298,1.54252,1.59E+03
0.0554985,0.0807397,1.54328,1.55E+03
0.0631788,0.0794722,1.54404,1.50E+03
0.06966,0.0783666,1.54467,1.45E+03
0.0761248,0.0772291,1.54528,1.41E+03
0.0825838,0.0760632,1.54586,1.38E+03
0.0892327,0.0748419,1.54642,1.35E+03
0.096483,0.0734932,1.54696,1.31E+03
0.104433,0.0719982,1.54748,1.27E+03
0.111868,0.0705865,1.54791,1.25E+03
0.119256,0.0691713,1.5483,1.24E+03
0.126278,0.0678238,1.54862,1.23E+03
0.13335,0.0664947,1.5489,1.21E+03
0.139778,0.0653207,1.5491,1.20E+03
0.146275,0.0641572,1.54928,1.20E+03
0.153631,0.0628453,1.54942,1.17E+03
0.161909,0.0613537,1.54948,1.13E+03
0.168547,0.0601563,1.54944,1.11E+03
0.175188,0.0589774,1.54934,1.12E+03
0.184916,0.0573128,1.54909,1.13E+03
0.19213,0.056125,1.54885,1.13E+03
0.199206,0.0549981,1.54856,1.13E+03
0.204431,0.0541867,1.54833,1.12E+03
0.209652,0.0533908,1.54807,1.10E+03
0.216318,0.0523834,1.54773,1.06E+03
0.225271,0.0510482,1.54721,1.02E+03
0.234223,0.0497226,1.54665,9.79E+02
0.242308,0.0485455,1.5461,9.57E+02
0.250381,0.0474125,1.54553,9.60E+02
0.258461,0.046339,1.54492,9.63E+02
0.26659,0.0453189,1.54427,9.67E+02
0.273231,0.0445347,1.54373,9.51E+02
0.279932,0.0437838,1.54319,9.46E+02
0.286634,0.0430354,1.54264,9.37E+02
0.295821,0.0420158,1.54187,9.16E+02
0.305498,0.040958,1.54101,8.94E+02
0.315174,0.0399197,1.54013,8.72E+02
0.324849,0.0389011,1.53922,8.50E+02
0.332954,0.0380767,1.53842,8.44E+02
0.341084,0.0372907,1.53757,8.34E+02
0.350686,0.0364152,1.53653,8.19E+02
0.360288,0.0355932,1.53544,8.05E+02
0.36989,0.0348242,1.53431,7.91E+02
0.375843,0.0343738,1.5336,7.83E+02
0.380042,0.0340657,1.53309,7.75E+02
0.384266,0.0337637,1.53258,7.70E+02
0.388499,0.0334617,1.5321,7.68E+02
0.392735,0.033157,1.53166,7.65E+02
0.396981,0.0328515,1.53125,7.63E+02
0.401232,0.0325495,1.53086,7.62E+02
0.408796,0.0320346,1.53018,7.51E+02
0.416358,0.0315532,1.52944,7.40E+02
0.423919,0.0311061,1.52866,7.30E+02
0.438292,0.0303393,1.52709,7.25E+02
0.4491,0.0298297,1.52585,7.22E+02
0.459854,0.0293822,1.52458,7.21E+02
0.470615,0.0289921,1.52326,7.16E+02
0.483361,0.0285943,1.52167,7.06E+02
0.49788,0.0282119,1.51982,6.89E+02
0.511676,0.0279169,1.51811,6.79E+02
0.525477,0.0276794,1.51649,6.67E+02
0.539378,0.0274778,1.51492,6.58E+02
0.555439,0.0272906,1.51311,6.50E+02
0.571503,0.0271559,1.5113,6.42E+02
0.584502,0.0270611,1.50991,6.31E+02
0.595645,0.0269747,1.5088,6.24E+02
0.608942,0.0268728,1.50755,6.22E+02
0.624042,0.026776,1.50618,6.23E+02
0.639147,0.0267024,1.50486,6.24E+02
0.654255,0.0266511,1.50359,6.25E+02
0.669478,0.0266223,1.50238,6.25E+02
0.691012,0.0266293,1.50074,6.21E+02
0.706207,0.0266719,1.4996,6.16E+02
0.72137,0.0267423,1.49845,6.03E+02
0.73496,0.026817,1.49743,5.92E+02
0.748521,0.0269042,1.49642,5.81E+02
0.762099,0.027005,1.49542,5.70E+02
0.778877,0.0271468,1.49422,5.68E+02
0.792734,0.0272786,1.49327,5.71E+02
0.806589,0.0274242,1.49237,5.73E+02
0.820472,0.0275851,1.4915,5.75E+02
0.834471,0.0277606,1.49067,5.72E+02
0.849789,0.0279465,1.48985,5.69E+02
0.880128,0.0283057,1.48829,5.62E+02
0.910562,0.0286954,1.4867,5.46E+02
0.941999,0.0291306,1.48507,5.29E+02
0.972781,0.0295788,1.48348,5.35E+02
0.986643,0.0297801,1.48279,5.37E+02
1.00552,0.0300498,1.48188,5.30E+02
1.01954,0.0302367,1.48127,5.28E+02
1.03862,0.0304841,1.48048,5.31E+02
1.05929,0.0307526,1.47965,5.28E+02
1.09262,0.0311967,1.47834,5.17E+02
1.12611,0.0316528,1.47705,5.08E+02
1.16546,0.0321825,1.47564,5.07E+02
1.19146,0.0325121,1.47478,5.06E+02
1.21706,0.0328116,1.474,5.05E+02
1.24273,0.0330976,1.47326,5.01E+02
1.26851,0.0333816,1.47256,4.99E+02
1.30742,0.0337975,1.47155,4.94E+02
1.34648,0.0342032,1.4706,4.90E+02
1.39048,0.0346611,1.4696,4.89E+02
1.43269,0.035123,1.46867,4.89E+02
1.47047,0.0355572,1.46789,4.87E+02
1.5044,0.0359558,1.46721,4.86E+02
1.54212,0.0363961,1.46645,4.86E+02
1.57529,0.0367873,1.46579,4.82E+02
1.60851,0.0371856,1.46514,4.84E+02
1.64633,0.0376426,1.46444,4.82E+02
1.67442,0.0379828,1.46396,4.81E+02
1.70285,0.038325,1.4635,4.80E+02
1.73693,0.0387238,1.46297,4.80E+02
1.76874,0.0390899,1.46248,4.80E+02
1.80288,0.0394712,1.46195,4.79E+02
1.83797,0.039847,1.46141,4.77E+02
1.87306,0.040209,1.46085,4.74E+02
1.90821,0.0405595,1.4603,4.75E+02
1.93617,0.0408411,1.45987,4.72E+02
1.9565,0.0410551,1.45956,4.72E+02
1.98445,0.0413558,1.45913,4.72E+02
2.01451,0.0416909,1.45868,4.71E+02
2.04391,0.0420291,1.45824,4.71E+02
2.07331,0.0423705,1.45781,4.72E+02
2.10273,0.0427125,1.4574,4.73E+02
2.13429,0.0430782,1.45696,4.73E+02
2.1659,0.0434422,1.45654,4.73E+02
2.19927,0.0438275,1.4561,4.72E+02
2.23265,0.0442161,1.45567,4.72E+02
2.26603,0.0446074,1.45523,4.72E+02
2.30167,0.0450277,1.45477,4.70E+02
2.33733,0.045449,1.4543,4.69E+02
2.37297,0.0458672,1.45384,4.69E+02
2.40858,0.0462764,1.45339,4.69E+02
2.44429,0.046674,1.45296,4.69E+02
2.47748,0.0470259,1.45258,4.67E+02
2.50772,0.0473306,1.45226,4.67E+02
2.53794,0.0476337,1.45195,4.67E+02
2.5707,0.0479668,1.45161,4.67E+02
2.61638,0.0484409,1.45114,4.66E+02
2.66501,0.048951,1.45064,4.65E+02
2.70859,0.0494119,1.45019,4.64E+02
2.75282,0.0498775,1.44974,4.64E+02
2.79709,0.0503345,1.4493,4.64E+02
2.85337,0.0509074,1.44876,4.63E+02
2.90969,0.0514679,1.44823,4.63E+02
2.93495,0.051709,1.448,4.63E+02
2.97304,0.0520572,1.44766,4.63E+02
3.0058,0.0523388,1.44737,4.63E+02
3.03857,0.052619,1.44709,4.62E+02
3.07135,0.0529018,1.4468,4.62E+02
3.10557,0.0531977,1.44651,4.63E+02
