X,Y,Z,ppm
-0.185279,0.10566,1.50629,8.08E+03
-0.183672,0.106915,1.5065,7.90E+03
-0.182181,0.108045,1.50671,7.66E+03
-0.180687,0.109145,1.50691,7.49E+03
-0.179184,0.110226,1.50711,7.35E+03
-0.177308,0.111525,1.50735,7.10E+03
-0.1754,0.112782,1.50761,6.87E+03
-0.173268,0.114123,1.5079,6.68E+03
-0.171436,0.115231,1.50815,6.53E+03
-0.169285,0.116494,1.50843,6.50E+03
-0.167138,0.117731,1.5087,6.52E+03
-0.164974,0.118947,1.50897,6.41E+03
-0.162735,0.120165,1.50923,6.27E+03
-0.160511,0.121336,1.50949,6.17E+03
-0.158286,0.122471,1.50974,6.11E+03
-0.155764,0.12369,1.51003,5.77E+03
-0.152394,0.125239,1.51042,5.64E+03
-0.149019,0.12676,1.5108,5.51E+03
-0.145618,0.128248,1.51116,5.48E+03
-0.143828,0.129004,1.51135,5.44E+03
-0.140425,0.130377,1.5117,5.23E+03
-0.137056,0.131658,1.51206,5.00E+03
-0.133706,0.132884,1.51243,4.78E+03
-0.131184,0.133773,1.51271,4.74E+03
-0.128658,0.134629,1.513,4.70E+03
-0.126119,0.135453,1.5133,4.64E+03
-0.121613,0.136859,1.51383,4.38E+03
-0.116399,0.138412,1.51442,4.46E+03
-0.113157,0.139332,1.51477,4.44E+03
-0.108268,0.140655,1.51526,4.39E+03
-0.104294,0.141682,1.51565,4.22E+03
-0.100321,0.142677,1.51603,4.08E+03
-0.0963228,0.14365,1.51642,4.03E+03
-0.0921163,0.144636,1.51684,4.07E+03
-0.0882416,0.145508,1.51723,4.02E+03
-0.0844075,0.146338,1.51761,3.97E+03
-0.0805539,0.147143,1.51799,3.88E+03
-0.0749765,0.148262,1.51853,3.67E+03
-0.0708055,0.149062,1.51893,3.54E+03
-0.0666174,0.149829,1.51933,3.56E+03
-0.0620206,0.150622,1.51974,3.53E+03
-0.0561299,0.151548,1.52026,3.31E+03
-0.0498337,0.15243,1.52084,3.18E+03
-0.0435173,0.153237,1.52141,3.10E+03
-0.0372048,0.153988,1.52199,3.02E+03
-0.0313786,0.154631,1.52252,2.95E+03
-0.0255992,0.155218,1.52306,2.91E+03
-0.0198248,0.155757,1.52362,2.94E+03
-0.0135873,0.156295,1.52422,2.94E+03
-0.0073988,0.156785,1.52482,2.89E+03
0.000415971,0.157343,1.52553,2.77E+03
0.00822561,0.157854,1.52622,2.68E+03
0.0166437,0.158356,1.52695,2.62E+03
0.0250246,0.158791,1.52766,2.57E+03
0.0312976,0.159065,1.52818,2.47E+03
0.0375809,0.159285,1.52868,2.34E+03
0.0438836,0.159465,1.52917,2.31E+03
0.0511937,0.159658,1.52975,2.30E+03
0.0582664,0.159828,1.53032,2.27E+03
0.0657013,0.159977,1.53093,2.22E+03
0.0724873,0.160073,1.53151,2.18E+03
0.0779696,0.160099,1.53197,2.12E+03
0.0834444,0.160076,1.53242,2.03E+03
0.0940206,0.159952,1.53327,2.05E+03
0.102246,0.159832,1.53391,2.08E+03
0.110446,0.159693,1.53455,2.12E+03
0.118647,0.159536,1.53517,2.15E+03
0.130131,0.159284,1.53602,2.14E+03
0.142953,0.158978,1.53697,2.05E+03
0.151659,0.158771,1.53761,1.98E+03
0.162191,0.15852,1.5384,1.89E+03
0.170885,0.158301,1.53905,1.82E+03
0.179396,0.158044,1.53966,1.75E+03
0.187938,0.157739,1.54027,1.73E+03
0.196348,0.157396,1.54086,1.72E+03
0.204818,0.15702,1.54145,1.68E+03
0.215154,0.156551,1.54212,1.64E+03
0.225542,0.156073,1.54272,1.59E+03
0.2367,0.155554,1.54327,1.54E+03
0.24797,0.155002,1.54382,1.55E+03
0.259073,0.154403,1.54441,1.56E+03
0.268521,0.153858,1.54495,1.55E+03
0.277531,0.153332,1.54547,1.54E+03
0.286914,0.152809,1.54597,1.52E+03
0.295932,0.152327,1.54641,1.50E+03
0.304977,0.151848,1.54684,1.45E+03
0.314022,0.151357,1.54724,1.40E+03
0.323079,0.150852,1.54762,1.36E+03
0.336076,0.15011,1.54811,1.36E+03
0.347525,0.149442,1.54848,1.35E+03
0.352447,0.149153,1.54861,1.34E+03
0.363995,0.14848,1.5489,1.28E+03
0.37797,0.147686,1.5492,1.24E+03
0.393849,0.146833,1.54956,1.23E+03
0.40383,0.146338,1.54977,1.22E+03
0.413914,0.145863,1.54999,1.20E+03
0.423979,0.145391,1.55019,1.18E+03
0.435204,0.144853,1.5504,1.15E+03
0.451718,0.144048,1.55067,1.12E+03
0.46818,0.143233,1.55088,1.10E+03
0.484812,0.142423,1.55102,1.08E+03
0.500619,0.141698,1.55114,1.05E+03
0.514528,0.141102,1.55124,1.03E+03
0.528416,0.140529,1.55136,1.01E+03
0.542308,0.139966,1.55148,9.99E+02
0.555656,0.139438,1.55159,9.82E+02
0.56898,0.138933,1.55166,9.87E+02
0.582305,0.138459,1.5517,9.92E+02
0.595631,0.138015,1.55169,9.97E+02
0.608958,0.137601,1.55165,1.00E+03
0.624042,0.137171,1.55151,9.83E+02
0.639159,0.136782,1.55129,9.78E+02
0.657081,0.136354,1.55098,9.59E+02
0.675002,0.135944,1.55066,9.40E+02
0.692507,0.13556,1.55035,9.08E+02
0.71003,0.135192,1.55002,8.72E+02
0.727553,0.134846,1.54968,8.36E+02
0.745077,0.134522,1.54932,8.00E+02
0.762592,0.134224,1.54894,7.98E+02
0.783077,0.133909,1.5485,7.80E+02
0.803946,0.133623,1.54808,7.60E+02
0.824897,0.133377,1.54769,7.35E+02
0.846583,0.133158,1.54728,7.29E+02
0.874161,0.132931,1.54673,7.23E+02
0.901739,0.132769,1.54616,7.17E+02
0.926885,0.132675,1.54558,7.05E+02
0.951118,0.132631,1.54495,6.90E+02
0.975218,0.132641,1.54425,6.83E+02
1.00737,0.132693,1.54331,6.67E+02
1.03954,0.13275,1.54244,6.52E+02
1.06182,0.132794,1.54187,6.42E+02
1.08418,0.132842,1.5413,6.38E+02
1.10655,0.132896,1.5407,6.34E+02
1.14294,0.133019,1.53972,6.22E+02
1.17934,0.133186,1.53875,6.18E+02
1.21657,0.133372,1.53781,6.07E+02
1.25044,0.133549,1.53701,6.02E+02
1.28449,0.13374,1.53624,5.97E+02
1.32251,0.133952,1.53542,5.89E+02
1.36562,0.134204,1.53453,5.85E+02
1.40519,0.134466,1.53374,5.79E+02
1.4334,0.134669,1.53318,5.76E+02
1.47033,0.134944,1.53248,5.74E+02
1.50722,0.135226,1.5318,5.73E+02
1.54411,0.135519,1.53113,5.67E+02
1.58216,0.135829,1.53045,5.63E+02
1.62018,0.136138,1.5298,5.68E+02
1.64649,0.136344,1.52937,5.69E+02
1.68998,0.136666,1.52871,5.66E+02
1.72369,0.136907,1.52822,5.66E+02
1.75737,0.137158,1.52772,5.61E+02
1.79108,0.137412,1.52723,5.53E+02
1.83538,0.137748,1.52658,5.43E+02
1.87974,0.138089,1.52593,5.33E+02
1.92846,0.138465,1.52522,5.35E+02
1.96136,0.138728,1.52475,5.32E+02
1.99408,0.139003,1.52428,5.31E+02
2.01275,0.139167,1.52401,5.30E+02
2.03141,0.139335,1.52374,5.29E+02
2.05008,0.139507,1.52346,5.28E+02
2.08161,0.139804,1.52299,5.27E+02
2.11323,0.140101,1.52253,5.27E+02
2.15586,0.140504,1.52192,5.26E+02
2.1949,0.140874,1.52136,5.26E+02
2.23394,0.14124,1.52082,5.26E+02
2.27301,0.141598,1.52029,5.25E+02
2.30155,0.141852,1.51993,5.24E+02
2.32383,0.142041,1.51965,5.22E+02
2.35252,0.142265,1.51931,5.19E+02
2.38746,0.142521,1.51892,5.18E+02
2.42242,0.142782,1.51854,5.15E+02
2.4464,0.142967,1.51828,5.13E+02
2.47041,0.143156,1.51803,5.11E+02
2.51053,0.143475,1.51762,5.11E+02
2.55633,0.143848,1.51715,5.11E+02
2.60215,0.14423,1.51669,5.10E+02
2.64896,0.144625,1.51622,5.07E+02
2.687,0.144942,1.51586,5.07E+02
2.72506,0.145245,1.51551,5.08E+02
2.76179,0.145525,1.51518,5.07E+02
2.7835,0.145688,1.51499,5.06E+02
2.82024,0.145968,1.51466,5.04E+02
2.85784,0.146256,1.51433,5.06E+02
2.89545,0.146541,1.51401,5.08E+02
2.93305,0.146825,1.51369,5.10E+02
2.96451,0.147063,1.51342,5.10E+02
2.98755,0.147239,1.51322,5.08E+02
3.01058,0.147417,1.51303,5.06E+02
3.03361,0.147597,1.51283,5.04E+02
3.05664,0.147778,1.51263,5.02E+02
3.07967,0.147961,1.51244,5.00E+02
3.1027,0.148145,1.51224,4.99E+02
3.12717,0.148338,1.51203,5.01E+02
3.15164,0.148528,1.51183,5.02E+02
3.1849,0.148779,1.51156,5.03E+02
3.21815,0.149024,1.5113,5.02E+02
3.2514,0.149265,1.51104,5.01E+02
3.28588,0.149519,1.51076,5.01E+02
3.32037,0.14978,1.51047,5.00E+02
3.35487,0.150045,1.51017,4.99E+02
3.3886,0.150303,1.50987,4.99E+02
3.41469,0.150498,1.50965,4.98E+02
3.44079,0.150689,1.50942,4.97E+02
3.46691,0.150877,1.50921,4.97E+02
3.49465,0.151076,1.50898,4.98E+02
3.52239,0.151279,1.50875,4.98E+02
3.55016,0.151484,1.50851,4.98E+02
3.58323,0.151731,1.50824,4.96E+02
3.61537,0.151971,1.50797,4.96E+02
3.65172,0.152241,1.50768,4.94E+02
3.68559,0.15249,1.50742,4.94E+02
3.71945,0.152736,1.50716,4.94E+02
3.74696,0.152932,1.50694,4.95E+02
3.78082,0.15317,1.50667,4.94E+02
3.82348,0.153471,1.50635,4.93E+02
3.86759,0.153787,1.50602,4.91E+02
3.91687,0.154141,1.50567,4.90E+02
3.96617,0.154493,1.50532,4.91E+02
4.01557,0.154837,1.50498,4.92E+02
4.04007,0.155005,1.50482,4.92E+02
4.0737,0.155234,1.50459,4.92E+02
4.1194,0.155549,1.50428,4.91E+02
4.16775,0.15589,1.50395,4.89E+02
4.2161,0.156235,1.50361,4.89E+02
4.25534,0.156512,1.50335,4.90E+02
4.29451,0.156788,1.50308,4.89E+02
4.33102,0.15705,1.50282,4.89E+02
4.36553,0.1573,1.50258,4.89E+02
4.3956,0.157518,1.50236,4.89E+02
4.42568,0.157734,1.50215,4.89E+02
4.46664,0.158028,1.50186,4.89E+02
4.50759,0.158316,1.50158,4.88E+02
4.52968,0.158468,1.50144,4.88E+02
4.55503,0.15864,1.50127,4.88E+02
4.57716,0.158791,1.50113,4.88E+02
4.60255,0.158964,1.50097,4.87E+02
4.63519,0.159188,1.50076,4.87E+02
4.65056,0.159294,1.50066,4.87E+02
4.68048,0.159502,1.50047,4.87E+02
4.71036,0.159712,1.50028,4.87E+02
4.71784,0.159765,1.50023,4.86E+02
4.72674,0.159828,1.50017,4.86E+02
4.74008,0.159923,1.50009,4.86E+02
4.7601,0.160065,1.49996,4.86E+02
4.79012,0.160279,1.49977,4.87E+02
4.82512,0.160527,1.49955,4.87E+02
4.86012,0.160776,1.49933,4.86E+02
4.88088,0.160923,1.49919,4.86E+02
4.91547,0.161168,1.49897,4.86E+02
4.95006,0.161412,1.49876,4.86E+02
4.98439,0.161655,1.49854,4.86E+02
5.01872,0.161896,1.49832,4.86E+02
5.05282,0.162136,1.49811,4.86E+02
5.08691,0.162375,1.49789,4.86E+02
5.1208,0.162612,1.49768,4.86E+02
5.15469,0.162848,1.49746,4.86E+02
5.18839,0.163083,1.49725,4.86E+02
5.20733,0.163214,1.49713,4.86E+02
5.24086,0.163446,1.49692,4.86E+02
5.27426,0.163677,1.49672,4.86E+02
5.29265,0.163803,1.4966,4.86E+02
5.29972,0.163852,1.49656,4.86E+02
5.30679,0.1639,1.49651,4.85E+02
5.31386,0.163949,1.49647,4.86E+02
5.32093,0.163997,1.49642,4.86E+02
5.328,0.164046,1.49638,4.86E+02
5.33506,0.164094,1.49634,4.86E+02
5.34213,0.164143,1.49629,4.86E+02
5.34671,0.164174,1.49626,4.85E+02
5.34729,0.164178,1.49626,4.85E+02
5.34743,0.164179,1.49626,4.85E+02
5.34746,0.164179,1.49626,4.85E+02
5.34748,0.164179,1.49626,4.85E+02
5.34748,0.164179,1.49626,4.85E+02
-0.221063,0.0316179,1.49552,3.98E+04
-0.221062,0.0317376,1.49552,3.99E+04
-0.221062,0.0318571,1.49552,3.99E+04
-0.221062,0.0319767,1.49552,3.99E+04
-0.221062,0.0320963,1.49552,4.00E+04
-0.221062,0.0322208,1.49553,3.99E+04
-0.221061,0.0323454,1.49553,3.98E+04
-0.221061,0.0324699,1.49553,3.98E+04
-0.221061,0.0325945,1.49553,3.98E+04
-0.22106,0.0327192,1.49554,3.98E+04
-0.22106,0.0328439,1.49554,3.99E+04
-0.22106,0.0329687,1.49554,3.99E+04
-0.22106,0.0330974,1.49554,3.98E+04
-0.221059,0.0332259,1.49555,3.97E+04
-0.221059,0.0333544,1.49555,3.96E+04
-0.221059,0.0334829,1.49555,3.96E+04
-0.221059,0.0336119,1.49556,3.97E+04
-0.221058,0.0337408,1.49556,3.98E+04
-0.221058,0.0338698,1.49557,3.98E+04
-0.221058,0.0340017,1.49557,3.98E+04
-0.221058,0.0341333,1.49558,3.96E+04
-0.221058,0.0342649,1.49558,3.95E+04
-0.221058,0.0343965,1.49558,3.94E+04
-0.221058,0.0345282,1.49559,3.95E+04
-0.221058,0.0346599,1.49559,3.97E+04
-0.221058,0.0347916,1.4956,3.96E+04
-0.221059,0.0349251,1.49561,3.96E+04
-0.221059,0.0350587,1.49561,3.94E+04
-0.221059,0.0351919,1.49562,3.92E+04
-0.22106,0.0353251,1.49562,3.92E+04
-0.22106,0.0354585,1.49563,3.94E+04
-0.221061,0.0355919,1.49563,3.94E+04
-0.221062,0.0357545,1.49564,3.93E+04
-0.221063,0.0358887,1.49565,3.92E+04
-0.221064,0.0360228,1.49565,3.90E+04
-0.221065,0.0361566,1.49566,3.87E+04
-0.221066,0.0362909,1.49567,3.89E+04
-0.221067,0.0364252,1.49567,3.90E+04
-0.221069,0.0365898,1.49568,3.89E+04
-0.221071,0.0367543,1.49569,3.87E+04
-0.221072,0.0368877,1.4957,3.85E+04
-0.221074,0.0370207,1.49571,3.81E+04
-0.221075,0.0371536,1.49571,3.82E+04
-0.221077,0.0372916,1.49572,3.83E+04
-0.221079,0.0374747,1.49573,3.81E+04
-0.221081,0.0376578,1.49574,3.78E+04
-0.221083,0.0378409,1.49575,3.76E+04
-0.221085,0.0379751,1.49576,3.71E+04
-0.221086,0.0381088,1.49577,3.71E+04
-0.221088,0.038248,1.49578,3.72E+04
-0.22109,0.0384549,1.49579,3.69E+04
-0.221092,0.0386617,1.4958,3.65E+04
-0.221093,0.0388685,1.49582,3.62E+04
-0.221095,0.0390754,1.49583,3.57E+04
-0.221096,0.0393573,1.49585,3.54E+04
-0.221097,0.0398177,1.49588,3.46E+04
-0.221097,0.0400485,1.4959,3.42E+04
-0.221096,0.0401813,1.49591,3.39E+04
-0.221095,0.0403906,1.49593,3.37E+04
-0.221091,0.0406656,1.49595,3.33E+04
-0.221087,0.0409404,1.49598,3.29E+04
-0.22108,0.0412151,1.496,3.25E+04
-0.221072,0.0414898,1.49603,3.21E+04
-0.221062,0.0417648,1.49605,3.18E+04
-0.221049,0.0420786,1.49608,3.19E+04
-0.221034,0.0424092,1.49611,3.16E+04
-0.221021,0.042681,1.49613,3.14E+04
-0.221007,0.0429523,1.49616,3.12E+04
-0.220992,0.0432237,1.49618,3.11E+04
-0.220977,0.0434925,1.49621,3.08E+04
-0.220961,0.0437595,1.49623,3.05E+04
-0.220944,0.0440265,1.49626,3.02E+04
-0.220925,0.0442932,1.49629,3.00E+04
-0.220904,0.0445944,1.49632,3.00E+04
-0.220882,0.0448959,1.49635,3.00E+04
-0.220856,0.0452555,1.49638,2.99E+04
-0.220828,0.0456148,1.49642,2.99E+04
-0.220816,0.0457675,1.49643,2.99E+04
-0.220803,0.0459205,1.49645,2.98E+04
-0.22079,0.0460735,1.49646,2.98E+04
-0.220776,0.0462272,1.49648,3.00E+04
-0.220762,0.0463877,1.4965,3.00E+04
-0.220744,0.0465897,1.49652,2.98E+04
-0.220725,0.0467913,1.49654,2.96E+04
-0.220698,0.0470627,1.49657,2.93E+04
-0.22067,0.0473338,1.4966,2.89E+04
-0.220624,0.0477416,1.49665,2.88E+04
-0.220576,0.048148,1.49669,2.85E+04
-0.220527,0.0485293,1.49674,2.79E+04
-0.220489,0.0488078,1.49678,2.77E+04
-0.220435,0.0491813,1.49683,2.75E+04
-0.220378,0.0495531,1.49688,2.71E+04
-0.220287,0.0501111,1.49696,2.64E+04
-0.220187,0.0506902,1.49704,2.58E+04
-0.220082,0.0512733,1.49713,2.56E+04
-0.219971,0.0518709,1.49722,2.54E+04
-0.219856,0.0524672,1.4973,2.53E+04
-0.219738,0.0530628,1.49739,2.51E+04
-0.219606,0.0537039,1.49748,2.48E+04
-0.219471,0.0543459,1.49758,2.46E+04
-0.219333,0.0549863,1.49767,2.41E+04
-0.219194,0.0556233,1.49776,2.38E+04
-0.219054,0.056255,1.49786,2.35E+04
-0.21891,0.0568841,1.49795,2.34E+04
-0.218759,0.0575229,1.49804,2.30E+04
-0.218606,0.058144,1.49813,2.27E+04
-0.218448,0.0587684,1.49822,2.24E+04
-0.218287,0.0593798,1.49832,2.20E+04
-0.218102,0.0600399,1.49842,2.15E+04
-0.217893,0.0607437,1.49853,2.09E+04
-0.217519,0.0619209,1.49873,2.02E+04
-0.217139,0.0630511,1.49892,1.98E+04
-0.21687,0.0638145,1.49905,1.94E+04
-0.216585,0.0645963,1.49918,1.92E+04
-0.216297,0.0653583,1.49932,1.91E+04
-0.216008,0.0661041,1.49945,1.87E+04
-0.215717,0.0668469,1.49958,1.82E+04
-0.215424,0.0675862,1.4997,1.78E+04
-0.215078,0.0684345,1.49984,1.76E+04
-0.214721,0.0692803,1.49998,1.74E+04
-0.214258,0.0703426,1.50015,1.71E+04
-0.213878,0.0711849,1.50029,1.68E+04
-0.213492,0.0720161,1.50042,1.66E+04
-0.212983,0.0730769,1.50059,1.62E+04
-0.212453,0.0741399,1.50076,1.56E+04
-0.2119,0.075208,1.50092,1.52E+04
-0.2114,0.0761337,1.50107,1.49E+04
-0.210897,0.0770316,1.50121,1.46E+04
-0.210082,0.0784367,1.50144,1.43E+04
-0.209317,0.0797165,1.50164,1.40E+04
-0.208545,0.0809682,1.50184,1.37E+04
-0.207737,0.0822307,1.50205,1.31E+04
-0.206907,0.0834705,1.50226,1.29E+04
-0.206352,0.0842681,1.50239,1.26E+04
-0.205493,0.0854508,1.50259,1.21E+04
-0.204558,0.0866747,1.5028,1.17E+04
-0.203528,0.0879691,1.50303,1.15E+04
-0.202492,0.0892326,1.50325,1.11E+04
-0.200992,0.091003,1.50355,1.06E+04
-0.199458,0.0927259,1.50386,1.03E+04
-0.19793,0.0943246,1.50416,9.78E+03
-0.196384,0.0958612,1.50446,9.62E+03
-0.194655,0.0975387,1.50479,9.45E+03
-0.193075,0.0990295,1.50507,8.92E+03
-0.191508,0.100457,1.50535,8.70E+03
-0.18989,0.10188,1.50562,8.63E+03
-0.18871,0.102877,1.50581,8.37E+03
-0.186883,0.104372,1.50607,8.24E+03
-0.185279,0.10566,1.50629,8.08E+03
-0.183672,0.106915,1.5065,7.90E+03
-0.182181,0.108045,1.50671,7.66E+03
-0.180687,0.109145,1.50691,7.49E+03
-0.179184,0.110226,1.50711,7.35E+03
-0.177308,0.111525,1.50735,7.10E+03
-0.1754,0.112782,1.50761,6.87E+03
-0.173268,0.114123,1.5079,6.68E+03
-0.171436,0.115231,1.50815,6.53E+03
-0.169285,0.116494,1.50843,6.50E+03
-0.167138,0.117731,1.5087,6.52E+03
-0.164974,0.118947,1.50897,6.41E+03
-0.162735,0.120165,1.50923,6.27E+03
-0.160511,0.121336,1.50949,6.17E+03
-0.158286,0.122471,1.50974,6.11E+03
-0.155764,0.12369,1.51003,5.77E+03
-0.152394,0.125239,1.51042,5.64E+03
-0.149019,0.12676,1.5108,5.51E+03
-0.145618,0.128248,1.51116,5.48E+03
-0.143828,0.129004,1.51135,5.44E+03
-0.140425,0.130377,1.5117,5.23E+03
-0.137056,0.131658,1.51206,5.00E+03
-0.133706,0.132884,1.51243,4.78E+03
-0.131184,0.133773,1.51271,4.74E+03
-0.128658,0.134629,1.513,4.70E+03
-0.126119,0.135453,1.5133,4.64E+03
-0.121613,0.136859,1.51383,4.38E+03
-0.116399,0.138412,1.51442,4.46E+03
-0.113157,0.139332,1.51477,4.44E+03
-0.108268,0.140655,1.51526,4.39E+03
-0.104294,0.141682,1.51565,4.22E+03
-0.100321,0.142677,1.51603,4.08E+03
-0.0963228,0.14365,1.51642,4.03E+03
-0.0921163,0.144636,1.51684,4.07E+03
-0.0882416,0.145508,1.51723,4.02E+03
-0.0844075,0.146338,1.51761,3.97E+03
-0.0805539,0.147143,1.51799,3.88E+03
-0.0749765,0.148262,1.51853,3.67E+03
-0.0708055,0.149062,1.51893,3.54E+03
-0.0666174,0.149829,1.51933,3.56E+03
-0.0620206,0.150622,1.51974,3.53E+03
-0.0561299,0.151548,1.52026,3.31E+03
-0.0498337,0.15243,1.52084,3.18E+03
-0.0435173,0.153237,1.52141,3.10E+03
-0.0372048,0.153988,1.52199,3.02E+03
-0.0313786,0.154631,1.52252,2.95E+03
-0.0255992,0.155218,1.52306,2.91E+03
-0.0198248,0.155757,1.52362,2.94E+03
-0.0135873,0.156295,1.52422,2.94E+03
-0.0073988,0.156785,1.52482,2.89E+03
0.000415971,0.157343,1.52553,2.77E+03
0.00822561,0.157854,1.52622,2.68E+03
0.0166437,0.158356,1.52695,2.62E+03
0.0250246,0.158791,1.52766,2.57E+03
0.0312976,0.159065,1.52818,2.47E+03
0.0375809,0.159285,1.52868,2.34E+03
0.0438836,0.159465,1.52917,2.31E+03
0.0511937,0.159658,1.52975,2.30E+03
0.0582664,0.159828,1.53032,2.27E+03
0.0657013,0.159977,1.53093,2.22E+03
0.0724873,0.160073,1.53151,2.18E+03
0.0779696,0.160099,1.53197,2.12E+03
0.0834444,0.160076,1.53242,2.03E+03
0.0940206,0.159952,1.53327,2.05E+03
0.102246,0.159832,1.53391,2.08E+03
0.110446,0.159693,1.53455,2.12E+03
0.118647,0.159536,1.53517,2.15E+03
0.130131,0.159284,1.53602,2.14E+03
0.142953,0.158978,1.53697,2.05E+03
0.151659,0.158771,1.53761,1.98E+03
0.162191,0.15852,1.5384,1.89E+03
0.170885,0.158301,1.53905,1.82E+03
0.179396,0.158044,1.53966,1.75E+03
0.187938,0.157739,1.54027,1.73E+03
0.196348,0.157396,1.54086,1.72E+03
0.204818,0.15702,1.54145,1.68E+03
0.215154,0.156551,1.54212,1.64E+03
0.225542,0.156073,1.54272,1.59E+03
0.2367,0.155554,1.54327,1.54E+03
0.24797,0.155002,1.54382,1.55E+03
0.259073,0.154403,1.54441,1.56E+03
0.268521,0.153858,1.54495,1.55E+03
0.277531,0.153332,1.54547,1.54E+03
0.286914,0.152809,1.54597,1.52E+03
0.295932,0.152327,1.54641,1.50E+03
0.304977,0.151848,1.54684,1.45E+03
0.314022,0.151357,1.54724,1.40E+03
0.323079,0.150852,1.54762,1.36E+03
0.336076,0.15011,1.54811,1.36E+03
0.347525,0.149442,1.54848,1.35E+03
0.352447,0.149153,1.54861,1.34E+03
0.363995,0.14848,1.5489,1.28E+03
0.37797,0.147686,1.5492,1.24E+03
0.393849,0.146833,1.54956,1.23E+03
0.40383,0.146338,1.54977,1.22E+03
0.413914,0.145863,1.54999,1.20E+03
0.423979,0.145391,1.55019,1.18E+03
0.435204,0.144853,1.5504,1.15E+03
0.451718,0.144048,1.55067,1.12E+03
0.46818,0.143233,1.55088,1.10E+03
0.484812,0.142423,1.55102,1.08E+03
0.500619,0.141698,1.55114,1.05E+03
0.514528,0.141102,1.55124,1.03E+03
0.528416,0.140529,1.55136,1.01E+03
0.542308,0.139966,1.55148,9.99E+02
0.555656,0.139438,1.55159,9.82E+02
0.56898,0.138933,1.55166,9.87E+02
0.582305,0.138459,1.5517,9.92E+02
0.595631,0.138015,1.55169,9.97E+02
0.608958,0.137601,1.55165,1.00E+03
0.624042,0.137171,1.55151,9.83E+02
0.639159,0.136782,1.55129,9.78E+02
0.657081,0.136354,1.55098,9.59E+02
0.675002,0.135944,1.55066,9.40E+02
0.692507,0.13556,1.55035,9.08E+02
0.71003,0.135192,1.55002,8.72E+02
0.727553,0.134846,1.54968,8.36E+02
0.745077,0.134522,1.54932,8.00E+02
0.762592,0.134224,1.54894,7.98E+02
0.783077,0.133909,1.5485,7.80E+02
0.803946,0.133623,1.54808,7.60E+02
0.824897,0.133377,1.54769,7.35E+02
0.846583,0.133158,1.54728,7.29E+02
0.874161,0.132931,1.54673,7.23E+02
0.901739,0.132769,1.54616,7.17E+02
0.926885,0.132675,1.54558,7.05E+02
0.951118,0.132631,1.54495,6.90E+02
0.975218,0.132641,1.54425,6.83E+02
1.00737,0.132693,1.54331,6.67E+02
1.03954,0.13275,1.54244,6.52E+02
1.06182,0.132794,1.54187,6.42E+02
1.08418,0.132842,1.5413,6.38E+02
1.10655,0.132896,1.5407,6.34E+02
1.14294,0.133019,1.53972,6.22E+02
1.17934,0.133186,1.53875,6.18E+02
1.21657,0.133372,1.53781,6.07E+02
1.25044,0.133549,1.53701,6.02E+02
1.28449,0.13374,1.53624,5.97E+02
1.32251,0.133952,1.53542,5.89E+02
1.36562,0.134204,1.53453,5.85E+02
1.40519,0.134466,1.53374,5.79E+02
1.4334,0.134669,1.53318,5.76E+02
1.47033,0.134944,1.53248,5.74E+02
1.50722,0.135226,1.5318,5.73E+02
1.54411,0.135519,1.53113,5.67E+02
1.58216,0.135829,1.53045,5.63E+02
1.62018,0.136138,1.5298,5.68E+02
1.64649,0.136344,1.52937,5.69E+02
1.68998,0.136666,1.52871,5.66E+02
1.72369,0.136907,1.52822,5.66E+02
1.75737,0.137158,1.52772,5.61E+02
1.79108,0.137412,1.52723,5.53E+02
1.83538,0.137748,1.52658,5.43E+02
1.87974,0.138089,1.52593,5.33E+02
1.92846,0.138465,1.52522,5.35E+02
1.96136,0.138728,1.52475,5.32E+02
1.99408,0.139003,1.52428,5.31E+02
2.01275,0.139167,1.52401,5.30E+02
2.03141,0.139335,1.52374,5.29E+02
2.05008,0.139507,1.52346,5.28E+02
2.08161,0.139804,1.52299,5.27E+02
2.11323,0.140101,1.52253,5.27E+02
2.15586,0.140504,1.52192,5.26E+02
2.1949,0.140874,1.52136,5.26E+02
2.23394,0.14124,1.52082,5.26E+02
2.27301,0.141598,1.52029,5.25E+02
2.30155,0.141852,1.51993,5.24E+02
2.32383,0.142041,1.51965,5.22E+02
2.35252,0.142265,1.51931,5.19E+02
2.38746,0.142521,1.51892,5.18E+02
2.42242,0.142782,1.51854,5.15E+02
2.4464,0.142967,1.51828,5.13E+02
2.47041,0.143156,1.51803,5.11E+02
2.51053,0.143475,1.51762,5.11E+02
2.55633,0.143848,1.51715,5.11E+02
2.60215,0.14423,1.51669,5.10E+02
2.64896,0.144625,1.51622,5.07E+02
2.687,0.144942,1.51586,5.07E+02
2.72506,0.145245,1.51551,5.08E+02
2.76179,0.145525,1.51518,5.07E+02
2.7835,0.145688,1.51499,5.06E+02
2.82024,0.145968,1.51466,5.04E+02
2.85784,0.146256,1.51433,5.06E+02
2.89545,0.146541,1.51401,5.08E+02
2.93305,0.146825,1.51369,5.10E+02
2.96451,0.147063,1.51342,5.10E+02
2.98755,0.147239,1.51322,5.08E+02
3.01058,0.147417,1.51303,5.06E+02
3.03361,0.147597,1.51283,5.04E+02
3.05664,0.147778,1.51263,5.02E+02
3.07967,0.147961,1.51244,5.00E+02
3.1027,0.148145,1.51224,4.99E+02
3.12717,0.148338,1.51203,5.01E+02
